Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,7,2,3,4,5,6,1,,,,,,,,,,,,,,
1,2,6,5,4,2,3,7,1,,,,,,,,,,,,,,
1,3,5,3,4,2,6,,1,,,,,,,,,,,,,,
1,4,6,3,4,2,,5,1,,,,,,,,,,,,,,
1,5,,3,2,5,6,4,1,,,,,,,,,,,,,,
1,6,4,5,3,6,,2,1,,,,,,,,,,,,,,
1,7,5,4,3,2,7,6,1,,,,,,,,,,,,,,
1,8,5,2,4,3,,6,1,,,,,,,,,,,,,,
1,9,6,3,4,2,5,,1,,,,,,,,,,,,,,
1,10,4,3,2,5,6,7,1,,,,,,,,,,,,,,
1,11,4,2,5,3,6,7,1,,,,,,,,,,,,,,
1,12,5,4,3,2,6,,1,,,,,,,,,,,,,,
1,13,6,,4,2,3,5,1,,,,,,,,,,,,,,
1,14,,,,3,7,,1,,,,2,6,,,,,4,,5,,
1,15,6,2,4,3,7,5,1,,,,,,,,,,,,,,
1,16,6,3,4,2,7,5,1,,,,,,,,,,,,,,
1,17,6,4,,3,2,5,1,,,,,,,,,,,,,,
1,18,2,3,5,4,6,,1,,,,,,,,,,,,,,
1,19,5,4,3,7,2,6,1,,,,,,,,,,,,,,
1,20,,4,3,2,5,6,1,,,,,,,,,,,,,,
1,21,4,3,6,2,,5,1,,,,,,,,,,,,,,
1,22,4,2,3,5,7,6,1,,,,,,,,,,,,,,
1,23,4,2,3,5,6,7,1,,,,,,,,,,,,,,
1,24,3,2,5,,6,4,1,,,,,,,,,,,,,,
1,25,5,2,4,3,6,7,1,,,,,,,,,,,,,,
1,26,4,2,3,5,6,7,1,,,,,,,,,,,,,,
1,27,6,3,5,2,,4,1,,,,,,,,,,,,,,
1,28,4,2,3,6,7,5,1,,,,,,,,,,,,,,
1,29,4,2,6,3,7,5,1,,,,,,,,,,,,,,
1,30,4,2,3,,5,,1,,,,,,,,,,,,,,
1,31,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,32,4,3,2,5,7,6,1,,,,,,,,,,,,,,
1,33,4,2,5,3,6,,1,,,,,,,,,,,,,,
1,34,2,5,4,3,7,6,1,,,,,,,,,,,,,,
1,35,5,3,4,2,6,7,1,,,,,,,,,,,,,,
1,36,4,3,2,6,7,5,1,,,,,,,,,,,,,,
1,37,4,2,,5,3,6,1,,,,,,,,,,,,,,
1,38,3,2,4,5,6,7,1,,,,,,,,,,,,,,
1,39,2,3,4,5,6,7,1,,,,,,,,,,,,,,
1,40,5,4,6,2,3,,1,,,,,,,,,,,,,,
1,41,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,42,5,2,6,3,4,7,1,,,,,,,,,,,,,,
1,43,6,2,3,4,5,7,1,,,,,,,,,,,,,,
1,44,5,3,4,2,6,,1,,,,,,,,,,,,,,
1,45,4,2,5,3,,6,1,,,,,,,,,,,,,,
1,46,,3,2,4,5,6,1,,,,,,,,,,,,,,
1,47,5,3,,2,4,6,1,,,,,,,,,,,,,,
1,48,4,2,6,3,5,7,1,,,,,,,,,,,,,,
1,49,5,2,4,3,6,,1,,,,,,,,,,,,,,
1,50,4,2,3,5,6,,1,,,,,,,,,,,,,,
2,1,5,3,6,2,1,,4,,,,,,,,,,,,,,
2,2,5,3,4,6,1,2,7,,,,,,,,,,,,,,
2,3,5,2,4,7,1,6,3,,,,,,,,,,,,,,
2,4,5,2,6,3,1,,4,,,,,,,,,,,,,,
2,5,4,5,3,,1,2,6,,,,,,,,,,,,,,
2,6,4,5,2,6,1,3,7,,,,,,,,,,,,,,
2,7,5,4,2,6,1,3,,,,,,,,,,,,,,,
2,8,4,6,3,7,1,2,5,,,,,,,,,,,,,,
2,9,3,2,4,6,1,,5,,,3,4,7,8,9,10,1,2,11,12,5,6
2,10,4,5,3,6,1,2,,,,,,,,,,,,,,,
2,11,3,4,2,5,1,6,,,,,,,,,,,,,,,
2,12,5,3,4,6,1,2,7,,,,,,,,,,,,,,
2,13,4,2,3,5,1,,6,,,,,,,,,,,,,,
2,14,3,,4,6,1,5,2,,,,,,,,,,,,,,
2,15,5,2,6,7,1,4,3,,,,,,,,,,,,,,
2,16,6,5,4,,1,3,2,,,,,,,,,,,,,,
2,17,4,2,5,3,1,6,,,,,,,,,,,,,,,
2,18,2,5,6,,1,3,4,,,,,,,,,,,,,,
2,19,,2,4,5,1,3,6,,,,,,,,,,,,,,
2,20,5,2,4,3,1,6,7,,,,,,,,,,,,,,
2,21,4,5,3,6,1,2,7,,,,,,,,,,,,,,
2,22,4,2,6,3,1,5,,,,,,,,,,,,,,,
