Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,6,1,7,2,4,5,3,,,,,,,,,,,,,,
1,2,6,1,,2,3,5,4,,,,,,,,,,,,,,
1,3,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,4,5,1,4,2,6,7,3,,,,,,,,,,,,,,
1,5,4,1,3,5,6,7,2,,,,,,,,,,,,,,
1,6,3,1,6,2,7,5,4,,,,,,,,,,,,,,
1,7,3,1,4,5,6,2,7,,,,,,,,,,,,,,
1,8,4,1,3,5,6,,2,,,,,,,,,,,,,,
1,9,5,1,4,2,6,7,3,,,,,,,,,,,,,,
1,10,4,1,3,5,6,7,2,,,,,,,,,,,,,,
1,11,4,1,5,3,6,7,2,,,,,,,,,,,,,,
1,12,5,1,7,2,4,6,3,,,,,,,,,,,,,,
1,13,,1,4,2,5,6,3,,,,,,,,,,,,,,
1,14,5,1,4,3,6,7,2,,,,,,,,,,,,,,
1,15,4,1,,2,6,5,3,,,,,,,,,,,,,,
1,16,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,17,5,1,2,4,,6,3,,,,,,,,,,,,,,
1,18,6,1,5,2,4,7,3,,,,,,,,,,,,,,
1,19,4,1,6,3,,5,2,,,,,,,,,,,,,,
1,20,6,1,4,5,2,3,7,,,,,,,,,,,,,,
1,21,7,1,5,2,4,6,3,,,,,,,,,,,,,,
1,22,4,1,5,3,6,7,2,,,,,,,,,,,,,,
1,23,6,1,5,2,4,,3,,,,,,,,,,,,,,
1,24,5,1,,2,3,6,4,,,,,,,,,,,,,,
