Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,2,2,1,3,5,4,6,,,,,,,,,,,,,,,
1,3,5,1,,2,3,6,4,,,,,,,,,,,,,,
1,4,6,1,4,2,5,7,3,,,,,,,,,,,,,,
1,5,5,1,4,2,,6,3,,,,,,,,,,,,,,
1,6,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,7,2,1,4,5,6,,3,,,,,,,,,,,,,,
1,8,5,1,4,3,6,7,2,,,,,,,,,,,,,,
1,9,7,6,3,1,5,4,2,,,,,,,,,,,,,,
1,10,,2,3,1,6,5,4,,,,,,,,,,,,,,
1,11,4,6,2,1,,5,3,,,,,,,,,,,,,,
1,12,6,5,4,1,2,,3,,,,,,,,,,,,,,
1,13,,3,6,1,4,5,2,,,,,,,,,,,,,,
1,14,,3,5,1,2,6,4,,,,,,,,,,,,,,
1,15,4,6,,1,2,5,3,,,,,,,,,,,,,,
1,16,3,5,4,1,6,2,,,,,,,,,,,,,,,
1,17,6,2,5,1,4,,3,,,,,,,,,,,,,,
1,18,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,19,,5,3,1,2,4,6,,,,,,,,,,,,,,
1,20,4,3,6,1,,5,2,,,,,,,,,,,,,,
1,21,3,4,5,1,2,6,,,,,,,,,,,,,,,
1,22,3,6,,1,4,5,2,,,,,,,,,,,,,,
1,23,6,4,5,1,2,7,3,,,,,,,,,,,,,,
1,24,7,5,3,1,4,6,2,,,,,,,,,,,,,,
1,25,4,5,3,1,6,7,2,,,,,,,,,,,,,,
1,26,,6,5,1,2,4,3,,,,,,,,,,,,,,
1,27,4,6,2,1,7,5,3,7,8,12,11,3,4,1,2,14,13,9,10,5,6
1,28,2,1,3,4,5,,6,,,,,,,,,,,,,,
1,29,,1,5,2,4,6,3,,,,,,,,,,,,,,
1,30,,3,6,1,4,5,2,,,,,,,,,,,,,,
1,31,6,2,4,1,7,5,3,,,,,,,,,,,,,,
1,32,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,33,5,3,4,1,6,7,2,,,,,,,,,,,,,,
1,34,5,4,3,,1,6,2,,,,,,,,,,,,,,
1,35,3,2,5,6,1,4,,,,,,,,,,,,,,,
1,36,3,2,4,7,1,5,6,,,,,,,,,,,,,,
1,37,5,4,6,,1,3,2,,,,,,,,,,,,,,
1,38,6,2,5,4,1,7,3,,,,,,,,,,,,,,
1,39,7,2,3,4,1,6,5,,,,,,,,,,,,,,
1,40,6,3,5,2,1,4,7,,,,,,,,,,,,,,
1,41,4,3,5,2,,6,1,,,,,,,,,,,,,,
1,42,5,2,6,3,4,7,1,,,,,,,,,,,,,,
1,43,2,4,3,5,7,6,1,,,,,,,,,,,,,,
1,44,4,2,3,5,6,7,1,,,,,,,,,,,,,,
1,45,2,1,5,3,6,,4,,,,,,,,,,,,,,
1,46,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,47,4,1,5,2,6,,3,,,,,,,,,,,,,,
1,48,3,1,5,4,7,6,2,,,,,,,,,,,,,,
1,49,3,2,5,4,6,7,1,,,,,,,,,,,,,,
1,50,6,1,3,4,5,,2,,,,,,,,,,,,,,
2,1,6,2,4,3,5,7,1,,,,,,,,,,,,,,
2,2,5,3,6,2,4,,1,,,1,,,,,,,,,,,
2,3,,1,,,,,,,,1,,,,,,,,,,,
2,4,,2,3,5,6,,1,,,,,,,,,,,,,,
2,5,4,3,5,6,2,1,7,,,,,,,,,,,,,,
2,6,1,5,3,,2,4,6,,,,,,,,,,,,,,
2,7,4,,1,2,5,6,3,,,,,,,,,,,,,,
2,8,4,2,1,6,,3,5,,,,,,,,,,,,,,
2,9,4,1,5,2,,6,3,7,8,1,2,9,10,3,4,,,11,12,5,6
2,10,4,1,5,2,3,6,7,7,8,1,2,9,10,3,4,5,6,11,12,13,14
2,11,,,,,,,,9,10,1,4,11,13,2,3,8,7,14,12,5,6
2,12,,,,,,,,7,8,1,3,11,12,2,6,9,10,13,14,4,5
2,13,,,,,,,,5,6,2,1,9,10,7,8,,11,,12,3,4
2,14,,,,,,,,7,8,1,2,9,11,12,,6,5,10,,3,4
2,15,5,1,,2,4,6,3,,,1,2,7,8,3,4,9,10,11,12,5,6
2,16,,,,,,,,13,14,2,3,10,11,1,12,6,7,8,9,4,5
2,17,,,,,,,,7,8,2,4,9,11,1,3,13,14,12,10,5,6
2,18,4,3,,1,5,6,2,7,8,5,6,,,1,2,9,10,11,12,3,4
2,19,,,,,,,,9,6,8,10,5,7,3,4,12,11,,,1,2
