Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,6,1,4,2,5,7,3,,,,,,,,,,,,,,
1,2,3,1,5,4,7,6,2,,,,,,,,,,,,,,
1,3,5,1,3,4,7,6,2,,,,,,,,,,,,,,
1,4,5,1,6,2,3,,4,,,,,,,,,,,,,,
1,5,6,1,3,4,2,7,5,,,,,,,,,,,,,,
1,6,3,1,5,4,,6,2,,,,,,,,,,,,,,
1,7,4,1,5,3,6,7,2,,,,,,,,,,,,,,
1,8,2,1,6,5,,3,4,,,,,,,,,,,,,,
1,9,5,1,7,4,2,3,6,,,,,,,,,,,,,,
1,10,3,1,5,4,,6,2,,,,,,,,,,,,,,
1,11,6,1,3,4,5,7,2,,,,,,,,,,,,,,
1,12,,1,3,5,2,4,6,,,,,,,,,,,,,,
1,13,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,14,6,1,5,3,4,,2,,,,,,,,,,,,,,
1,15,,1,5,3,6,4,2,,,,,,,,,,,,,,
1,16,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,17,4,1,5,3,,6,2,,,,,,,,,,,,,,
1,18,7,1,6,2,4,5,3,,,,,,,,,,,,,,
1,19,6,1,4,3,5,,2,,,,,,,,,,,,,,
1,20,,1,6,2,4,5,3,,,,,,,,,,,,,,
1,21,2,1,6,4,5,,3,,,,,,,,,,,,,,
1,22,6,1,5,2,7,4,3,,,,,,,,,,,,,,
1,23,5,1,3,2,6,,4,,,,,,,,,,,,,,
1,24,6,1,,2,4,5,3,,,,,,,,,,,,,,
1,25,,1,5,2,6,3,4,,,,,,,,,,,,,,
1,26,5,1,6,3,7,4,2,,,,,,,,,,,,,,
1,27,5,1,6,2,4,,3,,,,,,,,,,,,,,
1,28,3,1,4,5,7,6,2,,,,,,,,,,,,,,
1,29,,1,4,6,2,5,3,,,,,,,,,,,,,,
1,30,5,1,6,2,4,,3,,,,,,,,,,,,,,
1,31,3,1,4,2,6,,5,,,,,,,,,,,,,,
1,32,3,1,5,4,2,,6,,,,,,,,,,,,,,
1,33,4,1,5,3,2,6,7,,,,,,,,,,,,,,
1,34,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,35,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,36,4,1,6,3,5,7,2,,,,,,,,,,,,,,
1,37,5,1,6,2,,4,3,,,,,,,,,,,,,,
1,38,5,1,4,6,2,3,,,,,,,,,,,,,,,
1,39,6,1,5,2,3,4,7,,,,,,,,,,,,,,
1,40,5,1,4,2,6,7,3,,,,,,,,,,,,,,
1,41,7,1,5,2,4,6,3,,,,,,,,,,,,,,
1,42,5,1,,2,6,4,3,,,,,,,,,,,,,,
1,43,6,1,,2,4,5,3,,,,,,,,,,,,,,
1,44,7,1,6,2,3,4,5,,,,,,,,,,,,,,
1,45,4,1,,2,6,5,3,,,,,,,,,,,,,,
1,46,5,1,6,3,2,7,4,,,,,,,,,,,,,,
1,47,5,1,3,4,6,7,2,,,,,,,,,,,,,,
1,48,3,1,2,7,6,5,4,,,,,,,,,,,,,,
1,49,4,1,7,3,5,6,2,,,,,,,,,,,,,,
1,50,6,1,4,2,5,,3,,,,,,,,,,,,,,
2,1,5,1,4,2,6,,3,,,,,,,,,,,,,,
2,2,5,1,7,3,2,6,4,,,,,,,,,,,,,,
2,3,,1,5,2,4,6,3,,,,,,,,,,,,,,
2,4,4,1,5,2,7,6,3,,,,,,,,,,,,,,
2,5,6,1,5,2,3,7,4,,,,,,,,,,,,,,
2,6,4,1,7,2,5,6,3,,,,,,,,,,,,,,
2,7,4,1,5,3,6,7,2,,,,,,,,,,,,,,
2,8,7,1,3,4,6,5,2,,,,,,,,,,,,,,
2,9,4,1,3,7,2,5,6,,,,,,,,,,,,,,
2,10,4,1,5,3,6,7,2,,,,,,,,,,,,,,
2,11,5,1,2,7,4,6,3,,,,,,,,,,,,,,
2,12,2,1,6,4,,5,3,,,,,,,,,,,,,,
2,13,5,1,3,4,,6,2,,,,,,,,,,,,,,
2,14,3,1,6,2,5,4,,,,,,,,,,,,,,,
