Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,4,6,1,2,5,3,,,,,,,,,,,,,,
1,2,4,5,3,1,2,6,7,,,,,,,,,,,,,,
1,3,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,4,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,5,4,2,3,1,,5,6,,,,,,,,,,,,,,
1,6,,6,4,1,2,3,5,,,,,,,,,,,,,,
1,7,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,8,7,2,5,1,4,6,3,,,,,,,,,,,,,,
1,9,5,2,3,1,,6,4,,,,,,,,,,,,,,
1,10,5,2,4,1,,6,3,,,,,,,,,,,,,,
1,11,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,12,4,3,2,1,7,5,6,,,,,,,,,,,,,,
1,13,3,2,,1,6,5,4,,,,,,,,,,,,,,
1,14,6,,3,1,5,4,2,,,,,,,,,,,,,,
1,15,7,2,6,1,5,4,3,,,,,,,,,,,,,,
1,16,5,2,,1,4,6,3,,,,,,,,,,,,,,
1,17,4,3,5,1,7,6,2,,,,,,,,,,,,,,
1,18,5,3,2,1,7,6,4,,,,,,,,,,,,,,
1,19,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,20,3,2,4,1,6,,5,,,,,,,,,,,,,,
1,21,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,22,,2,4,1,5,6,3,,,,,,,,,,,,,,
1,23,4,3,5,1,2,,6,,,,,,,,,,,,,,
1,24,4,2,3,1,6,5,7,,,,,,,,,,,,,,
1,25,5,2,4,1,6,3,,,,,,,,,,,,,,,
1,26,5,3,4,1,2,6,,,,,,,,,,,,,,,
1,27,5,3,6,1,4,,2,,,,,,,,,,,,,,
1,28,5,2,6,1,3,,4,,,,,,,,,,,,,,
1,29,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,30,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,31,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,32,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,33,4,2,,1,5,3,6,,,,,,,,,,,,,,
1,34,5,2,,1,6,4,3,,,,,,,,,,,,,,
1,35,,2,4,1,3,5,6,,,,,,,,,,,,,,
1,36,,3,2,1,5,4,6,,,,,,,,,,,,,,
1,37,,3,4,1,6,5,2,,,,,,,,,,,,,,
1,38,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,39,5,2,4,1,7,6,3,,,,,,,,,,,,,,
1,40,5,2,6,1,4,7,3,,,,,,,,,,,,,,
1,41,4,3,6,1,7,5,2,,,,,,,,,,,,,,
1,42,5,2,6,1,3,,4,,,,,,,,,,,,,,
1,43,3,2,4,1,6,,5,,,,,,,,,,,,,,
1,44,4,2,6,1,7,5,3,,,,,,,,,,,,,,
1,45,4,2,,1,6,5,3,,,,,,,,,,,,,,
1,46,6,2,5,1,,4,3,,,,,,,,,,,,,,
1,47,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,48,3,2,6,1,4,5,,,,,,,,,,,,,,,
