Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,,,,6,8,3,4,5,7,9,10,11,14,12,13,1,2
1,2,,,,,,,,7,8,3,6,9,10,4,5,11,12,,,1,2
1,3,,,,,,,,9,10,3,6,7,8,4,5,13,14,11,12,1,2
1,4,,,,,,,,9,10,6,5,3,4,7,8,14,13,12,11,1,2
1,5,,,,,,,,9,10,2,6,4,5,7,8,12,11,14,13,1,3
1,6,,,,,,,,9,10,3,6,7,8,2,5,13,14,11,12,1,4
1,7,,,,,,,,6,7,3,5,10,11,4,12,13,14,8,9,1,2
1,8,,,,,,,,12,11,4,3,8,7,6,5,2,1,9,10,,
1,9,,,,,,,,5,6,,,1,2,3,4,11,12,7,8,9,10
1,10,1,2,3,6,7,4,5,,,,,,,,,,,,,,
1,11,1,2,4,7,6,3,5,,,,,,,,,,,,,,
1,12,,2,4,3,5,1,6,,,,,,,,,,,,,,
1,13,7,3,2,5,4,1,6,,,,,,,,,,,,,,
1,14,,4,3,5,2,1,6,,,,,,,,,,,,,,
1,15,6,3,5,4,2,1,,,,,,,,,,,,,,,
1,19,,,,1,,,,,,,,,,,,,,,,,
1,20,,,,,,,,,6,1,,,,2,3,,4,,,5,
1,21,5,2,1,3,,6,4,,,,,,,,,,,,,,
1,22,7,4,1,3,5,6,2,,,,,,,,,,,,,,
1,23,5,2,3,4,7,6,1,,,,,,,,,,,,,,
1,24,7,6,4,2,5,3,1,,,,,,,,,,,,,,
1,25,4,2,3,6,7,5,1,,,,,,,,,,,,,,
1,26,7,3,6,2,4,5,1,,,,,,,,,,,,,,
1,27,6,2,4,3,5,7,1,,,,,,,,,,,,,,
1,28,4,2,5,3,6,,1,,,,,,,,,,,,,,
1,29,5,2,3,4,,6,1,,,,,,,,,,,,,,
1,30,7,6,4,2,5,3,1,,,,,,,,,,,,,,
1,31,5,3,4,2,7,6,1,,,,,,,,,,,,,,
1,32,4,2,3,5,7,6,1,,,,,,,,,,,,,,
1,33,5,4,3,2,7,6,1,,,,,,,,,,,,,,
1,34,5,3,4,2,,6,1,,,,,,,,,,,,,,
1,35,2,4,6,3,5,,1,,,,,,,3,4,,,,,1,2
1,36,4,6,,2,3,5,1,,,,,,,,,,,,,,
1,37,4,2,6,3,7,5,1,,,,,,,,,,,,,,
1,38,3,2,4,6,,5,1,,,,,,,,,,,,,,
1,39,2,3,4,5,6,,1,,,,,,,,,,,,,,
1,40,6,4,5,2,3,7,1,,,,,,,,,,,,,,
1,41,4,3,5,2,7,6,1,,,,,,,,,,,,,,
1,42,2,4,5,3,7,6,1,,,,,,,,,,,,,,
1,43,7,6,4,2,5,3,1,,,,,,,,,,,,,,
1,44,3,2,4,5,6,7,1,,,,,,,,,,,,,,
1,45,4,3,2,5,6,7,1,,,,,,,,,,,,,,
1,46,5,2,3,4,6,,1,,,,,,,,,,,,,,
1,47,4,5,3,2,6,,1,,,,,,,,,,,,,,
1,48,4,5,3,2,6,,1,,,,,,,,,,,,,,
1,49,4,2,5,3,6,,1,,,,,,,,,,,,,,
1,50,7,3,5,2,4,6,1,,,,,,,,,,,,,,
2,1,5,1,4,3,,6,2,9,10,1,2,7,8,5,6,,,11,12,3,4
2,2,6,1,5,2,7,4,3,,,,,,,,,,,,,,
2,3,5,1,6,3,4,,2,,,,,,,,,,,,,,
2,4,4,1,6,3,2,,5,,,,,,,,,,,,,,
2,5,5,1,,3,2,4,6,,,,,,,,,,,,,,
2,6,,1,5,2,4,6,3,,,,,,,,,,,,,,
2,7,4,1,6,2,5,,3,,,,,,,,,,,,,,
2,8,6,1,4,3,,5,2,,,,,,,,,,,,,,
2,9,3,1,6,5,2,7,4,,,,,,,,,,,,,,
2,10,,1,3,4,2,5,6,,,,,,,,,,,,,,
2,11,6,1,5,2,4,,3,,,,,,,,,,,,,,
2,12,5,1,4,2,7,6,3,,,,,,,,,,,,,,
2,13,4,1,5,2,7,6,3,,,,,,,,,,,,,,
2,14,4,1,5,2,3,6,7,,,,,,,,,,,,,,
2,15,,1,6,4,5,2,3,,,,,,,,,,,,,,
2,16,4,1,3,6,2,5,7,,,,,,,,,,,,,,
2,17,5,1,4,2,3,6,,,,,,,,,,,,,,,
2,18,2,1,7,3,4,5,6,,,,,,,,,,,,,,
2,19,5,1,6,3,,4,2,,,,,,,,,,,,,,
2,20,5,1,,2,4,6,3,,,,,,,,,,,,,,
2,21,2,1,5,3,6,7,4,,,,,,,,,,,,,,
2,22,4,1,6,2,7,5,3,,,,,,,,,,,,,,
2,23,4,1,5,2,7,6,3,,,,,,,,,,,,,,
2,24,3,1,6,2,,4,5,,,,,,,,,,,,,,
2,25,3,1,5,2,6,,4,,,,,,,,,,,,,,
2,26,4,1,5,2,3,,6,,,,,,,,,,,,,,
2,27,4,1,5,2,6,7,3,,,,,,,,,,,,,,
2,28,3,1,4,2,7,6,5,,,,,,,,,,,,,,
2,29,,1,5,2,4,6,3,,,,,,,,,,,,,,
2,30,2,1,,6,5,4,3,,,,,,,,,,,,,,
2,31,5,1,,2,3,6,4,,,,,,,,,,,,,,
2,32,4,1,3,5,6,7,2,,,,,,,,,,,,,,
2,33,,1,3,4,2,5,6,,,,,,,,,,,,,,
2,34,4,1,3,5,6,7,2,,,,,,,,,,,,,,
2,35,6,1,4,3,5,7,2,,,,,,,,,,,,,,
2,36,2,1,3,6,5,4,,,,,,,,,,,,,,,
2,37,,1,6,3,4,5,2,,,,,,,,,,,,,,
2,38,,1,6,2,5,4,3,,,,,,,,,,,,,,
2,39,,1,2,4,5,3,6,,,,,,,,,,,,,,
2,40,5,1,4,3,6,,2,,,,,,,,,,,,,,
2,41,5,1,3,,2,6,4,,,,,,,,,,,,,,
2,42,5,1,4,3,,6,2,,,,,,,,,,,,,,
2,43,4,1,3,2,,6,5,,,,,,,,,,,,,,
2,44,3,1,4,5,2,6,,,,,,,,,,,,,,,
2,45,6,1,5,2,4,,3,,,,,,,,,,,,,,
2,46,5,1,4,3,7,6,2,,,,,,,,,,,,,,
2,47,5,1,3,4,7,6,2,,,,,,,,,,,,,,
2,48,6,1,7,2,4,5,3,,,,,,,,,,,,,,
