Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,,,,,,1,2,11,12,5,6,7,8,9,10,4,3
1,2,,,,,,,,7,8,1,2,9,10,11,12,3,4,6,5,,
1,3,,,,,,,,5,6,1,3,11,12,2,4,9,10,7,8,13,14
1,4,,,,,,,,11,12,1,2,7,8,3,4,13,14,9,10,5,6
1,5,,,,,,,,5,6,1,2,7,8,3,4,11,12,9,10,13,14
1,6,,,,,,,,3,4,1,2,9,10,7,8,12,11,13,14,5,6
1,8,,,,,,,,9,10,1,2,11,12,3,4,5,6,,,7,8
1,9,,,,,,,,7,8,1,2,9,10,3,6,12,11,13,14,4,5
1,10,,,,,,,,9,10,1,2,7,8,5,6,13,14,11,12,3,4
1,11,,,,,,,,5,6,1,2,9,10,7,8,11,13,12,14,3,4
1,12,,,,,,,,,11,1,2,5,6,3,4,12,,9,10,7,8
1,13,,,,,,,,9,10,1,8,4,5,6,7,,,11,12,2,3
1,14,,,,,,,,13,14,1,5,7,8,4,6,9,10,11,12,2,3
1,15,,,,,,,,7,8,1,2,9,10,3,4,,,11,12,5,6
1,16,,,,,,,,,,1,2,11,12,6,5,10,9,8,7,4,3
1,17,,,,,,,,9,10,1,3,,,2,4,7,8,11,12,5,6
1,18,,,,,,,,9,10,1,4,11,12,2,5,7,8,13,14,3,6
1,19,,,,,,,,13,14,1,4,11,12,2,3,7,8,9,10,5,6
1,20,,,,,,,,7,8,1,4,13,14,2,3,11,12,10,9,5,6
1,21,,,,,,,,7,8,1,2,9,10,5,6,11,12,13,14,3,4
1,22,,,,,,,,9,10,1,6,4,5,2,3,13,14,11,12,7,8
1,23,,,,,,,,8,9,1,5,6,7,3,10,14,13,11,12,2,4
1,24,,,,,,,,7,8,1,6,9,10,2,3,12,11,,,4,5
1,25,,,,,,,,7,8,1,3,9,10,2,4,13,14,11,12,5,6
1,26,,,,,,,,10,11,1,,6,7,4,5,12,13,9,8,2,3
1,27,,,,,,,,9,10,1,2,11,12,3,4,7,8,13,14,5,6
1,28,,,,,,,,11,12,1,3,5,7,2,4,14,13,9,10,6,8
1,29,,,,,,,,7,8,1,4,9,10,2,5,11,12,,,3,6
1,30,,,,,,,,5,6,1,2,9,10,7,8,12,11,13,14,4,3
1,31,,,,,,,,6,7,1,,8,9,3,2,11,10,13,12,4,5
1,32,,,,,,,,7,10,1,4,11,12,2,3,13,,8,9,5,6
1,33,,,,,,,,5,8,1,7,6,9,2,10,11,12,13,14,3,4
1,34,,,,,,,,9,10,1,2,3,4,12,11,7,8,5,6,14,13
1,35,,,,,,,,9,10,1,6,4,8,2,5,11,12,13,14,3,7
1,36,,,,,,,,7,8,1,6,11,12,2,3,9,10,13,14,4,5
1,37,2,1,3,6,6,4,5,2,2,1,1,3,3,6,6,6,6,4,4,5,5
1,38,,,,,,,,6,7,1,2,12,11,3,5,,,10,9,8,4
1,39,,,,,,,,8,7,1,2,10,9,4,6,12,11,14,13,3,5
1,40,,,,,,,,9,12,1,5,11,14,2,6,4,8,10,13,3,7
1,41,,,,,,,,12,11,1,2,9,10,3,4,8,7,,,5,6
1,42,,,,,,,,8,7,1,2,,,12,11,4,3,6,5,10,9
1,43,,,,,,,,9,10,1,2,,,5,6,8,7,11,12,3,4
1,44,,,,,,,,7,8,1,2,9,10,5,6,12,11,13,14,3,4
1,45,,,,,,,,7,8,1,4,11,12,2,3,13,14,9,10,5,6
1,46,,,,,,,,7,8,1,2,9,10,5,6,12,11,14,13,3,4
1,47,,,,,,,,12,11,1,3,7,8,2,6,14,13,10,9,4,5
1,48,,,,,,,,7,8,1,2,11,12,5,6,9,10,,,3,4
1,49,,,,,,,,9,10,1,3,7,8,5,6,12,11,,,2,4
1,50,,,,,,,,7,8,1,4,9,10,3,5,13,14,11,12,2,6
2,1,,,,,,,,9,10,1,2,11,12,3,4,7,8,,,5,6
2,2,,,,,,,,9,10,1,2,,,3,4,7,8,11,12,5,6
2,3,,,,,,,,7,8,1,4,9,10,2,5,13,14,11,12,3,6
2,4,,,,,,,,11,10,1,3,,,2,4,7,8,12,9,6,5
2,5,,,,,,,,5,6,1,2,7,8,9,10,3,4,11,12,,
2,6,,,,,,,,11,12,1,3,7,8,4,6,13,14,9,10,2,5
2,7,,,,,,,,7,8,1,2,11,12,3,6,,,9,10,4,5
2,8,,,,,,,,7,8,1,3,9,10,2,4,11,12,,,5,6
2,9,,,,,,,,7,8,1,2,9,10,3,4,11,12,,,5,6
