Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,2,,,,,,,,9,10,2,3,4,1,7,8,11,12,13,14,5,6
1,3,,,,,,,,8,9,2,4,5,1,3,10,13,14,11,12,6,7
1,4,,,,,,,,3,4,5,6,1,2,9,10,11,12,13,14,7,8
1,5,,,,,,,,5,6,7,8,1,2,9,10,3,4,11,12,13,14
1,6,,,,,,,,10,9,5,6,1,2,7,8,12,11,14,13,3,4
1,7,1,5,4,2,,6,3,1,12,2,11,3,10,4,9,,,5,8,6,7
1,8,1,2,4,5,6,,3,,1,2,,3,,,4,,5,,6,,7
1,9,,,,,,,,1,2,3,4,9,10,7,8,5,6,13,14,11,12
1,10,,,,,,,,1,2,8,7,5,6,9,10,12,11,,,3,4
1,11,,,,,,,,1,2,3,4,11,10,7,8,12,13,14,9,5,6
1,12,,,,,,,,1,8,2,3,9,10,5,4,11,12,13,14,6,7
1,13,1,4,5,,,,,,,,,,,,,,,,,,
1,14,1,4,5,6,3,2,,,,,,,,,,,,,,,
1,15,1,4,3,5,6,7,2,,,,,,,,,,,,,,
1,16,1,2,6,3,5,7,4,,,,,,,,,,,,,,
1,17,1,4,2,5,6,,3,,,,,,,,,,,,,,
1,18,1,2,3,4,5,6,,,,,,,,,,,,,,,
1,19,1,4,3,5,6,7,2,,,,,,,,,,,,,,
1,20,1,6,4,2,,3,5,,,,,,,,,,,,,,
1,21,1,3,4,5,,2,6,,,,,,,,,,,,,,
1,22,,4,1,2,6,3,5,,,,,,,,,,,,,,
1,23,2,3,1,,6,5,4,,,,,,,,,,,,,,
1,24,4,3,1,5,2,6,,,,,,,,,,,,,,,
1,25,2,6,1,3,,5,4,,,,,,,,,,,,,,
1,26,5,3,1,4,7,6,2,,,,,,,,,,,,,,
1,27,5,2,1,4,6,7,3,,,,,,,,,,,,,,
1,28,4,3,1,5,6,7,2,,,,,,,,,,,,,,
1,29,5,4,1,2,6,7,3,,,,,,,,,,,,,,
1,30,3,2,1,6,7,4,5,,,,,,,,,,,,,,
1,31,2,,1,6,5,3,4,,,,,,,,,,,,,,
1,32,4,6,1,3,,2,5,,,,,,,,,,,,,,
1,33,6,2,1,5,3,7,4,,,,,,,,,,,,,,
1,34,,6,1,5,4,3,2,,,,,,,,,,,,,,
1,35,2,5,1,4,3,6,7,,,,,,,,,,,,,,
1,36,4,3,1,6,5,2,4,,,,,,,,,,,,,,
1,37,5,,1,2,3,4,6,,,,,,,,,,,,,,
1,38,6,3,7,4,2,1,5,,,,,,,,,,,,,,
1,39,3,7,2,6,5,1,4,,,,,,,,,,,,,,
1,40,,5,4,3,2,1,6,,,,,,,,,,,,,,
1,41,6,5,4,3,2,1,7,,,,,,,,,,,,,,
1,42,4,2,5,,3,1,6,,,,,,,,,,,,,,
1,43,6,3,5,4,2,1,,,,,,,,,,,,,,,
1,44,5,4,3,6,2,1,7,,,,,,,,,,,,,,
1,45,3,5,4,6,2,1,7,,,,,,,,,,,,,,
1,46,6,5,2,4,3,1,,,,,,,,,,,,,,,
1,47,2,,4,5,3,1,6,,,,,,,,,,,,,,
1,48,2,3,4,5,6,1,,,,,,,,,,,,,,,
1,49,3,4,6,,2,1,5,,,,,,,,,,,,,,
1,50,4,5,3,,,1,2,,,,,,,,,,,,,,
2,1,5,1,4,3,6,,2,,,,,,,,,,,,,,
2,2,5,1,4,2,7,6,3,,,,,,,,,,,,,,
2,3,,1,6,2,4,5,3,,,,,,,,,,,,,,
2,4,,1,5,3,2,6,4,,,,,,,,,,,,,,
2,5,4,1,5,2,7,6,3,,,,,,,,,,,,,,
2,6,7,1,6,2,5,4,3,,,,,,,,,,,,,,
2,7,2,1,4,6,5,3,7,,,,,,,,,,,,,,
2,8,4,1,6,3,5,,2,,,,,,,,,,,,,,
2,9,5,1,,2,4,6,3,,,,,,,,,,,,,,
2,10,6,1,4,3,5,,2,,,,,,,,,,,,,,
2,11,2,1,5,6,7,3,4,,,,,,,,,,,,,,
2,12,5,1,3,4,,6,2,,,,,,,,,,,,,,
2,13,,1,5,3,2,6,4,,,,,,,,,,,,,,
2,14,4,1,5,3,7,6,2,,,,,,,,,,,,,,
2,15,3,1,,5,6,2,4,,,,,,,,,,,,,,
2,16,4,1,6,2,5,,3,,,,,,,,,,,,,,
2,17,4,1,5,3,6,7,2,,,,,,,,,,,,,,
2,18,5,1,4,2,6,7,3,,,,,,,,,,,,,,
2,19,5,1,4,2,,6,3,,,,,,,,,,,,,,
2,20,4,1,6,5,,3,2,,,,,,,,,,,,,,
2,21,5,1,4,2,,6,3,,,,,,,,,,,,,,
2,22,5,1,4,3,6,,2,,,,,,,,,,,,,,
2,23,3,1,6,4,2,,7,,,,,,,,,,,,,,
2,24,4,1,,2,6,5,3,,,,,,,,,,,,,,
2,25,4,1,5,3,7,6,2,,,,,,,,,,,,,,
2,26,4,1,6,3,2,5,7,,,,,,,,,,,,,,
2,27,3,1,4,6,,5,2,,,,,,,,,,,,,,
2,28,4,1,5,3,2,,6,,,,,,,,,,,,,,
2,29,5,1,3,4,6,,2,,,,,,,,,,,,,,
2,30,5,1,4,3,6,7,2,,,,,,,,,,,,,,
2,31,4,1,,2,6,5,3,,,,,,,,,,,,,,
2,32,4,1,3,5,7,6,2,,,,,,,,,,,,,,
2,33,5,1,7,2,3,6,4,,,,,,,,,,,,,,
2,34,6,1,5,2,4,7,3,,,,,,,,,,,,,,
2,35,,1,4,2,5,6,3,,,,,,,,,,,,,,
2,36,4,1,5,2,7,6,3,,,,,,,,,,,,,,
2,37,4,1,3,7,2,6,5,,,,,,,,,,,,,,
2,38,6,1,5,3,4,7,2,,,,,,,,,,,,,,
2,39,,1,3,2,6,4,5,,,,,,,,,,,,,,
2,40,3,1,4,5,6,7,2,,,,,,,,,,,,,,
2,41,5,1,4,2,6,,3,,,,,,,,,,,,,,
2,42,6,1,3,2,7,5,4,,,,,,,,,,,,,,
2,43,3,1,5,6,4,7,2,,,,,,,,,,,,,,
2,44,5,1,2,4,6,,3,,,,,,,,,,,,,,
2,45,3,1,6,4,5,7,2,,,,,,,,,,,,,,
2,46,4,1,5,2,6,7,3,,,,,,,,,,,,,,
2,47,7,1,6,4,3,5,2,,,,,,,,,,,,,,
2,48,6,1,,2,3,5,4,,,,,,,,,,,,,,
2,49,4,1,6,3,5,7,2,,,,,,,,,,,,,,
2,50,,1,3,5,6,4,2,,,,,,,,,,,,,,
3,1,,,,,,,,,,10,5,2,3,6,7,8,9,1,4,12,11
3,2,,,,,,,,3,4,5,6,7,8,12,11,9,10,2,1,13,14
3,3,,,,1,,3,2,,,,,,5,1,4,,,3,,2,
3,5,2,3,5,1,7,6,4,5,6,3,4,8,7,2,1,14,13,11,12,9,10
3,6,,,,,,,,9,10,2,4,7,8,1,3,,,11,12,5,6
3,7,,,,,,,,7,8,2,5,9,11,1,4,12,10,,,3,6
3,8,,,,,,,,11,12,2,4,5,6,1,3,14,13,7,10,8,9
3,9,,,,,,,,,,2,4,7,8,1,3,9,10,11,12,5,6
3,10,,,,,,,,7,8,2,4,,,1,3,11,12,9,10,5,6
3,11,,,,,,,,11,12,2,4,,,1,3,7,8,9,10,5,6
3,12,,,,,,,,5,6,2,4,7,8,1,3,13,14,9,10,11,12
3,13,,,,,,,,9,,3,5,7,11,1,2,8,,10,12,4,6
3,14,,,,,,,,9,10,2,4,11,12,1,3,7,8,13,14,5,6
3,15,,,,,,,,11,12,2,6,9,10,1,3,14,13,7,8,4,5
3,16,,,,,,,,7,8,2,4,9,10,1,3,,,11,12,5,6
3,17,,,,,,,,13,14,2,3,7,8,1,4,9,10,11,12,5,6
3,18,,,,,,,,9,10,2,4,7,8,1,3,11,12,,,5,6
3,19,,,,,,,,4,3,2,5,6,9,1,10,7,8,,,11,12
3,20,,,,,,,,12,11,2,4,,,1,3,8,7,9,10,5,6
3,21,,,,,,,,9,10,2,5,4,6,1,3,11,12,,,7,8
3,22,,,,,,,,11,12,2,4,9,10,1,3,7,8,,,5,6
3,23,,,,,,,,9,10,2,4,7,8,1,3,14,12,13,11,5,6
3,24,,,,,,,,7,8,2,6,9,10,1,5,11,12,,,3,4
3,25,,,,,,,,11,9,3,5,12,10,1,2,6,8,4,7,14,13
3,26,,,,,,,,9,10,2,3,,,1,4,7,8,11,12,5,6
3,27,,,,,,,,9,10,2,6,7,8,1,3,11,12,,,4,5
3,28,,,,,,,,11,12,2,4,7,8,1,3,9,10,13,14,5,6
3,29,,,,,,,,11,12,2,4,7,8,1,3,9,10,13,14,5,6
3,30,,,,,,,,7,8,3,4,12,11,1,2,14,13,10,9,5,6
3,31,,,,,,,,8,9,2,12,10,11,1,3,6,7,13,14,4,5
3,32,,,,,,,,7,8,3,4,9,10,1,2,5,6,12,11,13,14
3,33,,,,,,,,9,10,5,6,7,8,1,2,13,14,11,12,3,4
3,34,,,,,,,,8,7,6,5,12,11,1,2,13,14,9,10,3,4
3,35,,,,,,,,7,8,2,6,9,10,1,3,14,13,11,12,5,4
3,36,,,,,,,,7,8,5,6,11,12,1,2,9,10,13,14,3,4
3,37,,,,,,,,13,14,2,3,7,8,1,4,9,10,11,12,5,6
3,38,,,,,,,,9,10,2,4,5,6,1,3,13,14,11,12,7,8
