Booth,Paper,A:Liberal/The Nationals,B:Legalise Cannabis Party,C:Animal Justice Party,D:Indigenous - Aboriginal Party of Australia,E:Australia's Voice,F:FUSION | Planet Rescue | Whistleblower Protection | Innovation,G:,H:Trumpet of Patriots,I:Australian Labor Party,J:Family First,K:Pauline Hanson's One Nation,L:Australian Democrats,M:Victorian Socialists,N:Sustainable Australia Party - Universal Basic Income,O:Gerard Rennick People First - Heart,P:Libertarian,Q:The Greens,R:Citizens Party,"S:Shooters, Fishers and Farmers Party",T:,A:PATERSON James,A:HUME Jane,A:HOPPITT Kyle,A:ARNOLD Glenn,A:MIRABELLA Greg,A:KMETJ Chrestyna,B:PATTEN Fiona,B:DAVY Alice,B:EVANS Shea,C:JEGES Helen,C:McMILLAN Benjamin,D:AUSTIN-ABDULLAH Racquel,D:AL-SAIMARY Laylah,E:EL-MASRI Mohamed,E:KAUR Harsimran,E:EL ACHKAR Rasheed,F:CORDNER HUNT Kammy,F:GNIESLAW Simon Mark Simcha,G:VONGVIXAY Keo,G:HERNAN Taylor,H:UNKLES James William,H:JEAN Ron,H:McKAY Roger Ivan,I:CICCONE Raffaele,I:WALSH Jess,I:ANANDA-RAJAH Michelle,I:PSAILA Lynn,I:KELLEY Stephenie,I:BAKER David,J:FINN Bernie,J:FOREMAN Jane,K:PICKERING Warren,K:BRADBURY Christopher,L:McKENZIE Heath,L:NOBLE Carly,M:VAN DEN LAMB Jordan,M:PRICE Steph,N:ACKERLY Celeste,N:JESSUP Bert,O:NEIL Chris,O:CLONARIDIS Nick,P:DITTLOFF Jordan,P:FORD Matthew,P:MATULEC Stephen,Q:HODGINS-MAY Steph,Q:ARI Navera,Q:IAMPOLSKI Rachel,Q:SLATER Maddie,Q:HENDERSON Brittney,Q:YAWARI Nasser,R:BARWICK Robert,R:YOHANNA Sleiman,S:CONSTANTINOU Ethan,S:VICKERS Ken,T:SAINI Raj,T:ALLE Kirti,T:KANAKAGIRI Yashaswini Srinivas,UG:CHEUNG Heena Sinha,UG:ABEYSINGHE Susantha,UG:LEWAND Viesha,UG:HARVEY Lawrence,UG:CORBETT Cory,UG:BLACK K,UG:VAN David,UG:RITTER Nate
1,1,1,,4,,,,,3,2,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,3,4,5,,,,,,,,,,,,,,,,,,12,,,,,,,,,1,2,6,7,,,,,,,8,9,,,,,,,,,,,,10,11,,,,,,,,,,,
1,3,,,,,,,,,,,,,,,,,,,,,8,9,10,11,12,,,,,,,,,,,,,,,,5,6,7,,,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,,,,,,,,,,,,,,,50,51,52,53,54,55,13,14,15,16,17,18,19,47,48,49,43,44,60,61,,,,5,1,2,3,4,6,56,57,62,63,21,22,23,24,25,26,27,28,29,30,31,7,11,8,9,10,12,45,46,58,59,32,33,34,35,36,37,38,39,40,41,42
1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,3,1,6,,,,,,,,,,,,,,,,12,11,10,9,8,7,,,,,,,,,,,,,,,
1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,12,,,,,,,,,,,,,,,1,3,4,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,,7
1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,3,13,4,,,,,,12,,1,,,,,,,,11,10,,,,,,,,,,5,9,7,6,8,2,,,,,,,,,,,,,,,
1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,11,7,8,,,,,,,,,,,,,1,2,3,6,5,4,,,,,14,15,,,,,,,,,,,,,,,,12,13,,,,,,,,,,,,,
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,19,,,13,15,,,,,,,,,,,5,4,3,2,1,6,,,,,,,17,18,20,21,,,,,,12,7,11,8,9,10,,,,,,,,,,,,,,,
1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,11,12,,,,,,,,,,,,,6,1,2,3,4,5,,,,,,,8,,,,,,,,,10,,,,,9,,,,,,,,,,,,,,,
1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,6,7,8,11,12,,,,,,,,,,,,,,,,,,9,10,,,,,,,,,,,,,
1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,9,,,10,11,,,,12,13,,,,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4,16,,,,,,,,,,,7,1,6,8,9,10,,,,,5,,,,,,,,,,,2,11,12,13,14,15,,,,,,,,,,,,,,,
1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,,,,,,,,,5,1,2,3,4,6,,,,,,,,,,,,,,,,9,11,,10,12,,,,,,,,,,,,,,,,
1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,11,12,,,,,,,,,,,1,2,3,4,13,14,,,,,,,9,10,,,,,,,,6,7,8,,,,,,,,,,,,,,,,,,
1,16,,,,,,,,,,,,,,,,,,,,,6,,7,8,,,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,9,11,,,,,,,,,10,,,,,,,,,,4,5,,,,,,,,,12,,
1,17,,2,6,,,,,1,,,,,,5,,,,4,3,,,,,,,,4,5,6,7,8,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,11,12,,,,,,,,,,,
1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,16,17,18,19,20,,,,,,,,,1,,,,10,11,12,13,14,15,,,,,,,3,2,,,,,,,,4,5,6,7,8,9,,,,,,,,,,,,,,,
1,19,,,,,,,,,,,,,,,,,,,,,43,44,45,46,47,48,17,18,19,33,34,1,2,49,50,51,15,16,41,42,63,64,65,35,36,37,38,39,40,54,55,52,53,9,10,11,12,13,14,56,57,58,59,60,3,4,5,6,7,8,61,62,20,21,30,31,32,22,23,24,25,26,27,28,29
1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,5,1,,,,,,,,,,,6,3,11,12,,,,,,,,,,,,,,,,,,2,7,10,9,8,,,,,,,,,,,,,,,,
1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,13,14,15,1,2,,,,16,17,,,,,,,,,,,,,,,,,,9,10,,,,,,,,8,7,6,5,4,3,,,,,,,,,,,,,,,
1,22,,,2,1,,,,,6,,,5,,,,,3,,4,,,,,2,,,,3,,4,,1,,,5,,6,,,,7,,,8,,,,,,9,,,,10,,,,,,,,11,,,12,,,,,,,,,,,,,,,,,,,,
1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,19,1,2,15,16,,,,11,12,,,,,,20,21,22,23,24,25,,,,,,,13,14,9,10,,,,,,3,4,5,6,7,8,,,,,,,,,,,,,,,
1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,12,13,10,11,,,,,,,,,,,4,5,6,7,8,9,,,,,,,,,,,,,,,,14,15,16,17,18,19,,,,,,,,,,,,,,,
1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,9,16,17,,,,,,22,23,,,,,,14,10,11,12,13,15,,,,,19,18,21,20,,,,,,,,7,6,5,4,3,2,,,,,,,,,,,,,,,
1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,2,6,16,17,,,,14,15,,,,,,,,,,,,,,,,,,12,13,,,,,,,,7,8,9,3,10,11,,,,,,,,,,,,,,,
1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,10,11,,,12,,,,,,,,,,4,5,6,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,14,,,11,10,,,,,,,,,,,17,12,15,16,18,19,,,,,,,9,8,,,,,,,,2,6,5,4,3,7,,,,,,,,,,,,,,,
1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,9,,,,,,,,,,,,,,,,,,,,,,,,,10,11,12,13,,,,,,,,4,7,2,3,5,6,,,,,,,,,,,,,,,
1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,9,10,,,,,,,,,,,,,7,8,11,12,,,,,,,,,5,6,,,,,,,,4,,,,,,,,,,,,,,,,,,,,
1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,11,16,17,18,19,,,,14,15,,,,,,25,21,20,22,23,24,,,,,12,13,2,3,,,,,,,,4,5,6,7,8,9,,,,,,,,,,,,,,,
1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,12,13,10,11,,,,,,,,,,,4,5,6,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33,,,,,,,,,,,,,,,,,,,,,,14,,,,,1,,,,,,,,,,2,3,,,,,,8,4,5,6,7,13,,,,,,,,,,,,,,,,10,9,11,12,,,,,,,,,,,,,,,,,
1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,19,4,3,,,,,,,,,,,,,5,15,9,14,8,11,,,,,,,,2,,,,,,,,6,16,10,13,7,12,,,,,,,,,,,,,,,
1,35,,,,,,,,,,,,,,,,,,,,,29,30,31,32,33,34,1,7,8,13,14,15,16,22,23,24,17,18,49,50,63,64,65,2,3,9,10,11,12,61,62,59,60,25,26,27,28,51,52,53,54,46,47,48,4,5,6,19,20,21,57,58,55,56,41,42,43,35,36,37,38,39,40,44,45
1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,20,18,21,,,,,,,,,,,,,10,11,12,13,14,15,,,,,16,17,8,9,,,,,,,,2,3,4,5,6,7,,,,,,,,,,,,,,,
1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,10,11,,,,,,16,17,,18,19,,,,,,,,6,7,,,,,,,,8,12,13,14,15,9,,,,,,,,,,,,,,,
1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,16,4,5,17,18,12,13,14,30,31,,,,,,24,25,26,27,28,29,,,,,21,23,2,3,19,20,,,,,,6,7,8,9,10,11,,,,,,,,,,,,,,,
1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,,,8,2,,,,,,,,,,,,9,,3,10,,,,,,,,,,,,,,,,,12,,11,4,5,,,,,,,,,,,,,,,,
