Booth,Paper,A:Liberal/The Nationals,B:Legalise Cannabis Party,C:Animal Justice Party,D:Indigenous - Aboriginal Party of Australia,E:Australia's Voice,F:FUSION | Planet Rescue | Whistleblower Protection | Innovation,G:,H:Trumpet of Patriots,I:Australian Labor Party,J:Family First,K:Pauline Hanson's One Nation,L:Australian Democrats,M:Victorian Socialists,N:Sustainable Australia Party - Universal Basic Income,O:Gerard Rennick People First - Heart,P:Libertarian,Q:The Greens,R:Citizens Party,"S:Shooters, Fishers and Farmers Party",T:,A:PATERSON James,A:HUME Jane,A:HOPPITT Kyle,A:ARNOLD Glenn,A:MIRABELLA Greg,A:KMETJ Chrestyna,B:PATTEN Fiona,B:DAVY Alice,B:EVANS Shea,C:JEGES Helen,C:McMILLAN Benjamin,D:AUSTIN-ABDULLAH Racquel,D:AL-SAIMARY Laylah,E:EL-MASRI Mohamed,E:KAUR Harsimran,E:EL ACHKAR Rasheed,F:CORDNER HUNT Kammy,F:GNIESLAW Simon Mark Simcha,G:VONGVIXAY Keo,G:HERNAN Taylor,H:UNKLES James William,H:JEAN Ron,H:McKAY Roger Ivan,I:CICCONE Raffaele,I:WALSH Jess,I:ANANDA-RAJAH Michelle,I:PSAILA Lynn,I:KELLEY Stephenie,I:BAKER David,J:FINN Bernie,J:FOREMAN Jane,K:PICKERING Warren,K:BRADBURY Christopher,L:McKENZIE Heath,L:NOBLE Carly,M:VAN DEN LAMB Jordan,M:PRICE Steph,N:ACKERLY Celeste,N:JESSUP Bert,O:NEIL Chris,O:CLONARIDIS Nick,P:DITTLOFF Jordan,P:FORD Matthew,P:MATULEC Stephen,Q:HODGINS-MAY Steph,Q:ARI Navera,Q:IAMPOLSKI Rachel,Q:SLATER Maddie,Q:HENDERSON Brittney,Q:YAWARI Nasser,R:BARWICK Robert,R:YOHANNA Sleiman,S:CONSTANTINOU Ethan,S:VICKERS Ken,T:SAINI Raj,T:ALLE Kirti,T:KANAKAGIRI Yashaswini Srinivas,UG:CHEUNG Heena Sinha,UG:ABEYSINGHE Susantha,UG:LEWAND Viesha,UG:HARVEY Lawrence,UG:CORBETT Cory,UG:BLACK K,UG:VAN David,UG:RITTER Nate
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,10,4,11,,,,,8,,,,,,,,,,,12,3,,9,5,,6,,,,,,,,,,,,,,
1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,,,,,,,,,,,9,10,11,12,13,14,,,,,,,1,2,,,,,,,,3,4,5,6,7,8,,,,,,,,,,,,,,,
1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,9,12,13,,,,,,,,,,,,,,15,14,,,,,,,,,,11,10,,,,,,,,1,3,2,5,4,6,,,,,,,,,,,,,,,
1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,9,10,11,12,,,,,,,,,,,,,,,,1,6,5,2,3,4,,,,,,,,,,,,,,,
1,6,,,,,,,,,,,,,,,,,,,,,6,9,10,12,,,,,,,,,,,,,,,,,3,7,11,,,,,,,8,,1,5,,,,,,,2,4,,,,,,,,,,,,,8,,,,,,,,,,,
1,7,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,9,3,,,,,,,,,,,,,10,,,,,,,,7,1,,,,,8,6,,4,,,11,,,,,,,,5,,,,,,,,,,,,,12,
1,8,,,,,,,,,,,,,,,,,,,,,52,53,54,55,56,57,1,2,3,21,22,23,24,12,13,14,34,35,36,37,49,50,51,15,16,17,18,19,20,47,48,45,46,25,26,10,11,32,33,30,31,27,28,29,4,5,6,7,8,9,43,44,41,42,38,39,40,60,61,62,63,64,65,58,59
1,9,,,,,,,,,,,,,,,,,,,,,11,10,6,7,9,8,3,4,5,12,13,51,52,60,61,62,14,15,49,50,55,56,57,16,17,18,19,20,21,53,54,58,59,22,23,1,2,24,25,39,38,63,64,65,26,27,28,29,30,31,37,36,32,33,47,41,44,40,46,45,42,48,43,35,34
1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,12,10,11,9,8,7,,,,,,,,,,,,,,,
1,11,,,,,,,,,,,,,,,,,,,,,42,45,39,43,40,44,13,19,17,32,27,48,47,55,51,57,12,16,26,38,2,3,1,56,52,58,53,59,54,18,11,4,5,36,37,49,50,46,41,10,20,14,9,33,61,64,60,65,62,63,8,15,6,7,31,25,29,24,28,22,34,30,23,35,21
