Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,4,7,1,3,2,8,5,6,,,,,,,,,,,,,,,,,
1,2,4,3,1,2,5,6,7,8,,,,,,,,,,,,,,,,,
1,3,,,1,,,,,,,,,,,,,,,,,,,,,,
1,4,3,5,1,,2,6,4,,,,,,1,,,,,,,,,,,,
1,5,4,3,1,2,5,,,,5,6,4,3,1,7,2,9,8,10,,,,,,,
1,6,4,5,1,2,3,,6,,,,,,,,,,,,,,,,,,
1,7,4,3,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
1,8,2,3,1,5,4,6,,,,,,,,,,,,,,,,,,,
1,9,4,5,1,6,3,2,7,8,,,,,,,,,,,,,,,,,
1,10,2,,1,5,3,6,4,,,,,,,,,,,,,,,,,,
1,11,6,5,1,2,3,,4,,,,,,,,,,,,,,,,,,
1,12,,,1,,,,,,,,,,,,,,,,,,,,,,
1,13,3,5,1,8,2,6,4,7,,,,,,,,,,,,,,,,,
1,14,5,4,1,3,2,,,,,,,,,,,,,,,,,,,,
1,15,,,1,2,4,6,7,8,,,,,,,,,,,,,,,,,
1,16,3,2,1,4,5,7,6,8,,,,,,,,,,,,,,,,,
1,17,,,1,2,4,3,5,6,,,,,,,,,,,,,,,,,
1,18,6,2,1,3,8,7,5,4,,,,,,,,,,,,,,,,,
1,19,5,6,1,3,2,4,,,,,,,,,,,,,,,,,,,
1,20,2,7,1,,3,6,4,5,,,,,,,,,,,,,,,,,
1,21,3,4,1,2,5,6,7,8,,,,,,,,,,,,,,,,,
1,22,4,3,1,2,5,6,,,,,,,,,,,,,,,,,,,
1,23,5,7,1,6,2,,3,4,,,,,,,,,,,,,,,,,
1,24,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
1,25,3,4,1,6,2,5,8,7,,,,,,,,,,,,,,,,,
1,26,5,6,1,2,,3,4,7,,,,,,,,,,,,,,,,,
1,27,4,3,1,6,2,8,7,5,,,,,,,,,,,,,,,,,
1,28,3,,1,6,2,5,4,,,,,,,,,,,,,,,,,,
1,29,3,2,1,4,5,6,8,7,,,,,,,,,,,,,,,,,
1,30,2,,1,3,6,,4,5,,,,,,,,,,,,,,,,,
1,31,8,4,1,3,2,6,5,7,,,,,,,,,,,,,,,,,
1,32,3,8,1,4,7,6,2,5,,,,,,,,,,,,,,,,,
1,33,4,6,1,5,2,8,3,7,,,,,,,,,,,,,,,,,
1,34,2,8,1,4,3,7,5,6,,,,,,,,,,,,,,,,,
1,35,6,7,1,2,4,8,5,3,,,,,,,,,,,,,,,,,
1,36,3,7,1,5,2,6,4,8,,,,,,,,,,,,,,,,,
1,37,3,,1,2,4,,5,6,,,,,,,,,,,,,,,,,
1,38,4,,1,2,3,,5,6,5,,,,1,,,,6,,,,4,,3,,2
1,39,,,1,,,,,,,,,,,,,,,,,,,,,,
1,40,8,4,1,2,3,5,6,7,,,,,,,,,,,,,,,,,
1,41,4,,1,5,2,6,3,,,,,,,,,,,,,,,,,,
1,42,,5,1,4,3,2,6,,,,,,,,,,,,,,,,,,
1,43,5,4,1,3,2,,6,7,,,,,,,,,,,,,,,,,
1,44,,,1,5,2,6,3,4,,,,,,,,,,,,,,,,,
1,45,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,46,6,5,1,3,4,,2,,,,,,,,,,,,,,,,,,
1,47,2,7,1,5,3,8,4,6,,,,,,,,,,,,,,,,,
1,48,5,4,1,3,2,8,6,7,,,,,,,,,,,,,,,,,
1,49,4,2,1,5,2,6,,,,,,,,,,,,,,,,,,,
1,50,6,2,1,,3,,5,4,,,,,,,,,,,,,,,,,
2,1,,,1,,,,,,,,,,,,,,,,,,,,,,
2,2,4,3,1,2,,,6,5,,,,,,,,,,,,,,,,,
2,3,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
2,4,2,3,1,5,6,7,3,4,,,,,,,,,,,,,,,,,
2,5,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,6,6,5,1,2,3,4,,,,,,,,,,,,,,,,,,,
2,7,4,,1,2,3,6,5,,,,,,,,,,,,,,,,,,
2,8,4,3,1,2,5,,,,,,,,,,,,,,,,,,,,
2,9,4,,1,3,2,6,5,,,,,,,,,,,,,,,,,,
2,10,2,3,1,8,7,5,4,6,,,,,,,,,,,,,,,,,
2,11,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
2,12,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,13,4,2,1,6,3,,5,,,,,,,,,,,,,,,,,,
2,14,5,3,1,4,2,,,6,,,,,,,,,,,,,,,,,
2,15,3,2,1,7,4,8,6,5,,,,,,,,,,,,,,,,,
2,16,5,3,1,2,4,6,7,8,,,,,,,,,,,,,,,,,
2,17,4,,1,5,2,,3,6,,,,,,,,,,,,,,,,,
2,18,2,3,1,5,6,7,4,8,,,,,,,,,,,,,,,,,
2,19,3,2,1,4,5,6,,,,,,,,,,,,,,,,,,,
2,20,6,,1,3,2,5,4,,,,,,,,,,,,,,,,,,
2,21,7,6,1,2,5,4,3,8,,,,,,,,,,,,,,,,,
2,22,3,4,1,4,5,6,2,,,,,,,,,,,,,,,,,,
2,23,,,1,2,3,6,4,5,,,,,,,,,,,,,,,,,
2,24,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,25,3,2,1,4,6,5,7,,,,,,,,,,,,,,,,,,
2,26,,,1,3,5,6,2,4,,,,,,,,,,,,,,,,,
2,27,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,28,4,3,1,2,5,,6,,,,,,,,,,,,,,,,,,
2,29,5,4,1,7,8,6,2,3,,,,,,,,,,,,,,,,,
2,30,2,3,1,8,4,7,5,6,,,,,,,,,,,,,,,,,
2,31,4,6,1,,2,,5,3,,,,,,,,,,,,,,,,,
2,32,5,3,1,7,2,6,4,8,,,,,,,,,,,,,,,,,
2,33,2,,1,4,,,3,6,,,,,,,,,,,,,,,,,
2,34,4,3,1,8,2,7,6,5,,,,,,,,,,,,,,,,,
2,35,,,1,2,5,4,6,3,,,,,,,,,,,,,,,,,
2,36,3,2,1,8,6,7,4,5,,,,,,,,,,,,,,,,,
2,37,4,2,1,3,5,7,6,,,,,,,,,,,,,,,,,,
2,38,,5,1,2,3,4,6,,,,,,,,,,,,,,,,,,
2,39,4,3,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
2,40,,,1,4,3,5,2,6,,,,,,,,,,,,,,,,,
2,41,,,1,4,6,3,5,2,,,,,,,,,,,,,,,,,
2,42,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
2,43,,,1,,6,2,4,3,,,,,,,,,,,,,,,,,
2,44,,,1,,,,,,3,6,12,7,2,5,,10,4,1,,,8,7,,9,1
2,45,6,5,1,4,7,2,8,3,,,,,,,,,,,,,,,,,
2,46,3,8,1,7,2,6,4,5,,,,,,,,,,,,,,,,,
2,47,4,,1,3,2,,5,6,,,,,,,,,,,,,,,,,
2,48,,,1,2,5,3,4,6,,,,,,,,,,,,,,,,,1
2,49,6,5,1,2,7,3,4,,,,,,,,,,,,,,,,,,
2,50,2,3,1,5,4,,6,,,,,,,,,,,,,,,,,,
3,1,3,4,2,1,7,8,5,6,,3,,,4,,2,,,,,,5,1,,,
3,2,2,3,5,1,4,6,,,,,,,,,,,,,,,,,,,
3,3,,6,2,1,3,4,5,,,,,,,,,,,,,,,,,,
3,4,4,5,7,1,8,2,3,6,,,,,,,,,,,,,,,,,
3,5,3,2,6,1,4,5,7,8,,,,,,,,,,,,,,,,,
3,6,3,4,2,1,5,6,,,,,,,,,,,,,,,,,,,
3,7,5,4,2,1,3,,6,,,,,,,,,,,,,,,,,,
3,8,,,5,1,3,2,4,6,,,,,,,,,,,,,,,,,
3,9,,2,3,1,6,,5,4,,,,,,,,,,,,,,,,,
3,10,3,2,4,1,5,6,7,8,,,,,,,,,,,,,,,,,
3,11,7,8,6,1,2,3,5,4,,,,,,,,,,,,,,,,,
3,12,7,6,1,5,2,8,3,4,,,,,,,,,,,,,,,,,
3,13,,,1,,,,,,,,,,,,,,,,,,,,,,
3,14,,,1,4,6,2,5,3,,,,,,,,,,,,,,,,,
3,15,4,,1,5,2,3,6,,,,,,,,,,,,,,,,,,
3,16,2,1,4,,6,,3,5,,,,,,,,,,,,,,,,,
3,17,3,1,4,7,2,8,5,6,,,,,,,,,,,,,,,,,
3,18,7,1,3,2,4,6,8,5,16,17,14,15,12,13,10,11,2,9,7,8,6,3,5,4,1
3,19,3,1,4,5,2,,,6,,,,,,,,,,,,,,,,,
3,20,2,1,5,4,3,,,6,,,,,,,,,,,,,,,,,
3,21,4,1,6,4,2,3,5,2,,,,,,,,,,,,,,,,,
3,22,8,1,5,4,2,3,6,7,,,,,,,,,,,,,,,,,
3,23,,1,7,2,5,3,6,4,,,,,,,,,,,,,,,,,
3,24,2,1,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
3,25,4,1,3,2,5,6,,,1,8,4,3,2,7,5,6,9,11,12,10,,,,,
