Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,,6,1,,3,4,2,5,,,,,,,,,,,,,,,,,
1,2,,6,1,3,5,4,2,,,,,,,,,,,,,,,,,,
1,3,6,,1,3,5,4,2,,,,,,,,,,,,,,,,,,
1,4,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
1,5,4,,1,3,,6,2,5,,,,,,,,,,,,,,,,,
1,6,,,1,3,5,4,6,2,,,,,,,,,,,,,,,,,
1,7,2,5,1,6,3,,4,7,,,,,,,,,,,,,,,,,
1,8,,6,1,,2,3,4,5,,,,,,,,,,,,,,,,,
1,9,,,1,6,2,5,4,3,,,,,,,,,,,,,,,,,
1,10,2,3,1,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,11,4,2,1,6,7,3,5,8,,,,,,,,,,,,,,,,,
1,12,,2,1,5,,3,6,4,,,,,,,,,,,,,,,,,
1,13,,6,1,5,3,4,2,,,,,,,,,,,,,,,,,,
1,14,2,6,1,5,3,4,7,8,,,,,,,,,,,,,,,,,
1,15,4,2,1,8,3,5,6,7,,,,,,,,,,,,,,,,,
1,16,7,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
1,17,7,8,1,3,4,6,5,2,,,,,,,,,,,,,,,,,
1,18,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
1,19,,6,1,3,2,5,4,,,,,,,,,,,,,,,,,,
1,20,6,7,1,2,3,5,4,8,,,,,,,,,,,,,,,,,
1,21,,2,1,6,4,5,3,,,,,,,,,,,,,,,,,,
1,22,7,6,1,2,3,8,4,5,,,,,,,,,,,,,,,,,
