Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,,,,,,,,,8,9,4,5,6,7,12,,1,2,,,10,11,,,3
1,2,,,,,,,,,6,8,10,11,2,4,13,12,3,5,17,16,9,7,15,14,1
1,3,,,,,,,,,6,7,8,9,4,5,,,2,3,,,10,11,12,,1
1,4,,,,,,,,,8,9,2,3,6,7,,,4,5,,,12,,10,11,1
1,5,,,,,,,,,6,7,8,9,3,5,,12,2,4,,,10,11,,,1
1,6,,,,,,,,,8,9,10,11,,,,12,,,2,3,6,7,5,4,1
1,7,,,,,,,,,12,,6,7,4,5,,,3,2,,,8,9,10,11,1
1,8,,,,,,,,,1,2,12,,5,6,,11,3,4,10,,,,7,8,9
1,9,,,,,,,,,3,4,7,8,,,,,,12,1,2,5,6,9,10,11
1,10,6,5,8,3,7,2,4,1,,,,,,,,,,,,,,,,,
1,11,,,5,4,3,2,1,6,,,,,,,,,,,,,,,,,
1,12,2,4,7,5,3,8,1,6,,,,,,,,,,,,,,,,,
1,13,5,6,,4,,1,3,2,,,,,,,,,,,,,,,,,
1,14,5,6,,4,,1,3,2,,,,,,,,,,,,,,,,,
1,15,3,2,,,6,1,5,4,,,,,,,,,,,,,,,,,
1,16,7,2,,3,6,1,4,5,,,,,,,,,,,,,,,,,
1,17,5,4,6,2,7,1,8,3,,,,,,,,,,,,,,,,,
1,18,,3,,2,6,1,4,5,,,,,,,,,,,,,,,,,
1,19,5,6,,2,,1,3,4,,,,,,,,,,,,,,,,,
1,20,6,5,,3,,1,2,4,,,,,,,,,,,,,,,,,
1,21,,,,2,3,1,4,,,,,,,,,,,,,,,,,,
1,22,3,2,4,7,1,8,5,6,,,,,,,,,,,,,,,,,
1,23,,4,2,3,1,,5,6,,,,,,,,,,,,,,,,,
1,24,4,3,2,5,1,7,8,6,,,,,,,,,,,,,,,,,
1,25,4,3,2,8,1,7,5,6,,,,,,,,,,,,,,,,,
1,26,4,5,2,3,1,8,6,7,,,,,,,,,,,,,,,,,
1,27,4,2,3,6,1,5,,,,,,,,,,,,,,,,,,,
1,28,4,3,2,8,1,6,5,7,,,,,,,,,,,,,,,,,
1,29,4,3,5,6,1,,2,,,,,,,,,,,,,,,,,,
1,30,4,2,3,6,1,8,5,7,,,,,,,,,,,,,,,,,
1,31,2,3,4,7,1,6,8,5,,,,,,,,,,,,,,,,,
1,32,4,3,2,,1,,6,5,,,,,,,,,,,,,,,,,
1,33,2,,3,6,1,,4,5,,,,,,,,,,,,,,,,,
1,34,3,,2,6,1,,5,4,,,,,,,,,,,,,,,,,
1,35,3,2,4,6,1,,5,,,,,,,,,,,,,,,,,,
1,36,5,4,6,1,8,2,7,3,,,,,,,,,,,,,,,,,
1,37,5,,2,1,3,,4,6,,,,,,,,,,,,,,,,,
1,38,3,5,8,1,2,6,7,4,,,,,,,,,,,,,,,,,
1,39,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,40,8,7,4,1,3,2,5,6,,,,,,,,,,,,,,,,,
1,41,,2,5,1,6,4,3,,,,,,,,,,,,,,,,,,
1,42,5,8,6,1,3,2,4,7,,,,,,,,,,,,,,,,,
1,43,5,,3,1,,2,4,6,,,,,,,,,,,,,,,,,
1,44,2,3,,1,4,5,,6,,,,,,,,,,,,,,,,,
1,45,8,5,6,1,4,7,2,3,,,,,,,,,,,,,,,,,
1,46,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,47,5,4,6,1,4,2,5,3,,,,,,,,,,,,,,,,,
1,48,1,3,4,7,2,5,6,8,,,,,,,,,,,,,,,,,
1,49,1,4,3,7,2,8,5,6,,,,,,,,,,,,,,,,,
1,50,1,2,4,3,5,6,,,,,,,,,,,,,,,,,,,
2,1,,,,,,,,,4,5,6,7,8,9,10,11,1,2,16,17,14,15,12,13,3
2,2,,,,,,,,,4,3,9,10,6,7,5,,2,1,15,16,13,14,11,12,8
2,3,,,,,,,,,6,7,11,12,1,2,,,4,5,10,,8,9,,,3
2,4,,,,,,,,,10,11,7,6,1,2,13,12,3,4,16,17,8,9,15,14,5
2,5,,,,,,,,,,,,,1,2,3,4,5,6,,10,9,7,11,12,8
2,6,,,,,,,,,6,7,12,13,1,2,10,11,3,4,14,15,9,8,16,17,5
2,7,5,7,8,2,6,1,3,4,10,11,12,13,14,15,1,3,,,4,2,5,6,7,8,9
2,8,,5,6,2,,1,4,3,,,9,10,11,12,1,4,,,2,3,7,8,5,6,
2,9,6,1,,5,2,,3,4,,,,,,,,,,,,,,,,,
2,10,6,1,2,3,4,5,7,8,,,,,,,,,,,,,,,,,
2,11,6,1,8,2,7,3,5,4,,,,,,,,,,,,,,,,,
2,12,3,1,2,,,6,4,5,,,,,,,,,,,,,,,,,
2,13,7,8,1,2,5,3,4,6,,,,,,,,,,,,,,,,,
2,14,3,4,1,5,2,,5,6,,,,,,,,,,,,,,,,,
2,15,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
2,16,8,3,1,5,4,6,7,2,,,,,,,,,,,,,,,,,
2,17,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
2,18,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
2,19,4,3,1,5,2,8,6,7,,,,,,,,,,,,,,,,,
2,20,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,21,,,1,3,2,6,4,5,,,,,,,,,,,,,,,,,
2,22,4,,1,2,3,5,6,7,,,,,,,,,,,,,,,,,
2,23,,2,1,3,4,5,,6,,,,,,,,,,,,,,,,,
2,24,,3,1,2,4,6,,5,,,,,,,,,,,,,,,,,
2,25,4,2,1,5,3,,,6,,,,,,,,,,,,,,,,,
2,26,4,3,1,2,8,6,8,7,,,,,,,,,,,,,,,,,
2,27,4,3,1,8,7,2,5,6,,,,,,,,,,,,,,,,,
2,28,,,1,2,5,6,4,3,,,,,,,,,,,,,,,,,
2,29,6,3,1,,2,,4,5,,,,,,,,,,,,,,,,,
2,30,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,31,6,,1,3,,2,4,5,,,,,,,,,,,,,,,,,
2,32,3,,1,2,,5,6,4,,,,,,,,,,,,,,,,,
2,33,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,34,3,4,1,,2,6,5,,,,,,,,,,,,,,,,,,
2,35,4,,1,3,2,5,6,,,,,,,,,,,,,,,,,,
2,36,5,6,1,,2,,3,4,,,,,,,,,,,,,,,,,
2,37,4,6,1,,2,,3,5,,,,,,,,,,,,,,,,,
2,38,5,3,1,2,,,4,6,,,,,,,,,,,,,,,,,
2,39,6,4,1,8,7,2,3,5,,,,,,,,,,,,,,,,,
2,40,4,3,1,6,2,,,5,,,,,,,,,,,,,,,,,
2,41,3,5,1,6,2,,,4,,,,,,,,,,,,,,,,,
2,42,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,43,,2,1,5,,4,3,6,,,,,,,,,,,,,,,,,
2,44,4,5,1,3,2,,6,,,,,,,,,,,,,,,,,,
2,45,,,,,,,,,11,12,5,6,,,1,2,,,3,4,7,8,9,10,
2,46,,,,,,,,,6,13,12,14,3,11,1,2,4,10,7,17,9,8,15,16,5
2,48,,,,,,,,,10,11,4,3,,,1,2,,,7,8,6,9,12,,5
2,49,,,,,,,,,,12,11,10,2,4,1,3,9,8,7,6,,,,,5
2,50,5,4,6,1,8,2,7,3,9,10,7,8,11,12,1,3,,,2,4,13,,5,6,
3,1,4,6,,1,,2,3,5,,,,,,,,,,,,,,,,,
3,2,5,,2,1,6,3,,4,,,,,,,,,,,,,,,,,
3,3,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,4,3,,7,1,2,6,5,4,,,,,,,,,,,,,,,,,
3,5,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,6,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,7,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,8,5,,6,1,,2,4,3,,,,,,,,,,,,,,,,,
3,9,5,,6,1,,2,4,3,,,,,,,,,,,,,,,,,
3,10,5,4,6,1,8,2,7,3,,,,,,,,,,,,,,,,,
3,11,4,,5,1,,3,2,6,,,,,,,,,,,,,,,,,
3,12,,4,6,1,2,3,5,,,,,,,,,,,,,,,,,,
3,13,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,14,5,4,,1,2,6,3,,,,,,,,,,,,,,,,,,
3,15,6,5,7,1,8,2,3,4,,,,,,,,,,,,,,,,,
3,16,5,4,6,1,,2,3,,,,,,,,,,,,,,,,,,
3,17,,5,2,1,6,3,4,,,,,,,,,,,,,,,,,,
3,18,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,19,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,20,5,6,7,1,8,2,4,3,,,,,,,,,,,,,,,,,
3,21,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,22,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,23,2,6,5,1,8,3,4,7,,,,,,,,,,,,,,,,,
3,24,,,5,1,6,2,4,3,,,,,,,,,,,,,,,,,
3,25,6,5,2,1,4,3,7,8,,,,,,,,,,,,,,,,,
3,26,5,2,6,1,,3,,4,,,,,,,,,,,,,,,,,
3,27,7,6,3,1,4,2,8,5,,,,,,,,,,,,,,,,,
3,28,5,6,8,1,7,2,4,3,,,,,,,,,,,,,,,,,
3,29,5,8,6,1,7,2,4,3,,,,,,,,,,,,,,,,,
3,30,4,,6,1,,2,3,5,,,,,,,,,,,,,,,,,
3,31,4,5,7,1,2,,3,6,,,,,,,,,,,,,,,,,
3,32,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,33,3,4,6,1,5,2,7,8,,,,,,,,,,,,,,,,,
3,34,5,4,6,1,8,2,7,3,,,,,,,,,,,,,,,,,
3,35,6,7,8,1,2,3,4,5,,,,,,,,,,,,,,,,,
3,36,,,4,1,3,5,2,6,,,,,,,,,,,,,,,,,
3,37,6,4,7,1,8,2,3,5,,,,,,,,,,,,,,,,,
3,38,3,7,4,1,,2,5,6,,,,,,,,,,,,,,,,,
3,39,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,40,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,41,,3,6,1,,2,4,5,,,,,,,,,,,,,,,,,
3,42,6,4,,1,3,2,5,,,,,,,,,,,,,,,,,,
3,43,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,44,6,,5,1,,2,4,3,,,,,,,,,,,,,,,,,
3,45,3,,6,1,5,,2,4,,,,,,,,,,,,,,,,,
3,46,3,,5,1,6,2,4,,,,,,,,,,,,,,,,,,
3,47,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,48,,4,6,1,5,2,3,,,,,,,,,,,,,,,,,,
3,49,5,3,,1,,2,4,6,,,,,,,,,,,,,,,,,
3,50,5,7,2,1,3,8,6,4,,,,,,,,,,,,,,,,,
4,1,5,4,6,1,,2,3,,,,,,,,,,,,,,,,,,
4,2,4,3,6,1,,5,,2,,,,,,,,,,,,,,,,,
4,3,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
4,4,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
4,5,4,3,6,1,7,2,5,8,,,,,,,,,,,,,,,,,
4,6,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
4,7,5,,2,1,4,3,6,,,,,,,,,,,,,,,,,,
4,8,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
4,9,,,6,1,4,2,3,5,,,,,,,,,,,,,,,,,
4,10,5,2,6,1,8,4,7,3,,,,,,,,,,,,,,,,,
4,11,,6,,1,4,3,2,5,,,,,,,,,,,,,,,,,
4,12,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
4,13,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
4,14,5,2,8,1,4,3,7,6,,,,,,,,,,,,,,,,,
4,15,,6,,1,2,3,4,5,,,,,,,,,,,,,,,,,
4,16,3,5,8,1,7,2,6,4,,,,,,,,,,,,,,,,,
4,17,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
4,18,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
4,19,7,5,,1,4,6,2,3,,,,,,,,,,,,,,,,,
4,20,5,4,6,1,8,2,7,3,,,,,,,,,,,,,,,,,
4,21,5,4,,1,,2,,3,,,,,,,,,,,,,,,,,
4,22,5,,2,1,3,6,4,,,,,,,,,,,,,,,,,,
4,23,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
4,24,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
4,25,8,7,3,1,4,2,5,6,,,,,,,,,,,,,,,,,
4,26,3,7,4,1,8,2,5,6,,,,,,,,,,,,,,,,,
4,27,5,4,3,1,2,6,7,8,,,,,,,,,,,,,,,,,
4,28,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
