Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,,,6,4,1,3,2,5,,,,,,,,,,,,,,,,,
1,2,2,4,3,7,1,6,5,6,,,,,,,,,,,,,,,,,
1,3,3,2,4,5,1,,,6,,,,,,,,,,,,,,,,,
1,4,3,4,2,8,1,7,5,6,,,,,,,,,,,,,,,,,
1,5,4,2,3,6,1,,5,,,,,,,,,,,,,,,,,,
1,6,3,4,2,6,1,,5,,,,,,,,,,,,,,,,,,
1,7,3,2,4,,1,,6,5,,,,,,,,,,,,,,,,,
1,8,2,,6,,1,5,4,3,,,,,,,,,,,,,,,,,
1,9,5,6,2,,1,3,4,,,,,,,,,,,,,,,,,,
1,10,4,3,2,6,1,,5,,,,,,,,,,,,,,,,,,
1,11,6,2,5,4,1,3,,,,,,,,,,,,,,,,,,,
1,12,4,2,3,6,1,8,5,7,,,,,,,,,,,,,,,,,
1,13,4,2,3,5,1,8,7,6,,,,,,,,,,,,,,,,,
1,14,5,6,,,1,4,2,3,,,,,,,,,,,,,,,,,
1,15,4,3,2,5,1,,,6,,,,,,,,,,,,,,,,,
1,16,3,2,,,1,6,4,5,,,,,,,,,,,,,,,,,
1,17,5,4,2,,1,,3,6,,,,,,,,,,,,,,,,,
1,18,3,2,4,5,1,6,7,8,,,,,,,,,,,,,,,,,
1,19,6,2,,,1,3,4,5,,,,,,,,,,,,,,,,,
1,20,,2,6,,1,4,3,5,,,,,,,,,,,,,,,,,
1,21,,,,,1,,,,,,,,,,,,,,,,,,,,
1,22,3,,2,5,1,6,4,,,,,,,,,,,,,,,,,,
1,23,4,3,2,6,1,,5,,,,,,,,,,,,,,,,,,
1,24,3,,2,5,1,6,4,,,,,,,,,,,,,,,,,,
1,25,4,6,2,3,1,5,,,,,,,,,,,,,,,,,,,
1,26,,2,3,6,1,,4,5,,,,,,,,,,,,,,,,,
1,27,5,3,2,6,1,,4,,,,,,,,,,,,,,,,,,
1,28,3,4,2,6,1,,5,,,,,,,,,,,,,,,,,,
1,29,6,5,,3,1,,2,4,,,,,,,,,,,,,,,,,
1,30,,3,6,4,1,2,,5,,,,,,,,,,,,,,,,,
1,31,3,5,2,6,1,,4,,,,,,,,,,,,,,,,,,
1,32,6,5,4,,1,,2,3,,,,,,,,,,,,,,,,,
1,33,5,2,4,3,1,8,6,7,,,,,,,,,,,,,,,,,
1,34,2,3,4,,1,5,,6,,,,,,,,,,,,,,,,,
1,35,4,3,2,5,1,8,7,6,,,,,,,,,,,,,,,,,
1,36,5,3,2,,1,,4,6,,,,,,,,,,,,,,,,,
1,37,8,4,6,,1,,,3,,,,,,,,,,,,,,,,,
1,38,3,7,2,6,1,8,4,5,,,,,,,,,,,,,,,,,
1,39,4,2,3,6,1,,5,,,,,,,,,,,,,,,,,,
1,40,4,6,2,3,1,7,8,5,,,,,,,,,,,,,,,,,
1,41,4,3,2,,1,5,6,,,,,,,,,,,,,,,,,,
1,42,3,2,4,8,1,6,5,7,,,,,,,,,,,,,,,,,
1,43,8,4,3,2,1,5,6,7,,,,,,,,,,,,,,,,,
1,44,3,,2,6,1,,4,5,,,,,,,,,,,,,,,,,
1,46,3,6,2,5,1,8,7,4,,,,,,,,,,,,,,,,,
1,47,5,2,3,4,1,,,6,,,,,,,,,,,,,,,,,
1,48,5,4,2,8,1,7,6,3,,,,,,,,,,,,,,,,,
1,49,4,3,2,6,1,,5,,,,,,,,,,,,,,,,,,
2,1,2,4,3,5,1,6,,,,,,,,,,,,,,,,,,,
2,2,4,2,3,,1,,5,6,,,,,,,,,,,,,,,,,
2,3,4,3,2,6,1,,5,,,,,,,,,,,,,,,,,,
2,4,3,2,,4,1,,5,6,,,,,,,,,,,,,,,,,
2,5,4,5,3,2,1,8,7,6,,,,,,,,,,,,,,,,,
2,6,4,3,2,5,1,,,6,,,,,,,,,,,,,,,,,
2,7,3,,2,5,1,,6,4,,,,,,,,,,,,,,,,,
2,8,7,4,5,8,1,2,6,3,,,,,,,,,,,,,,,,,
2,9,3,2,4,6,1,8,5,7,,,,,,,,,,,,,,,,,
2,10,4,3,2,5,1,,6,,,,,,,,,,,,,,,,,,
2,11,4,3,2,6,1,7,5,8,,,,,,,,,,,,,,,,,
2,12,6,3,2,5,1,4,,,,,,,,,,,,,,,,,,,
2,13,4,3,5,,1,2,6,,,,,,,,,,,,,,,,,,
2,14,4,2,3,7,1,8,6,7,,,,,,,,,,,,,,,,,
2,15,4,2,3,,1,,5,6,,,,,,,,,,,,,,,,,
2,16,4,5,2,3,1,8,7,6,,,,,,,,,,,,,,,,,
2,17,3,4,6,5,1,,,2,,,,,,,,,,,,,,,,,
2,18,5,4,6,2,1,,3,,,,,,,,,,,,,,,,,,
2,19,8,7,2,5,1,6,4,3,,,,,,,,,,,,,,,,,
2,20,4,3,2,7,1,6,5,8,,,,,,,,,,,,,,,,,
2,21,4,2,3,6,1,,5,,,,,,,,,,,,,,,,,,
2,22,2,4,3,,1,,5,6,,,,,,,,,,,,,,,,,
2,23,2,5,3,6,1,8,7,4,,,,,,,,,,,,,,,,,
2,24,4,3,2,,1,,5,6,,,,,,,,,,,,,,,,,
2,25,5,3,2,4,1,6,,,,,,,,,,,,,,,,,,,
2,26,2,,3,4,1,7,5,6,,,,,,,,,,,,,,,,,
2,27,5,4,2,3,1,,,6,,,,,,,,,,,,,,,,,
2,28,5,8,2,4,1,3,7,6,,,,,,,,,,,,,,,,,
2,29,3,2,4,5,1,6,,,,,,,,,,,,,,,,,,,
2,30,7,8,3,4,1,2,5,6,,,,,,,,,,,,,,,,,
2,31,4,4,2,6,1,,3,5,,,,,,,,,,,,,,,,,
2,32,3,4,2,,1,,6,5,,,,,,,,,,,,,,,,,
2,33,3,5,2,7,1,,6,4,,,,,,,,,,,,,,,,,
2,34,4,3,2,6,1,5,,,,,,,,,,,,,,,,,,,
2,35,3,5,2,6,1,,4,,,,,,,,,,,,,,,,,,
2,36,7,5,8,2,1,6,4,3,,,,,,,,,,,,,,,,,
2,37,6,,5,4,1,2,3,,,,6,,5,,4,,1,,2,,3,,,,
2,38,6,8,7,3,1,2,4,5,,,,,,,,,,,,,,,,,
2,39,4,2,3,5,1,,,6,,,,,,,,,,,,,,,,,
2,40,3,4,2,5,1,8,6,7,,,,,,,,,,,,,,,,,
2,41,5,4,3,2,1,6,7,8,,,,,,,,,,,,,,,,,
2,42,6,7,2,3,1,5,,4,,,,,,,,,,,,,,,,,
2,43,5,3,6,,1,,2,4,,,,,,,,,,,,,,,,,
2,44,4,3,2,6,1,8,5,7,,,,,,,,,,,,,,,,,
2,45,3,5,2,,1,,4,6,,,,,,,,,,,,,,,,,
2,46,3,4,2,,1,6,5,,,,,,,,,,,,,,,,,,
2,47,5,4,2,6,1,3,,,,,,,,,,,,,,,,,,,
2,48,3,5,2,8,1,7,4,6,,,,,,,,,,,,,,,,,
2,49,6,,2,3,1,,4,5,,,,,,,,,,,,,,,,,
3,1,3,2,,,1,6,5,4,,,,,,,,,,,,,,,,,
3,2,,2,4,3,1,6,5,,,,,,,,,,,,,,,,,,
3,3,5,2,3,,1,6,4,,,,,,,,,,,,,,,,,,
3,4,3,,2,6,1,,5,4,,,,,,,,,,,,,,,,,
3,5,4,2,3,5,1,6,,,,,,,,,,,,,,,,,,,
