Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,2,5,6,1,3,4,2,7,8,9,10,8,12,1,11,3,14,2,13,5,16,6,15,7,17,4
1,3,8,7,1,2,3,6,5,4,,,,,,,,,,,,,,,,,
1,4,,6,1,5,2,4,3,,,,,,,,,,,,,,,,,,
1,5,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
1,6,2,3,1,5,2,3,6,4,1,4,3,5,6,7,8,10,9,,11,,13,12,14,17,16
1,7,2,3,1,5,4,8,6,7,,,,,,,,,,,,,,,,,
1,8,3,2,1,7,4,8,5,6,,,,,,,,,,,,,,,,,
1,9,2,8,1,7,4,3,6,5,,,,,,,,,,,,,,,,,
1,10,5,6,1,4,2,,,,3,10,2,9,1,,5,4,6,,,12,,7,8,,11
1,11,4,,1,6,2,5,3,,,,,,,,,,,,,,,,,,
1,12,3,4,1,6,2,,,5,,,,,,,,,,,,,,,,,
1,13,,6,1,3,4,5,2,,,,,,,,,,,,,,,,,,
1,14,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,15,,4,1,5,2,,3,6,,,,,,,,,,,,,,,,,
1,16,5,,1,3,2,4,,,5,6,7,8,1,,,4,12,,2,,3,,11,10,9
1,17,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
1,18,2,3,1,4,,5,6,,,,,,,,,,,,,,,,,,
1,19,6,3,1,2,5,,4,,,,,,,,,,,,,,,,,,
1,20,2,3,1,7,4,,6,5,,,,,,,,,,,,,,,,,
1,21,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,22,3,4,1,5,2,,6,,,,,,,,,,,,,,,,,,
1,23,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,24,4,2,1,3,8,7,5,6,,,,,,,,,,,,,,,,,
1,25,,,1,3,5,2,6,4,,,,,,,,,,,,,,,,,
1,26,4,2,1,6,3,,5,,,,,,,,,,,,,,,,,,
1,27,6,4,1,,2,5,,3,,,,,,,,,,,,,,,,,
1,28,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,29,4,3,1,5,7,8,,6,,,,,1,3,4,6,5,7,,2,,,,,
1,30,4,5,1,2,3,6,7,8,,,,,,,,,,,,,,,,,
1,31,4,3,1,2,5,,6,,,,,,,,,,,,,,,,,,
1,32,7,8,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
1,33,5,4,1,2,3,8,7,6,,,,,,,,,,,,,,,,,
1,34,5,4,2,1,3,,,,,,,,,,,,,,,,,,,,
1,35,2,4,1,5,6,,,,,,,,,,,,,,,,,,,,
1,36,4,8,1,2,3,7,5,6,,,,,,,,,,,,,,,,,
1,37,,,1,3,2,5,4,6,,,,,,,,,,,,,,,,,
1,38,4,,1,2,3,,6,5,2,,,,1,,,,3,,,,4,,5,,
1,39,6,5,1,7,8,2,4,3,,,,,,,,,,,,,,,,,
1,40,3,2,1,4,7,8,6,5,,,,,,,,,,,,,,,,,
1,41,2,5,1,3,4,6,7,8,,,,,,,,,,,,,,,,,
1,42,,,1,4,3,5,2,6,,,,,,,,,,,,,,,,,
1,43,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,44,4,3,1,2,5,8,7,6,,,,,,,,,,,,,,,,,
1,45,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
1,46,3,8,1,6,4,5,2,7,,,,,,,,,,,,,,,,,
1,47,,,1,6,2,5,3,4,,,,,,,,,,,,,,,,,
1,48,3,2,1,4,5,6,,,,,,,,,,,,,,,,,,,
1,49,4,5,1,7,3,6,,2,,,,,,,,,,,,,,,,,
1,50,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,1,,2,1,3,4,5,6,7,,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,3
2,2,8,7,1,5,2,4,3,6,3,4,2,5,1,6,8,7,9,10,11,12,13,14,15,16,
2,3,,6,1,2,4,3,5,,,,,,,,,,,,,,,,,,
2,4,7,8,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
2,5,6,2,1,,5,,3,4,4,9,5,6,1,2,,,10,11,8,,3,12,7,,
2,6,4,3,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
2,7,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
2,8,4,3,1,5,2,8,6,7,,,,,,,,,,,,,,,,,
2,9,5,2,1,4,3,6,,,,,,,,,,,,,,,,,,,
2,10,2,7,1,3,8,4,5,6,,,,,,,,,,,,,,,,,
2,11,6,3,1,2,4,,5,,,,,,,,,,,,,,,,,,
2,12,3,2,1,6,4,,5,,,,,,,,,,,,,,,,,,
2,13,6,4,1,2,3,,5,,,,,,,,,,,,,,,,,,
