Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,,,,,,,,,8,9,3,4,6,7,,12,1,2,,,10,11,,,5
1,2,,,,,,,,,7,8,5,6,3,4,9,10,1,2,,,11,12,,,
1,3,,,,,,,,,8,9,6,7,4,5,12,,1,2,,,,11,10,,3
1,4,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,5,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,6,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,7,,,,,,,,,5,6,4,3,8,9,,,1,2,,,12,11,,10,7
1,8,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,9,,,,,,,,,8,9,5,6,3,4,,12,1,2,,,,,10,11,7
1,10,,,,,,,,,7,8,4,6,5,9,12,,1,3,,12,,11,,10,2
1,11,,,,,,,,,5,6,4,3,7,10,8,,1,2,,,9,12,,,11
1,12,,,,,,,,,8,9,4,5,6,7,11,10,1,2,,,12,,,,3
1,13,,,,,,,,,10,11,6,7,4,5,,,1,2,,,8,9,12,,3
1,14,,,,,,,,,3,4,5,6,8,9,12,,1,2,,,10,11,,,7
1,15,,,,,,,,,7,8,5,6,11,10,12,,2,1,,,3,4,,,9
1,16,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,17,,,,,,,,,8,9,6,7,4,5,15,14,1,2,16,17,10,11,12,13,3
1,18,,,,,,,,,8,9,6,7,3,4,,12,1,2,,,10,11,,,5
1,19,,,,,,,,,5,6,7,8,3,4,13,10,1,2,14,15,11,12,16,17,9
1,20,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,21,,,,,,,,,7,8,12,,10,11,,,1,2,,,3,4,5,6,9
1,23,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,24,,,,,,,,,8,9,6,7,4,5,,,1,2,,,10,11,12,,3
1,25,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,26,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,27,,,,,,,,,3,4,8,9,6,7,,,1,2,,,10,11,12,,5
1,28,,,,,,,,,6,7,8,9,4,5,,,1,2,,,12,11,10,13,3
1,29,,,,,,,,,,,8,7,3,4,11,10,1,2,,12,6,5,,,9
1,30,,,,,,,,,11,6,5,4,7,8,,,1,2,,,9,10,,12,3
1,31,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,32,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,33,,,,,,,,,8,9,6,7,4,5,,12,1,2,,,10,11,,,3
1,34,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,35,,,,,,,,,8,9,6,7,4,5,,12,1,2,,,10,11,,,3
1,36,,,,,,,,,8,9,6,7,4,5,,12,1,2,,,10,11,,,3
1,37,,,,,,,,,6,7,8,9,4,5,,12,1,2,,,10,11,,,3
1,38,,,,,,,,,5,7,8,6,2,4,17,14,1,3,16,15,12,11,13,10,9
1,39,,,,,,,,,8,9,4,5,6,7,,12,1,3,,,10,11,,,2
1,40,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,41,,,,,,,,,8,9,6,7,4,5,,12,1,2,,,10,11,,,3
1,42,,,,,,,,,6,7,8,9,4,5,,12,1,2,,,10,11,,,3
1,43,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,44,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,45,,,,,,,,,5,7,6,8,3,4,17,10,1,2,16,15,11,13,9,12,14
1,46,,,,,,,,,3,4,,,,,7,8,1,2,9,10,5,6,11,12,
1,47,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,48,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,49,,,,,,,,,4,5,6,7,10,11,,,1,2,,,8,9,12,,3
1,50,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
2,1,3,2,,4,,1,5,6,,,,,,,,,,,,,,,,,
2,2,7,5,6,2,8,1,3,4,,,,,,,,,,,1,,,,,,
2,3,5,6,,2,,1,3,4,,,,,,,,,,,,,,,,,
2,4,5,,,3,4,1,2,6,,,,,,,,,,,,,,,,,
2,5,8,5,6,2,7,1,3,4,,,,,,,,,,,,,,,,,
2,6,2,,,,,1,3,,3,,4,5,,,,,,,,,,,,,1
2,7,3,6,7,2,8,1,5,4,,,,,,,,,,,,,,,,,
2,8,3,8,6,2,7,1,4,5,,,,,,,,,,,,,,,,,
2,9,,,6,2,4,1,3,5,,,,,,,,,,,,,,,,,
2,10,2,3,5,4,6,1,,,,,,,,,,,,,,,,,,,
2,11,7,2,6,6,5,1,3,4,,,,,,,,,,,,,,,,,
2,12,6,3,2,5,,1,4,,,,,,,,,,,,,,,,,,
2,13,4,2,5,8,7,1,3,6,,,,,,,,,,,,,,,,,
2,14,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
2,15,6,5,7,3,8,1,4,2,,,,,,,,,,,,,,,,,
2,16,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
2,17,7,6,8,3,2,1,4,5,,,,,,,,,,,,,,,,,
2,18,8,3,2,6,5,1,4,7,,,,,,,,,,,,,,,,,
2,19,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
2,20,6,5,4,3,2,1,,,,,,,,,,,,,,,,,,,
2,21,,5,,6,4,1,2,3,,,,,,,,,,,,,,,,,
2,22,4,,6,3,5,1,2,,,,,,,,,,,,,,,,,,
2,23,4,2,6,7,5,1,3,8,,,,,,,,,,,,,,,,,
2,24,,,6,5,4,1,2,3,,,,,,,,,,,,,,,,,
2,25,4,3,2,5,6,1,7,8,,,,,,,,,,,,,,,,,
2,26,2,5,,,6,1,4,3,,,,,,,,,,,,,,,,,
2,27,4,3,7,2,,1,6,5,,,,,,,,,,,,,,,,,
2,28,6,5,4,3,8,1,2,7,,,,,,,,,,,,,,,,,
2,29,6,5,8,2,7,1,4,3,,,,,,,,,,,,,,,,,
2,30,4,6,6,3,,1,2,5,,,,,,,,,,,,,,,,,
2,31,5,4,,6,,1,3,2,,,,,,,,,,,,,,,,,
2,32,6,5,,4,,1,3,2,2,,8,9,,,10,11,,,1,2,6,7,3,4,5
2,33,3,4,,2,,1,5,6,3,11,7,8,,,5,6,,,1,2,,10,4,9,12
2,34,3,5,7,6,8,1,2,4,,,,,,,,,,,,,,,,,
2,35,5,4,6,7,8,1,3,2,,,,,,,,,,,,,,,,,
2,36,4,5,6,7,8,1,3,2,,,,,,,,,,,,,,,,,
2,37,3,4,7,5,8,1,2,6,,,,,,,,,,,,,,,,,
2,38,8,7,6,4,5,1,3,2,,,,,,,,,,,,,,,,,
2,39,5,4,6,2,,1,,3,,,,,,,,,,,,,,,,,
2,40,5,7,4,3,8,1,2,6,,,,,,,,,,,,,,,,,
2,41,5,6,4,3,2,1,,,,,,,,,,,,,,,,,,,
2,42,5,6,2,4,3,1,7,8,,,,,,,,,,,,,,,,,
2,43,6,,4,3,,1,2,5,,,,,,,,,,,,,,,,,
2,44,3,2,5,4,,1,6,,,,,,,,,,,,,,,,,,
2,45,4,3,,2,,1,5,6,,,,,,,,,,,,,,,,,
2,46,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,
2,47,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
2,48,8,5,3,4,2,1,7,6,,,,,,,,,,,,,,,,,
2,49,4,3,6,5,,1,2,7,,,,,,,,,,,,,,,,,
2,50,5,3,6,,2,1,4,,,,,,,,,,,,,,,,,,
3,1,3,4,1,5,2,,6,,,,,,,,,,,,,,,,,,
3,2,4,3,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
3,3,4,3,1,2,5,6,,,,,,,,,,,,,,,,,,,
3,4,3,4,1,6,2,8,5,7,,,,,,,,,,,,,,,,,
3,5,4,3,1,,2,,6,5,,,,,,,,,,,,,,,,,
3,6,2,3,1,4,5,,6,,,,,,,,,,,,,,,,,,
3,7,7,4,1,3,2,8,5,6,,,,,,,,,,,,,,,,,
3,8,6,5,1,,2,,3,4,,,,,,,,,,,,,,,,,
3,9,6,3,1,4,2,8,7,5,,,,,,,,,,,,,,,,,
