Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,3,4,1,7,2,7,6,5,,,,,,,,,,,,,,,,,
1,2,3,2,1,7,4,8,5,6,,,,,,,,,,,,,,,,,
1,3,6,8,1,2,4,7,3,5,,,,,,,,,,,,,,,,,
1,4,4,,1,2,3,,5,6,,,,,,,,,,,,,,,,,
1,5,4,3,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
1,6,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
1,7,5,,1,4,3,2,6,,,,,,,,,,,,,,,,,,
1,8,3,7,1,5,2,4,6,8,,,,,,,,,,,,,,,,,
1,9,4,2,1,5,3,,6,7,,,,,,,,,,,,,,,,,
1,10,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,11,6,7,1,5,2,8,3,4,,,,,,,,,,,,,,,,,
1,12,6,,1,4,,2,3,5,,,,,,,,,,,,,,,,,
1,13,3,5,1,6,2,4,,,,,,,,,,,,,,,,,,,
1,14,2,8,1,3,4,5,7,6,,,,,,,,,,,,,,,,,
1,15,,,1,2,3,6,4,5,,,,,,,,,,,,,,,,,
1,16,8,7,1,2,6,3,5,4,,,,,,,,,,,,,,,,,
1,17,5,,1,3,2,4,,6,,,,,,,,,,,,,,,,,
1,18,,2,1,3,6,,5,4,,,,,,,,,,,,,,,,,
1,19,5,1,8,4,2,3,6,7,,,,,,,,,,,,,,,,,
1,20,5,1,2,,3,,6,4,,,,,,,,,,,,,,,,,
1,21,7,1,6,3,8,4,2,5,,,,,,,,,,,,,,,,,
1,22,7,1,2,3,4,8,5,6,,,,,,,,,,,,,,,,,
1,23,2,1,3,5,6,4,,,,,,,,,,,,,,,,,,,
1,24,7,1,,3,2,6,5,4,8,9,1,2,,,10,4,3,11,,7,5,12,6,,
1,25,2,1,5,,4,3,6,,,,,,,,,,,,,,,,,,
1,26,5,1,2,6,4,7,3,8,8,9,6,7,1,2,10,,3,4,,12,11,,,,5
1,27,2,1,,5,3,,4,6,,,,,,,,,,,,,,,,,
1,28,7,1,4,2,6,8,5,3,,,,,,,,,,,,,,,,,
1,29,6,1,3,7,2,8,4,5,,,,,,,,,,,,,,,,,
1,30,4,1,8,7,3,2,5,6,,,,,,,,,,,,,,,,,
1,31,4,1,,,2,3,5,6,,,,,,,,,,,,,,,,,
1,32,5,1,3,,2,,4,6,,,,,,,,,,,,,,,,,
1,33,2,1,5,8,7,3,4,6,,,,,,,,,,,,,,,,,
1,34,5,1,2,6,,3,4,7,,,,,,,,,,,,,,,,,
