Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,2,,3,,1,6,2,4,5,,,,,,,,,,,,,,,,,
1,3,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,4,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,5,5,3,4,1,,,2,6,,,,,,,,,,,,,,,,,
1,6,5,4,6,1,2,3,,,,,,,,,,,,,,,,,,,
1,7,3,2,,1,4,5,6,,,,,,,,,,,,,,,,,,
1,8,5,2,6,1,4,8,7,3,,,,,,,,,,,,,,,,,
1,9,6,4,7,1,,2,5,3,,,,,,,,,,,,,,,,,
1,10,5,3,2,1,4,,6,,,,,,,,,,,,,,,,,,
1,11,,,5,1,2,3,4,6,,,,,,,,,,,,,,,,,
1,12,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,13,7,8,2,1,3,4,5,6,,,,,,,,,,,,,,,,,
1,14,2,,5,1,4,6,,3,,,,,,,,,,,,,,,,,
1,15,3,2,4,1,5,6,7,8,,,,,,,,,,,,,,,,,
1,16,2,,6,1,,3,5,4,,,,,,,,,,,,,,,,,
1,17,3,2,6,1,4,5,,,,,,,,,,,,,,,,,,,
1,18,6,,3,1,2,5,4,7,,,,,,,,,,,,,,,,,
1,19,5,4,2,1,3,,6,,,,,,,,,,,,,,,,,,
1,20,5,4,6,1,2,3,,,,,,,,,,,,,,,,,,,
