Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,5,3,1,6,2,8,4,7,,,,,,,,,,,,,,,,,
1,2,4,3,1,5,2,6,,,1,12,2,3,,,4,5,11,8,6,7,,10,9,,
1,3,,6,1,5,2,,3,4,,,,,,,,,,,,,,,,,
1,4,4,3,1,5,2,6,8,7,,,,,,,,,,,,,,,,,
1,5,5,7,1,8,2,3,4,6,,,,,,,,,,,,,,,,,
1,6,4,3,1,,2,6,,5,,,,,,,,,,,,,,,,,
1,7,2,1,4,7,3,8,6,5,,,,,,,,,,,,,,,,,
1,8,4,1,2,3,,,5,6,,,,,,,,,,,,,,,,,
1,9,5,1,2,6,3,,4,,,,,,,,,,,,,,,,,,
1,10,2,1,4,5,3,,,6,,,,,,,,,,,,,,,,,
1,11,2,1,5,4,5,6,,,,,,,,,,,,,,,,,,,
1,12,3,1,2,5,,,6,4,,,,,,,,,,,,,,,,,
1,13,,1,,6,4,3,5,2,,,,,,,,,,,,,,,,,
1,14,3,1,2,4,5,6,,,,,,,,,,,,,,,,,,,
1,15,,1,2,,4,3,5,6,,,,,,,,,,,,,,,,,
1,16,,1,6,4,5,,2,3,,,,,,,,,,,,,,,,,
1,17,5,1,2,4,3,6,7,8,,,,,,,,,,,,,,,,,
1,18,6,1,8,2,7,3,5,4,,,,,,,,,,,,,,,,,
1,19,4,1,3,5,2,6,7,8,,,,,,,,,,,,,,,,,
1,20,,1,,2,3,4,5,6,,,,,,,,,,,,,,,,,
1,21,4,1,,6,5,2,3,,,,,,,,,,,,,,,,,,
1,22,3,1,7,5,4,6,2,8,,,,,,,,,,,,,,,,,
1,23,2,1,,,3,6,4,5,,,,,,,,,,,,,,,,,
1,24,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,
1,25,2,1,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,26,3,1,4,,2,,5,6,,,,,,,,,,,,,,,,,
1,27,,1,3,8,2,6,4,7,,,,,,,,,,,,,,,,,
1,28,2,1,5,4,3,6,,,,,,,,,,,,,,,,,,,
1,29,3,1,4,,2,,5,6,,,,,,,,,,,,,,,,,
1,30,6,1,2,,,3,4,5,,,,,,,,,,,,,,,,,
1,31,3,1,8,5,4,6,2,7,,,,,,,,,,,,,,,,,
1,32,2,1,7,5,3,8,4,6,,,,,,,,,,,,,,,,,
1,33,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,34,1,6,2,4,3,,,5,,,,,,,,,,,,,,,,,
1,35,1,6,3,4,5,,2,,,,,,,,,,,,,,,,,,
1,36,1,7,3,2,8,5,6,4,,,,,,,,,,,,,,,,,
1,37,1,7,2,4,3,8,5,6,,,,,,,,,,,,,,,,,
1,38,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,39,1,4,,3,2,,5,6,,,,,,,,,,,,,,,,,
1,40,1,6,2,,5,,3,4,,,,,,,,,,,,,,,,,
1,41,1,5,3,,2,,4,6,,,,,,,,,,,,,,,,,
1,42,1,,2,6,3,4,5,,,,,,,,,,,,,,,,,,
1,43,1,5,4,2,6,3,,,,,,,,,,,,,,,,,,,
1,44,1,5,2,3,4,,6,,,,,,,,,,,,,,,,,,
1,45,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,46,1,2,,,3,4,5,6,,,,,,,,,,,,,,,,,
1,47,1,4,6,5,3,8,2,7,,,,,,,,,,,,,,,,,
1,48,1,,2,4,5,6,,3,,,,,,,,,,,,,,,,,
1,49,1,2,4,5,3,,6,,,,,,,,,,,,,,,,,,
1,50,1,6,2,,3,4,5,,,,,,,,,,,,,,,,,,
2,1,3,4,2,8,1,6,7,5,,,,,,,,,,,,,,,,,
2,2,3,2,6,,1,7,4,5,,,,,,,,,,,,,,,,,
2,3,4,3,,,1,5,2,6,14,13,11,12,4,1,3,2,5,6,7,8,9,10,15,16,17
2,4,3,,5,6,1,,2,4,,,,,,,,,,,,,,,,,
2,5,4,3,2,7,1,,5,6,,,,,,,,,,,,,,,,,
2,6,3,4,6,7,1,5,8,2,,,,,,,,,,,,,,,,,
2,7,2,3,4,6,1,,5,,,,,,,,,,,,,,,,,,
2,8,,3,2,5,1,6,4,,,,,,,,,,,,,,,,,,
2,9,2,,3,6,1,4,5,,,,,,,,,,,,,,,,,,
2,10,3,4,2,,1,6,5,,,,,,,,,,,,,,,,,,
2,11,6,8,7,4,1,5,2,3,,,,,,,,,,,,,,,,,
2,12,7,8,2,1,3,5,4,6,,,,,,,,,,,,,,,,,
2,13,6,7,3,1,5,8,4,2,,,,,,,,,,,,,,,,,
