Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,1,3,5,8,6,,,7,,,,,,,,,,,,,,,,,
1,2,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,
1,3,1,5,4,3,2,6,,,,,,,,,,,,,,,,,,,
1,4,1,,3,2,4,6,5,,1,,,,,,1,,,,,,,,,,
1,5,1,2,3,4,5,6,7,,,,,,,,,,,,,,,,,,
1,6,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,7,1,3,2,3,4,5,6,7,,,,,,,,,,,,,,,,,
1,8,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,9,1,4,2,3,7,8,6,5,,,,,,,,,,,,,,,,,
1,10,1,,2,3,5,,4,6,,,,,,,,,,,,,,,,,
1,11,1,,2,5,3,,4,6,,,,,,,,,,,,,,,,,
1,12,1,5,3,2,4,,6,,,,,,,,,,,,,,,,,,
1,13,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,14,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,15,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,16,2,1,3,5,,,4,6,,,,,,,,,,,,,,,,,
1,17,3,1,2,,6,,5,4,,,,,,,,,,,,,,,,,
1,18,2,1,4,5,3,6,7,8,,,,,,,,,,,,,,,,,
1,19,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,20,3,2,1,,4,5,6,,,,,,,,,,,,,,,,,,
1,21,8,7,1,6,2,3,5,4,,,,,,,,,,,,,,,,,
1,22,3,5,1,2,4,6,,,,,,,,,,,,,,,,,,,
1,23,,3,1,2,4,6,5,,,,,,,,,,,,,,,,,,
1,24,4,,1,6,2,,3,5,,,,,,,,,,,,,,,,,
1,25,5,6,1,8,3,7,2,4,,,,,,,,,,,,,,,,,
