Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,1,,,2,3,4,5,6,,,,,,,,,,,,,,,,,
1,2,1,6,3,4,5,8,7,2,,,,,,,,,,,,,,,,,
1,3,1,,2,6,3,7,4,5,,,,,,,,,,,,,,,,,
1,4,3,1,5,6,8,7,4,2,,,,,,,,,,,,,,,,,
1,5,4,1,2,,3,,6,5,,,,,,,,,,,,,,,,,
1,6,,1,2,4,3,5,6,,,,,,,,,,,,,,,,,,
1,7,2,1,8,7,3,4,5,6,,,,,,,,,,,,,,,,,
1,8,6,1,,5,,2,4,3,,,,,,,,,,,,,,,,,
1,9,4,1,3,2,5,,,6,,,,,,,,,,,,,,,,,
1,10,4,1,2,3,5,8,6,7,,,,,,,,,,,,,,,,,
1,11,3,1,2,8,7,6,5,4,,,,,,,,,,,,,,,,,
1,12,7,1,,6,2,3,4,5,,,,,,,,,,,,,,,,,
1,13,6,1,7,8,5,2,3,4,,,,,,,,,,,,,,,,,
1,14,6,1,2,3,4,8,5,7,,,,,,,,,,,,,,,,,
1,15,2,1,3,8,4,7,5,6,,,,,,,,,,,,,,,,,
1,16,8,1,6,7,4,5,2,3,,,,,,,,,,,,,,,,,
1,17,2,1,3,4,5,,6,,,,,,,,,,,,,,,,,,
1,18,,1,,6,2,5,4,3,,,1,1,,,2,2,,,,,,,,,
1,19,4,1,3,5,2,6,7,,,,,,,,,,,,,,,,,,
1,20,6,1,,,5,3,2,4,,,,,,,,,,,,,,,,,
1,21,5,1,6,7,8,2,3,4,,,,,,,,,,,,,,,,,
1,22,6,1,,5,,2,4,3,,,,,,,,,,,,,,,,,
1,23,3,2,1,4,5,6,7,8,1,9,2,10,3,11,4,12,5,13,6,14,7,15,8,16,1
1,24,6,5,1,,2,4,3,,,,,,,,,,,,,,,,,,
1,25,3,7,1,7,2,4,6,5,,,,,,,,,,,,,,,,,
1,26,,2,1,6,3,4,5,,,,,,,,,,,,,,,,,,
1,27,6,,1,5,2,4,,3,,,,,,,,,,,,,,,,,
1,28,3,2,1,6,4,5,,,,,,,,,,,,,,,,,,,
1,29,2,3,1,4,8,7,5,6,,,,,,,,,,,,,,,,,
1,30,4,2,1,,6,,3,5,,,,,,,,,,,,,,,,,
1,31,2,8,1,4,3,7,5,6,4,10,7,14,1,8,3,9,2,13,15,16,5,12,,11,6
1,32,2,3,1,4,5,,6,,,,,,,,,,,,,,,,,,
1,33,2,5,1,6,7,,3,4,,,,,,,,,,,,,,,,,
1,34,7,2,1,8,3,5,6,4,,,,,,,,,,,,,,,,,
1,35,5,7,1,2,4,8,6,3,,,,,,,,,,,,,,,,,
1,36,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
1,37,4,8,1,2,3,7,5,6,,,,,,,,,,,,,,,,,
1,38,3,2,1,4,5,,,6,,,,,,,,,,,,,,,,,
1,39,6,8,1,2,3,4,5,7,,,,,,,,,,,,,,,,,
1,40,4,3,1,5,2,6,7,,,,,,,,,,,,,,,,,,
1,41,2,,1,4,3,,5,6,,,,,,,,,,,,,,,,,
1,42,,2,1,7,3,6,4,5,,,,,,,,,,,,,,,,,
1,43,,6,1,2,4,3,5,,,,,,,,,,,,,,,,,,
1,44,7,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
1,45,3,,1,,2,6,5,4,,,,,,,,,,,,,,,,,
1,46,3,7,1,6,4,5,8,2,,,,,,,,,,,,,,,,,
1,47,3,4,1,5,7,6,8,2,,,,,,,,,,,,,,,,,
1,48,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,49,3,,6,1,5,,2,4,,,,,,,,,,,,,,,,,
1,50,6,5,2,1,3,,,4,,,,,,,,,,,,,,,,,
2,1,1,7,5,6,2,8,4,3,,,,,,,,,,,,,,,,,
2,2,1,4,3,2,6,7,5,6,,,,,,,,,,,,,,,,,
2,3,1,3,4,2,6,,5,,,,,,,,,,,,,,,,,,
2,4,1,4,6,7,5,3,2,4,,,,,,,,,,,,,,,,,
2,5,1,7,2,5,3,,4,6,1,2,,,3,4,5,7,6,10,,,9,11,8,12,
2,6,1,8,5,2,7,6,3,4,6,,,,2,5,1,,,,,,3,,4,,
2,7,1,7,2,8,6,5,3,4,,,,,,,,,,,,,,,,,
2,8,3,1,2,7,8,4,5,6,,,,,,,,,,,,,,,,,
2,9,4,6,1,2,3,8,5,7,,,,,,,,,,,,,,,,,
2,10,3,5,1,8,2,7,4,6,,,,,,,,,,,,,,,,,
2,11,4,5,1,3,2,,,6,,,,,,,,,,,,,,,,,
2,12,6,2,1,8,3,5,4,7,,,,,,,,,,,,,,,,,
2,13,5,4,1,3,2,6,7,8,,,,,,,,,,,,,,,,,
2,14,5,7,8,1,6,4,3,2,,,,,,,,,,,,,,,,,
2,15,,2,1,4,3,5,6,,,,,,,,,,,,,,,,,,
2,16,3,7,1,2,4,6,5,8,,,,,,,,,,,,,,,,,
2,17,4,2,3,1,6,5,,,,,,,,,,,,,,,,,,,
2,18,2,3,1,7,4,8,6,5,,,,,,,,,,,,,,,,,
2,19,7,6,1,3,2,8,4,5,,,,,,,,,,,,,,,,,
2,20,5,4,1,6,7,8,3,2,,,,,,,,,,,,,,,,,
2,21,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,22,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,23,3,4,1,6,3,7,2,5,,,,,,,,,,,,,,,,,
2,24,3,5,1,7,4,8,2,6,,,,,,,,,,,,,,,,,
2,25,5,4,1,2,3,6,7,8,,,,,,,,,,,,,,,,,
2,26,6,8,1,3,4,5,7,2,,,,,,,,,,,,,,,,,
2,27,,2,1,5,3,4,6,,,,,,,,,,,,,,,,,,
2,28,6,,1,2,5,3,4,7,,,,,,,,,,,,,,,,,
2,29,6,,1,2,3,4,5,,,,,,,,,,,,,,,,,,
2,30,6,,1,5,2,4,3,,,,,,,,,,,,,,,,,,
