Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,3,,1,4,2,,5,6,,,,,,,,,,,,,,,,,
1,2,5,6,1,7,2,8,3,4,,,,,,,,,,,,,,,,,
1,3,5,3,1,4,2,8,6,7,,,,,,,,,,,,,,,,,
1,4,5,2,1,,3,,4,6,,,,,,,,,,,,,,,,,
1,5,2,3,1,5,4,,,6,,,,,,,,,,,,,,,,,
1,6,7,3,1,6,2,8,5,4,,,,,,,,,,,,,,,,,
1,7,5,7,1,3,8,2,4,6,,,,,,,,,,,,,,,,,
1,8,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
1,9,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
1,10,4,,1,3,2,,5,6,,,,,,,,,,,,,,,,,
1,11,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
1,12,3,4,1,6,2,7,8,5,,,,,,,,,,,,,,,,,
1,13,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
1,14,5,,1,4,2,,3,6,,,,,,,,,,,,,,,,,
1,15,3,4,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
1,16,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
1,17,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
1,18,3,5,1,,2,,6,4,,,,,,,,,,,,,,,,,
1,19,5,6,1,,2,3,4,,,,,,,,,,,,,,,,,,
1,20,4,,1,2,3,,6,5,,,,,,,,,,,,,,,,,
