Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,2,4,3,,,6,5,1,,,,,,,,,,,,,,,,,
1,2,,4,6,3,,2,5,1,,,,,,,,,,,,,,,,,
1,3,4,5,6,3,,2,,1,,,,,,,,,,,,,,,,,
1,4,7,6,3,2,8,1,4,4,,,,,,,,,,,,,,,,,
1,5,4,3,5,2,,1,6,,,,,,,,,,,,,,,,,,
1,6,,,,,,1,,,,,,,,,,,,,,,,,,,
2,1,5,2,6,,1,,3,4,,,,,,,,,,,,,,,,,
2,2,7,6,4,5,1,3,8,2,,,,,,,,,,,,,,,,,
2,3,7,3,8,2,1,6,4,5,,,,,,,,,,,,,,,,,
2,4,4,6,2,5,1,3,,,,,,,,,,,,,,,,,,,
2,5,2,3,4,5,1,8,7,6,,,,,,,,,,,,,,,,,
2,6,7,8,6,2,1,5,3,4,,,,,,,,,,,,,,,,,
2,7,3,6,2,5,1,,4,,,,,,,,,,,,,,,,,,
2,8,2,4,3,7,1,8,5,6,,,,,,,,,,,,,,,,,
2,9,2,,3,6,1,5,4,,,,,,,,,,,,,,,,,,
2,10,3,2,4,7,1,8,6,5,,,,,,,,,,,,,,,,,
2,11,3,5,2,8,1,6,4,7,,,,,,,,,,,,,,,,,
2,12,5,,2,3,1,,4,6,,,,,,,,,,,,,,,,,
2,13,,2,3,5,1,6,4,,,,,,,,,,,,,,,,,,
2,14,3,2,4,5,1,,,6,,,,,,,,,,,,,,,,,
2,15,3,2,4,8,1,7,5,6,,,,,,,,,,,,,,,,,
2,16,4,3,2,,1,,6,5,,,,,,,,,,,,,,,,,
2,17,4,3,2,5,1,,,6,,,,,,,,,,,,,,,,,
2,18,4,3,2,6,1,5,7,8,,,,,,,,,,,,,,,,,
2,19,3,2,4,7,1,6,5,8,,,,,,,,,,,,,,,,,
2,20,3,6,5,,1,4,2,,,,,,,,,,,,,,,,,,
2,21,5,3,2,7,1,8,4,6,,,,,,,,,,,,,,,,,
2,22,3,4,2,7,1,8,5,6,,,,,,,,,,,,,,,,,
2,23,6,,2,4,1,,5,3,,,,,,,,,,,,,,,,,
2,24,2,4,3,5,1,,,6,,,,,,,,,,,,,,,,,
2,25,6,2,3,4,1,8,5,7,,,,,,,,,,,,,,,,,
2,26,6,5,3,4,8,1,2,7,,,,,,,,,,,,,,,,,
2,27,5,2,,4,,1,6,3,,,,,,,,,,,,,,,,,
2,28,6,5,3,4,,1,2,,,,,,,,,,,,,,,,,,
2,29,4,3,2,,,1,5,6,,,,,,,,,,,,,,,,,
2,30,,4,5,3,6,1,2,,,,,,,,,,,,,,,,,,
2,31,6,,5,2,,1,3,4,,,,,,,,,,,,,,,,,
2,32,5,,4,2,,1,6,3,,,,,,,,,,,,,,,,,
2,33,4,5,,6,,1,2,3,,,,,,,,,,,,,,,,,
2,34,4,,6,5,2,1,3,,,,,,,,,,,,,,,,,,
2,35,4,3,,2,,1,5,,,,,,,,,,,,,,,,,,
2,36,7,3,8,2,4,1,5,6,,,,,,,,,,,,,,,,,
2,37,4,,6,5,2,1,3,,,,,,,,,,,,,,,,,,
2,38,,2,6,3,4,1,5,,,,,,,,,,,,,,,,,,
2,39,6,5,4,,2,1,3,,,,,,,,,,,,,,,,,,
2,40,6,5,7,3,8,1,2,4,,,,,,,,,,,,,,,,,
2,41,,4,6,2,5,1,3,,,,,,,,,,,,,,,,,,
2,42,6,5,7,3,8,1,2,4,,,,,,,,,,,,,,,,,
2,43,5,4,7,8,6,1,2,3,,,,,,,,,,,,,,,,,
2,44,,3,6,4,,1,2,5,,,,,,,,,,,,,,,,,
2,45,3,,,2,4,1,5,6,,,,,,,,,,,,,,,,,
2,46,,5,6,2,,1,4,3,,,,,,,,,,,,,,,,,
2,47,4,3,,2,,1,5,6,,,,,,,,,,,,,,,,,
2,48,7,2,8,5,3,1,6,4,,,,,,,,,,,,,,,,,
2,49,4,6,2,1,3,5,,,,,,,,,,,,,,,,,,,
2,50,3,2,7,8,1,6,4,5,,,,,,,,,,,,,,,,,
3,1,,,,,,,,,2,3,6,7,10,11,16,17,4,5,14,15,8,9,13,12,1
3,2,5,3,2,4,1,,6,,,,,,,,,,,,,,,,,,
3,3,3,4,2,5,1,7,8,6,,,,,,,,,,,,,,,,,
3,4,3,6,2,8,1,7,4,5,,,,,,,,,,,,,,,,,
3,5,3,6,2,7,1,8,4,5,,,,,,,,,,,,,,,,,
3,6,,5,2,6,1,,3,4,,,,,,,,,,,,,,,,,
3,7,8,7,1,2,3,,6,5,,,,,,,,,,,,,,,,,
3,8,5,2,1,3,4,,,6,,,,,,,,,,,,,,,,,
3,9,4,5,1,8,7,6,3,2,,,,,,,,,,,,,,,,,
3,10,5,,1,2,,6,4,3,,,,,,,,,,,,,,,,,
3,11,4,3,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
3,12,5,2,1,6,,,4,3,,,,,,,,,,,,,,,,,
3,13,3,2,1,5,,4,,6,,,,,,,,,,,,,,,,,
3,14,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
3,15,8,3,,1,,2,7,6,,,,,,,,,,,,,,,,,
3,16,3,6,4,1,5,7,2,8,,,,,,,,,,,,,,,,,
3,17,,5,4,1,2,,3,6,,,,,,,,,,,,,,,,,
3,18,,,2,1,3,4,5,6,,,,,,,,,,,,,,,,,
3,19,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
