Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,2,,,,,,,1,,,,,,,,,,,,,,,,,
1,2,2,1,3,4,5,6,7,8,1,2,3,4,7,6,9,8,10,11,12,13,14,15,16,17,
1,3,2,1,3,4,,,,,1,4,2,3,5,6,7,8,9,10,,12,,,,11,
1,4,1,2,3,4,5,6,7,8,1,10,2,11,3,12,4,13,5,14,6,15,7,16,8,17,9
1,5,,6,2,4,3,5,1,,1,,3,,4,,5,,7,,6,,,,,,
1,6,,,,,,,,,1,,2,,3,,4,,5,,6,,7,,8,,9
1,8,2,1,3,4,5,,,,6,10,1,12,7,11,8,13,9,14,,,,,,,
1,9,,,1,,,,,,3,4,2,5,1,6,8,7,9,10,11,12,14,16,17,,
1,10,5,4,1,2,3,6,8,7,,,,,1,,,,,,,,,,,,
1,11,,1,,2,,,,,,,2,,1,,,,,,,,,,,,
1,12,,,,,,,,,4,5,3,2,1,,,6,8,7,9,10,11,,,,12
1,13,,,,,,,,,5,,6,4,1,8,2,,,3,7,9,10,12,11,,
1,14,1,,6,2,,4,3,5,4,9,,,1,5,,6,7,10,2,11,8,3,,12,
1,17,7,6,1,2,4,5,3,6,7,8,9,10,1,2,3,4,11,12,15,16,5,6,13,14,17
1,19,1,3,2,5,4,6,7,8,,,,,1,,,,,,,,,,,,
1,20,,,,,,,,,,,2,,1,,3,,4,,5,,6,,,,
