Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,,,5,2,6,1,3,4,,,,,,,,,,,,,,,,,
1,2,5,6,8,2,7,1,3,4,,,,,,,,,,,,,,,,,
1,3,5,6,4,8,7,1,2,3,,,,,,,,,,,,,,,,,
1,4,7,3,6,2,8,1,4,5,,,,,,,,,,,,,,,,,
1,5,5,6,,2,,1,3,4,,,,,,,,,,,,,,,,,
1,6,6,2,,3,5,1,4,,,,,,,,,,,,,,,,,,
1,7,7,2,8,3,6,1,4,5,,,,,,,,,,,,,,,,,
1,8,6,3,,2,,1,5,4,,,,,,,,,,,,,,,,,
1,9,2,,5,,6,1,3,4,,,,,,,,,,,,,,,,,
1,10,5,6,7,4,8,1,3,2,,,,,,,,,,,,,,,,,
1,11,4,3,7,2,8,1,5,6,,,,,,,,,,,,,,,,,
1,12,2,6,,3,,1,5,4,,,,,,,,,,,,,,,,,
1,13,1,5,,,4,3,6,2,,,,,,,,,,,,,,,,,
1,14,1,5,3,4,2,8,6,7,,,,,,,,,,,,,,,,,
1,15,1,8,4,5,2,7,6,3,,,,,,,,,,,,,,,,,
1,16,1,6,5,4,8,7,2,3,,,,,,,,,,,,,,,,,
1,17,1,5,,6,2,4,3,,,,,,,,,,,,,,,,,,
1,18,1,2,6,5,4,8,7,3,,,,,,,,,,,,,,,,,
1,19,1,5,,,4,6,2,3,,,,,,,,,,,,,,,,,
1,20,4,1,3,6,2,,5,,,,,,,,,,,,,,,,,,
1,21,3,1,4,5,2,8,6,7,,,,,,,,,,,,,,,,,
1,22,4,1,7,6,3,,2,5,,,,,,,,,,,,,,,,,
1,23,5,1,2,6,3,4,,,,,,,,,,,,,,,,,,,
1,24,3,1,,,6,2,4,5,,,,,,,,,,,,,,,,,
1,25,3,1,4,5,2,,6,,,,,,,,,,,,,,,,,,
1,26,6,,3,2,1,4,5,,,,,,,,,,,,,,,,,,
1,27,3,2,4,6,1,8,7,5,,,,,,,,,,,,,,,,,
1,28,,6,5,3,1,,4,2,,,,,,,,,,,,,,,,,
1,29,4,3,2,,1,5,6,,,,,,,,,,,,,,,,,,
1,30,4,3,2,7,1,8,5,6,,,,,,,,,,,,,,,,,
1,31,,,,,,1,,,,,,,,,,,,,,,,,,,
1,32,6,7,3,8,1,2,4,5,,,,,,,,,,,,,,,,,
1,33,3,4,2,5,1,8,6,7,,,,,,,,,,,,,,,,,
1,34,6,3,4,,1,,5,2,,,,,,,,,,,,,,,,,
1,35,2,3,7,6,1,4,8,5,,,,,,,,,,,,,,,,,
1,36,5,3,2,4,1,,,6,,,,,,,,,,,,,,,,,
1,37,4,,2,6,1,,3,5,,,,,,,,,,,,,,,,,
1,38,5,3,2,6,1,,4,,,,,,,,,,,,,,,,,,
1,39,2,3,4,5,1,8,6,7,,,,,,,,,,,,,,,,,
1,40,3,7,2,4,1,8,5,6,,,,,,,,,,,,,,,,,
1,41,3,7,2,4,1,,5,6,,,,,,,,,,,,,,,,,
1,42,,6,,2,1,4,3,5,,,,,,,,,,,,,,,,,
1,43,4,2,3,5,1,,6,,,,,,,,,,,,,,,,,,
1,44,3,2,4,6,1,8,5,7,,,,,,,,,,,,,,,,,
1,45,4,3,2,5,1,,6,,,,,,,,,,,,,,,,,,
