Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,,2,1,7,4,3,5,6,,,,,,,,,,,,,,,,,
1,2,7,8,1,3,2,6,4,5,,,,,,,,,,,,,,,,,
1,3,6,3,1,,4,2,5,,,,,,,,,,,,,,,,,,
1,4,,2,1,3,4,5,6,7,,,,,,,,,,,,,,,,,
1,5,4,3,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
1,6,5,,1,6,4,,3,2,,,,,,,,,,,,,,,,,
1,7,7,6,1,3,2,,4,5,,,,,,,,,,,,,,,,,
1,8,8,7,1,2,3,4,5,6,3,4,5,6,1,2,8,7,9,10,11,12,,,,,
1,9,4,3,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
1,10,4,2,1,5,6,8,7,3,,,,,,,,,,,,,,,,,
1,11,,,1,2,3,6,5,,,,,,,,,,,,,,,,,,
1,12,7,8,1,6,4,5,2,3,16,15,13,14,1,,2,3,4,6,8,9,6,7,11,10,12
1,13,4,5,1,3,,2,6,,,,,,,,,,,,,,,,,,
1,14,8,7,1,2,4,3,5,6,,,,,,,,,,,,,,,,,
1,15,3,6,1,,2,,4,5,,,,,,,,,,,,,,,,,
1,16,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
1,17,4,3,1,7,2,8,6,5,,,,,,,,,,,,,,,,,
1,18,5,6,1,7,2,8,3,4,,,,,,,,,,,,,,,,,
1,19,3,,1,2,4,5,6,,,,,,,,,,,,,,,,,,
1,20,7,6,1,4,,2,3,5,,,,,,,,,,,,,,,,,
1,21,2,3,1,8,4,7,6,5,,,,,1,,,,,,,,,,,,
1,22,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,23,4,2,1,,3,,6,5,,,,,,,,,,,,,,,,,
1,24,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
1,25,4,,1,2,5,6,3,,,,,,,,,,,,,,,,,,
1,26,5,3,1,,2,,4,6,,,,,,,,,,,,,,,,,
1,27,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
1,28,6,3,1,8,2,7,4,5,,,,,,,,,,,,,,,,,
1,29,3,2,1,,4,,5,6,,,,,,,,,,,,,,,,,
1,30,6,,1,5,2,,3,4,,,,,,,,,,,,,,,,,
1,31,4,3,1,,2,,6,5,,,,,,,,,,,,,,,,,
1,32,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,33,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
1,34,6,7,1,3,2,8,5,4,,,,,,,,,,,,,,,,,
1,35,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
1,36,4,2,1,8,7,3,5,6,,,,,,,,,,,,,,,,,
1,37,3,,1,6,2,,5,4,,,,,,,,,,,,,,,,,
1,38,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,39,3,4,1,,2,7,6,5,,,,,,,,,,,,,,,,,
1,40,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,41,3,6,1,,2,,4,5,,,,,,,,,,,,,,,,,
1,42,6,,1,,2,3,5,4,,,,,,,,,,,,,,,,,
1,43,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,44,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,45,6,5,1,2,7,8,3,4,,,,,,,,,,,,,,,,,
1,46,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
1,47,4,2,1,7,3,8,5,6,,,,,,,,,,,,,,,,,
1,48,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
1,49,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,50,3,6,1,7,2,8,4,5,,,,,,,,,,,,,,,,,
2,1,6,,1,2,5,,4,3,,,,,,,,,,,,,,,,,
2,2,3,4,1,5,6,7,2,8,,,,,,,,,,,,,,,,,
2,3,3,4,1,,2,7,6,5,,,,,,,,,,,,,,,,,
2,4,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
2,5,5,4,1,2,3,6,7,8,,,,,,,,,,,,,,,,,
2,6,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,7,2,6,1,8,3,4,5,7,,,,,,,,,,,,,,,,,
2,8,4,3,1,8,2,7,6,5,,,,,,,,,,,,,,,,,
2,9,7,2,1,,4,3,5,6,,,,,,,,,,,,,,,,,
2,10,2,6,1,5,3,8,4,7,,,,,,,,,,,,,,,,,
2,11,6,,1,,3,5,2,4,,,,,,,,,,,,,,,,,
2,12,5,6,1,,3,,2,4,,,,,,,,,,,,,,,,,
2,14,4,3,1,2,5,6,7,8,3,10,2,11,1,12,4,13,5,14,6,15,7,16,8,17,9
2,15,2,,1,5,4,,6,3,,,,,,,,,,,,,,,,,
2,16,4,3,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
2,17,5,6,1,3,2,,4,,,,,,,,,,,,,,,,,,
2,18,2,3,1,6,4,5,,,,,,,,,,,,,,,,,,,
2,19,4,3,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
2,20,,3,1,,2,6,5,4,,,,,,,,,,,,,,,,,
2,21,,,1,6,5,2,4,3,,,,,,,,,,,,,,,,,
2,22,,4,1,7,2,3,5,6,,,,,,,,,,,,,,,,,
2,23,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,24,,,1,2,6,3,4,5,,,,,,,,,,,,,,,,,
2,25,,3,1,6,2,,5,4,,,,,,,,,,,,,,,,,
2,26,7,6,1,8,2,3,4,5,,,,,,,,,,,,,,,,,
2,27,,6,1,,3,2,4,5,,,,,,,,,,,,,,,,,
2,28,6,7,1,8,2,5,4,3,,,,,,,,,,,,,,,,,
2,29,,1,7,2,3,5,4,6,,,,,,,,,,,,,,,,,
2,30,7,3,1,8,3,4,5,6,,,,,,,,,,,,,,,,,
2,31,7,2,1,8,3,4,5,6,,,,,,,,,,,,,,,,,
2,32,6,7,1,8,2,3,4,5,,,,,,,,,,,,,,,,,
2,33,5,,1,6,3,2,,4,,,,,,,,,,,,,,,,,
2,34,,2,1,4,3,5,,7,,,,,,,,,,,,,,,,,
2,35,6,5,1,7,2,8,3,4,,,,,,,,,,,,,,,,,
2,36,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,37,5,6,1,,2,,3,4,,,,,,,,,,,,,,,,,
2,38,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,39,4,3,1,7,2,5,6,8,,,,,,,,,,,,,,,,,
2,40,8,4,1,3,5,2,6,7,,,,,,,,,,,,,,,,,
2,41,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,42,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,43,7,6,1,4,2,8,3,5,,,,,,,,,,,,,,,,,
2,44,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,45,3,4,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
2,46,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,47,2,3,1,4,5,6,7,8,,,,,,,,,,,,,,,,,
2,48,6,7,1,5,2,,4,3,,,,,,,,,,,,,,,,,
2,49,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,50,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,1,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
3,2,3,4,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,3,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
3,4,6,7,1,5,4,8,2,3,,,,,,,,,,,,,,,,,
3,5,6,7,1,5,4,8,2,3,,,,,,,,,,,,,,,,,
3,6,7,2,1,4,3,,6,5,,,,,,,,,,,,,,,,,
3,7,5,4,1,2,6,3,,,,,,,,,,,,,,,,,,,
3,8,8,4,1,2,3,7,5,6,,,,,,,,,,,,,,,,,
3,9,7,6,1,8,2,3,5,4,,,,,,,,,,,,,,,,,
3,10,6,7,1,4,5,3,2,8,,,,,,,,,,,,,,,,,
3,11,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,12,8,7,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
3,13,6,,7,2,1,3,4,5,,,,,,,,,,,,,,,,,
3,14,4,3,1,7,2,,5,6,,,,,,,,,,,,,,,,,
3,15,3,2,1,5,4,6,7,8,,,,,,,,,,,,,,,,,
3,16,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
3,17,4,5,1,2,3,6,,,,,,,,,,,,,,,,,,,
3,18,4,3,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
3,19,5,4,1,3,8,6,7,2,,,,,,,,,,,,,,,,,
3,20,,6,1,2,3,,5,4,,,,,,,,,,,,,,,,,
3,21,7,6,1,8,2,3,4,5,,,,,,,,,,,,,,,,,
3,22,3,,1,4,2,6,5,,,,,,,,,,,,,,,,,,
3,23,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
3,24,4,3,1,7,2,8,6,5,,,,,,,,,,,,,,,,,
3,25,6,,1,,3,5,2,4,,,,,,,,,,,,,,,,,
3,26,3,8,1,4,2,6,7,8,,,,,,,,,,,,,,,,,
3,27,3,4,1,,2,,6,5,,,,,,,,,,,,,,,,,
3,28,,,1,3,4,2,5,6,,,,,,,,,,,,,,,,,
3,29,4,8,1,3,2,7,5,6,,,,,,,,,,,,,,,,,
3,30,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
3,31,4,2,1,3,6,,,5,,,,,,,,,,,,,,,,,
3,32,8,7,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
3,33,2,3,1,,5,,4,6,,,,,,,,,,,,,,,,,
3,34,3,4,1,5,2,,6,,,,,,,,,,,,,,,,,,
3,35,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,36,5,6,1,3,2,,4,,,,,,,,,,,,,,,,,,
3,37,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,38,6,,1,2,3,5,4,,,,,,,,,,,,,,,,,,
3,39,4,3,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
3,40,2,4,1,3,5,6,7,8,,,,,,,,,,,,,,,,,
3,41,3,5,1,2,7,8,4,6,,,,,,,,,,,,,,,,,
3,42,3,4,1,7,5,8,6,2,,,,,,,,,,,,,,,,,
3,43,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,44,3,,1,2,7,6,4,5,,,,,,,,,,,,,,,,,
3,45,5,4,1,6,2,3,,,,,,,,,,,,,,,,,,,
3,46,3,7,1,5,2,8,4,6,,,,,,,,,,,,,,,,,
3,47,3,8,1,5,2,7,4,6,,,,,,,,,,,,,,,,,
3,48,3,6,1,,2,,4,5,,,,,,,,,,,,,,,,,
3,49,6,,1,3,2,,5,4,,,,,,,,,,,,,,,,,
3,50,7,8,1,5,2,3,4,6,,,,,,,,,,,,,,,,,
4,1,3,4,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
4,2,4,7,1,3,2,8,5,6,,,,,,,,,,,,,,,,,
4,3,4,3,1,7,2,8,6,5,,,,,,,,,,,,,,,,,
4,4,,6,1,4,5,2,3,,,,,,,,,,,,,,,,,,
4,5,4,3,1,6,2,,,5,,,,,,,,,,,,,,,,,
4,6,6,5,1,4,3,2,7,8,,,,,,,,,,,,,,,,,
4,7,4,5,1,6,3,,2,,,,,,,,,,,,,,,,,,
4,8,6,,1,2,3,,4,5,,,,,,,,,,,,,,,,,
4,9,4,8,1,2,7,3,5,6,,,,,,,,,,,,,,,,,
4,10,4,6,1,5,3,7,8,2,,,,,,,,,,,,,,,,,
4,11,5,3,1,7,2,8,4,6,,,,,,,,,,,,,,,,,
4,12,4,7,1,5,6,,2,3,,,,,,,,,,,,,,,,,
4,13,3,2,1,8,6,7,5,4,,,,,,,,,,,,,,,,,
4,14,2,,1,6,2,4,3,5,,,,,,,,,,,,,,,,,
4,15,6,,1,2,,3,4,5,,,,,,,,,,,,,,,,,
4,16,5,,1,2,3,6,4,,,,,,,,,,,,,,,,,,
4,17,,2,1,6,4,3,5,,,,,,,,,,,,,,,,,,
4,18,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,19,2,8,1,4,3,7,5,6,,,,,,,,,,,,,,,,,
4,20,6,5,1,7,2,8,3,4,,,,,,,,,,,,,,,,,
4,21,,,,,,,,,5,6,7,8,1,2,,,3,4,,,12,,9,10,11
4,22,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,23,4,3,1,8,2,5,6,7,,,,,,,,,,,,,,,,,
4,24,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,25,6,5,1,7,2,8,3,4,,,,,,,,,,,,,,,,,
4,26,7,4,1,3,2,8,6,7,,,,,,,,,,,,,,,,,
4,27,8,7,1,2,5,3,4,6,,,,,,,,,,,,,,,,,
4,28,,,1,2,3,5,4,6,,,,,,,,,,,,,,,,,
4,29,4,2,1,3,5,5,6,7,,,,,,,,,,,,,,,,,
4,30,5,,1,2,3,4,6,7,,,,,,,,,,,,,,,,,
4,31,4,3,1,,,2,5,6,,,,,,,,,,,,,,,,,
4,32,4,3,1,,2,5,,6,,,,,,,,,,,,,,,,,
4,33,5,3,1,8,2,7,4,6,,,,,,,,,,,,,,,,,
4,34,4,3,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
4,35,3,5,1,4,2,,6,,,,,,,,,,,,,,,,,,
4,36,,7,1,3,2,4,5,6,,,,,1,,,,,,,,,,,,
4,37,6,5,1,7,2,8,4,3,,,,,,,,,,,,,,,,,
4,38,3,4,1,7,2,8,6,5,,,,,,,,,,,,,,,,,
4,39,5,3,1,4,2,8,7,6,,,,,,,,,,,,,,,,,
4,40,8,7,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
4,41,3,,1,,6,2,4,5,,,,,,,,,,,,,,,,,
4,42,7,6,1,2,3,4,5,8,,,,,,,,,,,,,,,,,
4,43,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
4,44,2,3,1,7,6,4,5,8,,,,,,,,,,,,,,,,,
4,45,,5,1,6,2,,4,3,,,,,,,,,,,,,,,,,
4,46,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,47,3,2,1,,5,,4,6,,,,,,,,,,,,,,,,,
4,48,3,2,1,4,5,6,2,8,1,,2,,3,,4,,5,,6,,2,,8,,9
4,49,5,3,1,,2,,4,6,,,,,,,,,,,,,,,,,
4,50,4,,1,5,2,6,3,,,,,,,,,,,,,,,,,,
5,1,,,6,4,5,3,2,1,,,,,,,,,,,,,,,,,
5,2,3,2,5,7,4,6,8,1,,,,,,,,,,,,,,,,,
5,3,7,5,6,2,4,3,8,1,,,,,,,,,,,,,,,,,
5,4,8,7,6,5,2,3,4,1,,,,,,,,,,,,,,,,,
5,5,8,7,6,5,2,3,4,1,,,,,,,,,,,,,,,,,
5,6,,6,5,3,4,,2,1,,,,,,,,,,,,,,,,,
5,7,4,3,2,,6,,5,1,,,,,,,,,,,,,,,,,
5,8,3,2,4,5,8,7,6,1,,,,,,,,,,,,,,,,,
5,9,,4,6,3,,2,5,1,,,,,,,,,,,,,,,,,
5,10,,,,,,,,,8,9,5,6,4,7,,12,1,2,,,10,11,,,3
5,11,,,,,,,,,5,12,4,11,2,8,,,3,9,,,6,,7,10,1
5,12,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
5,13,,,,,,,,,7,8,3,4,5,6,14,15,1,2,16,17,9,10,11,12,13
5,14,,,,,,,,,8,9,6,7,17,15,16,14,12,13,10,11,1,2,4,5,3
5,15,,,,1,,,,,7,6,5,,4,8,,,3,,12,2,11,,10,1,9
5,16,,,,,,,,,12,13,6,7,4,5,2,3,16,17,8,9,10,11,14,15,1
5,17,2,1,,,5,6,4,3,,,,,,,,,,,,,,,,,
5,18,2,1,7,6,5,3,4,8,,,,,,,,,,,,,,,,,
5,19,4,1,6,5,8,7,2,3,,,,,,,,,,,,,,,,,
5,20,3,1,4,6,2,,5,,,,,,,,,,,,,,,,,,
5,21,8,1,2,3,4,7,6,5,,,,,,,,,,,,,,,,,
5,22,2,1,5,,6,,3,4,,,,,,,,,,,,,,,,,
5,23,2,1,5,4,6,,3,,,,,,,,,,,,,,,,,,
5,24,3,1,,,6,5,2,4,,,,,,,,,,,,,,,,,
5,25,2,1,8,4,6,7,5,3,,,,,,,,,,,,,,,,,
5,26,3,1,6,5,4,,,2,,,,,,,,,,,,,,,,,
5,27,2,1,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
5,28,2,1,,3,5,,4,6,,,,,,,,,,,,,,,,,
5,29,4,1,,6,2,3,5,,,,,,,,,,,,,,,,,,
5,30,2,1,3,4,5,7,6,8,,,,,,,,,,,,,,,,,
5,31,3,1,2,8,4,5,6,7,,,,,,,,,,,,,,,,,
5,32,,1,2,3,4,7,5,6,,,,,,,,,,,,,,,,,
5,33,2,1,,,6,5,4,3,,,,,,,,,,,,,,,,,
5,34,2,1,3,7,4,8,5,6,,,,,,,,,,,,,,,,,
5,35,4,1,5,6,8,2,7,3,,,,,,,,,,,,,,,,,
5,36,5,1,,4,2,3,6,,,,,,,,,,,,,,,,,,
5,37,5,1,,4,,2,3,6,,,,,,,,,,,,,,,,,
5,38,2,1,,5,6,2,4,3,,,,,,,,,,,,,,,,,
5,39,2,1,6,,3,,4,5,,,,,,,,,,,,,,,,,
5,40,3,1,6,,2,,5,4,,,,,,,,,,,,,,,,,
5,41,,1,8,4,2,5,6,7,,,,,,,,,,,,,,,,,
5,42,3,1,5,6,7,8,2,4,,,,,,,,,,,,,,,,,
5,43,4,1,2,3,6,,5,7,,,,,,,,,,,,,,,,,
5,44,2,1,3,4,5,6,7,,1,10,2,11,3,12,4,,5,,6,,7,,8,,9
5,45,,1,5,6,2,,3,4,,,,,,,,,,,,,,,,,
5,46,2,1,4,3,5,6,7,8,,,,,,,,,,,,,,,,,
5,47,4,1,2,3,5,6,7,8,,,,,,,,,,,,,,,,,
5,48,3,1,4,5,8,7,2,6,,,,,,,,,,,,,,,,,
5,49,4,1,5,6,3,,,2,,,,,,,,,,,,,,,,,
5,50,4,1,3,7,2,8,6,5,,,,,,,,,,,,,,,,,
6,1,8,5,6,1,7,2,4,3,,,,,,,,,,,,,,,,,
6,2,5,4,3,1,6,2,,,,,,,,,,,,,,,,,,,
6,3,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
6,4,3,2,4,1,8,7,5,6,,,,,,,,,,,,,,,,,
6,5,4,,5,1,6,2,3,,,,,,,,,,,,,,,,,,
6,6,4,3,2,1,5,6,7,8,,,,,,,,,,,,,,,,,
6,7,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
6,8,7,8,2,1,3,4,5,6,,,,,,,,,,,,,,,,,
6,9,2,4,,1,,5,6,3,,,,,,,,,,,,,,,,,
6,10,5,6,8,1,7,3,2,4,,,,,,,,,,,,,,,,,
6,11,,3,4,1,,2,6,5,,,,,,,,,,,,,,,,,
6,12,5,4,2,1,3,,,6,,,,,,,,,,,,,,,,,
6,13,3,,2,1,6,,5,4,,,,,,,,,,,,,,,,,
6,14,,3,6,1,,2,4,5,,,,,,,,,,,,,,,,,
6,15,8,7,6,1,5,4,2,3,,,,,,,,,,,,,,,,,
6,16,3,,2,1,6,5,4,7,,,,,,,,,,,,,,,,,
6,17,2,8,7,1,3,6,4,5,,,,,,,,,,,,,,,,,
6,18,4,,5,1,,2,3,6,,,,,,,,,,,,,,,,,
6,19,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
6,20,6,,2,1,,3,4,5,,,,,,,,,,,,,,,,,
6,21,6,8,3,1,2,7,4,5,,,,,,,,,,,,,,,,,
6,22,5,4,6,1,,2,3,,,,,,,,,,,,,,,,,,
6,23,,2,6,1,5,4,3,,,,,,,,,,,,,,,,,,
