Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,1,5,2,3,,6,4,,,,,,,,,,,,,,,,,,
1,2,1,2,5,3,4,8,6,7,,,,,,,,,,,,,,,,,
1,3,1,2,3,5,,4,6,,,,,,,,,,,,,,,,,,
1,4,1,2,,3,,6,5,4,,,,,,,,,,,,,,,,,
1,5,1,3,2,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,6,1,8,2,3,7,6,4,5,1,2,10,11,3,4,,,12,,,,6,7,8,9,5
1,7,,,1,2,6,5,4,3,,,,,1,2,3,9,7,8,6,10,4,11,5,12,
1,8,3,4,1,5,2,6,,,,,,,,,,,,,,,,,,,
1,9,4,2,1,7,8,5,3,6,,,,,,,,,,,,,,,,,
1,10,5,,1,6,2,4,3,,,,,,,,,,,,,,,,,,
1,11,4,6,1,,2,,3,5,,,,,,,,,,,,,,,,,
1,12,6,3,1,2,5,7,4,8,,,,,,,,,,,,,,,,,
1,13,4,2,1,,,6,3,5,,,,,,,,,,,,,,,,,
1,14,5,,1,4,3,2,,6,,,,,,,,,,,,,,,,,
1,15,2,6,1,3,4,,,5,,,,,,,,,,,,,,,,,
1,16,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,17,2,4,1,6,3,8,5,7,,,,,,,,,,,,,,,,,
1,18,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,19,4,3,1,8,2,6,5,7,,,,,,,,,,,,,,,,,
1,20,3,4,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
1,21,4,8,1,6,3,2,5,7,,,,,,,,,,,,,,,,,
1,22,3,2,1,,4,6,5,,,,,,,,,,,,,,,,,,
1,23,4,,1,2,3,5,,6,,,,,,,,,,,,,,,,,
1,24,5,6,1,2,,3,4,,,,,,,,,,,,,,,,,,
1,25,3,2,1,6,4,,5,,,,,,,,,,,,,,,,,,
1,26,5,3,1,4,2,8,7,6,,,,,,,,,,,,,,,,,
1,27,2,,1,3,4,7,5,6,,,,,,,,,,,,,,,,,
1,28,2,,1,5,6,,4,3,,,,,,,,,,,,,,,,,
1,29,5,4,1,2,3,,6,,,,,,,,,,,,,,,,,,
1,30,,,1,3,2,6,5,4,,,,,,,,,,,,,,,,,
1,31,4,,1,3,2,,5,6,,,,,,,,,,,,,,,,,
1,32,,5,1,3,2,,4,6,,,,,,,,,,,,,,,,,
1,33,,3,1,,2,6,5,4,,,,,,,,,,,,,,,,,
1,34,5,3,1,,2,,4,6,,,,,,,,,,,,,,,,,
1,35,3,4,1,,2,,6,5,,,,,,,,,,,,,,,,,
1,36,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
1,37,5,4,1,6,3,8,7,2,,,,,,,,,,,,,,,,,
1,38,3,5,1,6,2,,4,,,,,,,,,,,,,,,,,,
1,39,6,,1,5,3,4,2,,,,,,,,,,,,,,,,,,
1,40,3,5,1,4,2,7,8,6,,,,,,,,,,,,,,,,,
1,41,5,,1,3,6,,4,2,,,,,,,,,,,,,,,,,
