Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,4,3,1,,2,5,6,,,,,,,,,,,,,,,,,,
1,2,6,7,1,2,3,4,5,8,,,,,,,,,,,,,,,,,
1,3,4,6,1,3,2,,5,,11,12,7,,1,8,2,,9,3,4,,10,5,,,6
1,4,5,4,1,3,2,8,6,7,,,,,,,,,,,,,,,,,
1,5,,,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
1,6,4,,1,5,2,3,6,,,,,,,,,,,,,,,,,,
1,7,3,6,1,7,2,8,4,5,,,,,,,,,,,,,,,,,
1,8,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
1,9,4,2,1,8,3,7,6,5,,,,,,,,,,,,,,,,,
1,10,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,11,6,8,1,5,2,7,3,4,,,,,,,,,,,,,,,,,
1,12,2,4,1,5,3,8,6,7,,,,,,,,,,,,,,,,,
1,13,8,5,1,7,2,4,3,6,,,,,,,,,,,,,,,,,
1,14,7,4,1,8,2,5,3,6,,,,,,,,,,,,,,,,,
1,15,3,,1,2,6,,4,5,,,,,,,,,,,,,,,,,
1,16,4,,1,2,6,3,5,,,,,,,,,,,,,,,,,,
1,17,,2,1,3,4,5,,6,2,,1,,3,,4,,5,,6,,,,,,
1,18,5,,1,,4,,3,6,,,,,2,7,,,,,,,,,,,
1,19,4,3,1,7,2,,5,6,,,,,,,,,,,,,,,,,
1,20,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,21,6,,1,4,2,,3,5,,,,,,,,,,,,,,,,,
1,22,4,3,1,5,2,6,8,7,,,,,,,,,,,,,,,,,
1,23,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,24,,2,1,,4,3,5,6,,,,,,,,,,,,,,,,,
1,25,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,26,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
1,27,,5,1,2,3,4,6,,,,,,,,,,,,,,,,,,
