Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,1,2,3,4,5,6,7,,,,,,,,,,,,,,,,,,
1,2,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,3,1,2,3,5,4,6,,,,,,,,,,,,,,,,,,,
1,4,1,5,6,7,8,2,3,4,,,,,,,,,,,,,,,,,
1,5,1,,,4,2,5,3,6,,,,,,,,,,,,,,,,,
1,6,1,,2,6,3,4,5,,,,,,,,,,,,,,,,,,
1,7,1,5,4,2,3,6,,,,,,,,,,,,,,,,,,,
1,8,1,4,2,3,,6,5,,,,,,,,,,,,,,,,,,
1,9,1,3,2,4,5,7,6,8,,,,,,,,,,,,,,,,,
1,10,1,2,3,4,6,5,,,,,,,,,,,,,,,,,,,
1,11,1,2,7,3,4,8,5,6,,,,,,,,,,,,,,,,,
1,12,1,2,3,4,5,7,8,6,,,,,,,,,,,,,,,,,
1,13,1,4,3,8,2,7,6,5,,,,,,,,,,,,,,,,,
1,14,1,3,4,2,5,7,8,6,,,,,,,,,,,,,,,,,
1,15,1,2,8,4,7,6,3,5,,,,,,,,,,,,,,,,,
1,16,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,17,1,2,6,,4,3,5,,,,,,,,,,,,,,,,,,
1,18,1,2,6,7,3,8,4,5,,,,,,,,,,,,,,,,,
1,19,1,2,3,6,4,7,5,6,5,,6,,8,,,,,,,,,,,,
1,20,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,21,1,2,7,8,6,3,4,5,,,,,,,,,,,,,,,,,
1,22,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
