Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,4,3,1,5,2,5,2,6,,,,,,,,,,,,,,,,,
1,2,,3,2,4,1,7,5,6,,,,,,,,,,,,,,,,,
1,3,4,3,2,,1,,5,6,,,,,,,,,,,,,,,,,
1,4,2,3,4,8,1,6,7,5,,,,,,,,,,,,,,,,,
1,5,5,2,7,3,1,4,,6,,,,,,,,,,,,,,,,,
1,6,3,5,6,2,1,4,,,,,,,,,,,,,,,,,,,
1,7,,,,,,,,,7,8,3,4,1,2,,16,5,6,15,14,9,10,12,13,11
1,8,,,,,,,,,13,14,8,7,1,2,12,11,3,4,10,9,16,17,6,5,15
1,9,,,,,,,,,8,7,5,4,1,2,3,6,9,10,12,11,,,,,
1,10,,,,,,,,,5,,4,11,1,10,2,12,3,,6,,8,,7,,9
1,11,,,,,,,,,4,3,13,17,1,2,5,6,14,16,7,8,10,9,15,12,11
1,12,,,,,,,,,3,4,12,13,1,2,15,14,5,6,17,16,10,11,8,9,7
1,13,,,,,,,,,8,9,5,6,1,4,17,14,2,3,16,15,10,11,13,12,7
1,14,,,,,,,,,6,7,12,13,1,2,9,8,3,4,16,17,10,11,14,15,5
1,15,,,,,,,,,5,6,3,4,1,2,,,7,8,,,9,10,11,12,
1,16,,,,,,,,,,,3,4,1,2,7,8,10,9,11,12,,,5,,6
1,17,,,,,,,,,11,12,9,10,1,5,4,2,3,6,8,7,,,,,
1,18,,,,,,,,,,,,6,1,2,12,11,3,4,10,9,7,8,,,5
1,19,,,,,,,,,8,9,,12,1,6,7,5,3,4,,,11,,10,,2
1,20,,,,,,,,,7,8,5,6,1,4,14,15,2,3,16,17,10,11,12,13,9
1,21,,,,,,,,,12,,8,9,1,2,5,6,4,3,,,,,11,10,7
1,22,,,,,,,,,5,6,7,8,1,2,17,16,4,3,13,15,14,12,11,9,10
1,23,,,,,,,,,5,6,1,2,7,8,9,10,3,4,16,17,13,14,11,12,15
1,24,,,,,,,,,3,4,10,11,14,15,1,2,12,13,,,5,6,7,8,9
1,25,,,,,,,,,12,13,10,11,14,15,1,4,16,17,2,3,7,6,8,9,5
1,26,,,,,,,,,,,3,5,2,,1,6,8,9,4,7,,,12,11,10
1,27,,,,,,,,,,,,12,11,10,1,2,,,4,3,7,8,6,5,9
1,28,,,,,,,,,7,8,9,10,,,1,2,,,3,4,5,6,11,12,
1,29,,,,,,,,,9,10,7,8,6,5,2,1,16,17,4,3,14,15,12,13,11
1,30,,,,,,,,,9,10,7,8,3,4,1,2,5,6,15,16,12,13,11,14,17
1,31,,,,,,,,,5,6,,12,2,3,1,4,7,8,,,10,9,,,11
1,32,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,33,,,,,,,,,3,4,2,,12,5,6,,1,,,7,11,8,10,9,
1,34,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,35,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
1,36,,,,,,,,,10,,5,4,12,,11,,9,,1,2,6,,7,3,8
1,37,,,,,,,,,9,10,7,8,14,15,3,4,12,13,1,2,5,6,,,11
1,38,,,,,,,,,10,11,8,9,,,12,13,,,5,6,1,2,3,4,7
1,39,,,,,,,,,4,5,6,7,,,8,,,,11,12,2,3,9,10,1
1,40,,,,,,,,,10,11,,12,9,,8,,2,3,6,7,5,4,,,1
1,41,,,,,,,,,8,7,9,10,,,,,6,3,5,2,11,4,12,13,1
2,1,,,1,,,,,,,,,,2,,,,,,,,,,,,
2,2,,,,,,,,,7,10,3,4,1,2,16,13,5,6,14,15,12,8,9,11,7
2,3,,,,,,,,,6,7,2,3,4,5,,,8,9,,,,,10,11,1
2,4,7,,1,8,2,5,3,4,3,15,14,13,2,12,,10,1,11,,7,4,8,5,9,6
2,5,,,,,,,,,8,9,10,11,3,7,,,1,2,,,6,5,13,14,4
2,6,1,2,3,4,5,6,7,8,1,10,2,11,3,12,4,13,5,14,6,15,7,16,8,17,9
2,10,,,,,,,,,,,,,,,5,6,1,2,3,4,,,,,
2,12,1,3,4,6,7,5,2,8,2,10,3,12,1,14,5,13,6,15,8,17,7,16,4,,9
2,14,,,,1,,,,,,,,,,,,,,,,,,,,,
2,18,,5,4,1,6,2,,,,,,,,,,,,,,,,,,,
2,19,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,
2,20,3,2,1,4,5,6,7,8,2,8,3,4,1,9,4,10,,11,5,12,1,,6,,7
2,21,,,,1,,,,,,,,,,,,,,,,,,,,,
2,22,1,,,,,,,,,,,,,,,,,,,,,,,,
2,25,,,,1,,,,,,,,,,,,,,,,,,,,,
2,26,,,1,,,2,,,,,,,,4,,,3,,,,,,,5,
2,27,4,3,1,,2,,,6,,,,,,,,,,,,,,,,,
2,28,1,2,3,4,5,6,7,8,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9
2,29,8,7,1,2,3,4,5,6,9,10,8,11,1,12,2,13,3,14,4,15,5,16,6,17,7
2,30,,,,1,,,,,,,,,,,,,,,,,,,,,
2,33,,,1,2,3,,,,,,,,4,,5,,6,,,,,,,,
2,34,,,,,,,1,,,,,,,,,,,,,,,,,,
2,37,,,,1,,,,,,,,,,,,,,,,,,,,,
2,41,,1,,2,,,,,,,,,,,1,,,,,,,,,,
2,43,6,5,,4,2,3,7,1,12,11,10,9,,,8,7,4,3,5,6,,,1,2,
2,46,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,
2,49,4,5,2,1,3,6,,,7,8,9,10,3,4,1,2,5,6,,,11,12,,,
2,50,1,2,3,4,5,6,7,,6,2,1,4,5,3,7,8,11,9,10,12,,,,,
