Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,3,2,4,,1,,5,6,,,,,,,,,,,,,,,,,
1,2,4,2,3,6,1,,5,,,,,,,,,,,,,,,,,,
1,3,5,6,,4,1,,2,3,,,,,,,,,,,,,,,,,
1,4,3,7,2,6,1,8,5,4,,,,,,,,,,,,,,,,,
1,5,,,3,2,1,4,5,6,,,,,,,,,,,,,,,,,
1,6,3,2,4,5,1,6,8,7,,,,,,,,,,,,,,,,,
1,7,3,4,2,,1,,5,6,,,,,,,,,,,,,,,,,
1,8,3,4,2,5,1,,6,,,,,,,,,,,,,,,,,,
1,9,6,5,2,4,1,3,,,,,,,,,,,,,,,,,,,
1,10,4,2,3,6,1,8,5,7,,,,,,,,,,,,,,,,,
1,11,3,4,2,8,1,5,6,7,,,,,,,,,,,,,,,,,
1,12,3,2,4,,1,,5,6,,,,,,,,,,,,,,,,,
1,13,2,7,3,5,1,,6,4,,,,,,,,,,,,,,,,,
1,14,6,5,7,8,1,4,2,3,,,,,,,,,,,,,,,,,
1,15,4,3,2,5,1,8,7,6,,,,,,,,,,,,,,,,,
1,16,4,3,8,7,1,6,2,5,,,,,,,,,,,,,,,,,
1,17,,6,3,2,1,,4,5,,,,,,,,,,,,,,,,,
1,18,2,5,4,,1,,3,6,,,,,,,,,,,,,,,,,
1,19,2,3,4,,1,6,5,,,,,,,,,,,,,,,,,,
1,20,5,7,4,3,1,8,6,2,,,,,,,,,,,,,,,,,
1,21,2,5,3,7,1,8,4,6,,,,,,,,,,,,,,,,,
1,22,3,2,5,7,1,8,6,4,,,,,,,,,,,,,,,,,
1,23,2,6,3,,1,,4,5,,,,,,,,,,,,,,,,,
1,24,4,3,2,6,1,8,5,7,,,,,,,,,,,,,,,,,
1,25,5,4,6,7,1,8,3,2,,,,,,,,,,,,,,,,,
1,26,3,,2,6,1,,4,5,,,,,,,,,,,,,,,,,
1,27,3,4,2,6,1,,,5,,,,,,,,,,,,,,,,,
1,28,7,5,2,3,1,8,4,6,,,,,,,,,,,,,,,,,
1,29,6,4,2,3,1,,5,,,,,,,,,,,,,,,,,,
1,30,3,2,5,6,1,,4,,,,,,,,,,,,,,,,,,
1,31,4,3,2,8,1,7,5,6,,,,,,,,,,,,,,,,,
1,32,4,3,2,8,1,7,5,6,,,,,,,,,,,,,,,,,
1,33,3,2,4,7,1,8,5,6,,,,,,,,,,,,,,,,,
1,34,5,4,2,7,1,8,3,6,,,,,,,,,,,,,,,,,
1,35,3,4,2,5,1,8,7,6,,,,,,,,,,,,,,,,,
1,36,4,3,2,5,1,,,,,,,,,,,,,,,,,,,,
1,37,7,3,2,4,1,8,6,5,,,,,,,,,,,,,,,,,
1,38,3,4,2,,1,,6,5,,,,,,,,,,,,,,,,,
1,39,4,2,3,6,1,,5,,,,,,,,,,,,,,,,,,
1,40,2,3,4,5,1,,6,,,,,,,,,,,,,,,,,,
1,41,4,5,3,2,1,,,6,,,,,,,,,,,,,,,,,
1,42,5,3,2,,1,,4,6,,,,,,,,,,,,,,,,,
1,43,4,3,2,,1,,6,5,,,,,,,,,,,,,,,,,
1,44,4,2,3,,1,,6,5,,,,,,,,,,,,,,,,,
1,45,4,3,2,,1,,5,6,,,,,,,,,,,,,,,,,
1,46,5,3,2,,1,,4,6,,,,,,,,,,,,,,,,,
1,47,3,5,2,7,1,6,4,8,,,,,,,,,,,,,,,,,
1,48,5,2,3,6,1,,4,,,,,,,,,,,,,,,,,,
1,49,4,8,2,3,1,7,6,5,,,,,,,,,,,,,,,,,
1,50,3,2,4,6,1,5,,,,,,,,,,,,,,,,,,,
2,1,,,,,,,,,,,9,10,,,7,8,,12,3,4,6,5,1,2,11
2,2,5,2,,6,3,1,4,,,,,,,,,,,,,,,,,,
