Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,3,4,2,5,1,,,6,,,,,,,,,,,,,,,,,
1,2,4,3,2,6,1,8,5,7,,,,,,,,,,,,,,,,,
1,3,4,2,3,6,1,,5,,,,,,,,,,,,,,,,,,
1,4,3,4,2,5,1,,6,,,,,,,,,,,,,,,,,,
1,5,4,2,3,5,1,7,8,6,,,,,,,,,,,,,,,,,
1,6,,3,2,5,1,6,,4,,,,,,,,,,,,,,,,,
1,7,4,3,2,,1,,5,6,,,,,,,,,,,,,,,,,
1,8,3,4,2,6,1,8,5,7,,,,,,,,,,,,,,,,,
1,9,4,3,2,8,1,5,7,6,,,,,,,,,,,,,,,,,
1,10,6,5,3,2,1,4,7,8,,,,,,,,,,,,,,,,,
1,11,4,3,2,,1,,5,6,,,,,,,,,,,,,,,,,
1,12,7,5,3,4,1,2,6,8,,,,,,,,,,,,,,,,,
1,13,,,2,5,1,6,3,4,,,,,,,,,,,,,,,,,
1,14,3,2,4,5,1,6,7,8,,,,,,,,,,,,,,,,,
1,15,3,2,4,5,1,6,8,7,,,,,,,,,,,,,,,,,
1,16,4,7,2,5,1,6,8,3,,,,,,,,,,,,,,,,,
1,17,4,3,2,7,1,8,5,6,4,4,3,3,2,2,9,9,1,1,8,8,6,6,7,7,5
1,18,3,2,4,5,1,6,8,7,,,,,,,,,,,,,,,,,
1,19,5,4,7,6,8,1,3,2,,,,,,,,,,,,,,,,,
1,20,3,2,7,8,6,1,4,5,,,,,,,,,,,,,,,,,
1,21,7,6,3,2,8,1,4,5,,,,,,,,,,,,,,,,,
1,22,4,3,,,6,1,2,5,,,,,,,,,,,,,,,,,
1,23,5,2,4,3,6,1,,,,,,,,,,,,,,,,,,,
1,24,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
1,25,8,4,5,3,7,1,2,6,,,,,,,,,,,,,,,,,
1,26,5,6,3,2,,1,4,7,,,,,,,,,,,,,,,,,
1,27,8,6,7,4,5,1,2,3,,,,,,,,,,,,,,,,,
1,28,4,2,3,5,,1,6,,,,,,,,,,,,,,,,,,
1,29,5,3,6,2,4,1,,,,,,,,,,,,,,,,,,,
1,30,3,6,2,4,5,1,,,,,,,,,,,,,,,,,,,
1,31,,,3,6,2,1,4,5,,,,,,,,,,,,,,,,,
1,32,6,,,2,3,1,4,5,,,,,,,,,,,,,,,,,
1,33,3,2,,6,7,1,5,4,,,,,,,,,,,,,,,,,
1,34,5,8,6,2,7,1,3,4,,,,,,,,,,,,,,,,,
1,35,3,5,,2,6,1,,4,,,,,,,,,,,,,,,,,
1,36,,,6,3,5,1,2,4,,,,,,,,,,,,,,,,,
1,37,2,3,8,5,7,6,1,4,,,,,,,,,,,,,,,,,
1,38,4,3,,2,,5,6,1,,,,,,,,,,,,,,,,,
1,39,,6,5,4,,2,3,1,,,,,,,,,,,,,,,,,
1,40,6,2,8,7,3,5,4,1,,,,,,,,,,,,,,,,,
1,41,6,7,5,4,8,2,3,1,,,,,,,,,,,,,,,,,
1,42,4,,3,6,5,2,,1,,,,,,,,,,,,,,,,,
1,43,4,5,7,6,8,3,2,1,,,,,,,,,,,,,,,,,
1,44,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,45,3,,2,1,4,,6,5,,,,,,,,,,,,,,,,,
1,46,6,5,,1,,2,3,4,,,,,,,,,,,,,,,,,
1,47,,4,5,1,3,2,6,,,,,,,,,,,,,,,,,,
1,48,3,8,2,1,6,7,4,5,,,,,,,,,,,,,,,,,
1,49,3,,,1,2,4,5,6,,,,,,,,,,,,,,,,,
1,50,8,6,7,1,5,2,3,4,,,,,,,,,,,,,,,,,
2,1,,,,,,,,,9,10,7,8,1,2,15,16,3,4,11,12,13,14,5,6,
2,2,,,,,,,,,5,6,7,8,1,2,11,12,3,4,14,15,9,10,16,17,13
2,3,,,,,,,,,8,10,9,11,1,3,7,,6,,5,12,,,4,,2
2,4,4,3,1,2,7,8,5,6,4,5,3,6,1,7,2,17,10,8,9,12,11,13,15,14,16
2,5,5,1,,6,2,,3,4,,,,,,,,,,,,,,,,,
2,6,1,5,3,8,7,2,6,4,1,2,12,13,10,11,16,17,14,15,3,4,7,9,6,8,5
2,7,1,2,4,3,,,5,6,,,,,,,,,,,,,,,,,
2,8,1,4,2,3,8,7,6,5,,,,,,,,,,,,,,,,,
2,9,1,5,4,6,2,3,,,,,,,,,,,,,,,,,,,
2,12,,,1,,2,,,,,,,12,1,10,11,9,8,2,,,4,3,6,7,5
2,15,,,,,,,,,,8,3,10,2,9,11,4,7,,,12,,5,,6,1
2,16,,,,,,,,,14,15,12,13,2,1,3,4,16,17,5,6,7,8,9,10,11
2,17,4,,2,1,,6,3,5,,,,,,,,,,,,,,,,,
2,18,7,4,2,1,,5,6,3,,,,,,,,,,,,,,,,,
2,19,6,5,8,1,7,2,3,4,,,,,,,,,,,,,,,,,
2,20,3,2,4,1,5,6,,,,,,,,,,,,,,,,,,,
2,21,4,6,2,1,,3,5,,,,,,,,,,,,,,,,,,
2,22,,,3,1,6,2,5,4,,,,,,,,,,,,,,,,,
2,23,3,6,4,1,2,,,5,,,,,,,,,,,,,,,,,
2,24,3,4,6,1,5,2,,,,,,,,,,,,,,,,,,,
2,25,5,,4,1,6,2,3,4,,,,,,,,,,,,,,,,,
2,26,4,3,1,,2,,5,6,12,6,4,10,8,11,5,,9,1,7,,,2,3,,
2,27,,,,,,,,,7,8,5,6,3,4,17,16,1,2,15,14,13,12,11,10,9
2,28,,,,,,,,,6,7,9,8,3,4,14,15,1,2,16,17,12,13,10,11,5
2,29,,,,,,,,,3,4,5,6,9,10,11,12,1,2,17,16,7,8,15,14,13
2,30,,,,,,,,,11,12,9,10,,,1,2,5,6,3,4,7,8,,,
2,31,,,,,,,,,14,15,16,17,4,3,1,2,8,7,5,6,9,10,11,12,13
2,32,5,6,1,2,,3,4,,7,10,1,,11,2,3,,4,8,,,,5,9,12,6
2,33,,,,,,,,,10,11,1,7,15,14,5,6,2,3,12,13,,,8,9,4
2,34,1,3,2,4,5,,6,,3,4,1,2,5,6,8,10,11,,9,7,,,,,12
2,35,,,,,,,,,10,11,1,2,,,,,8,9,6,7,3,4,,12,5
2,36,5,4,1,8,2,7,6,3,,,,,,,,,,,,,,,,,
2,37,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
2,38,6,1,,,2,4,3,5,,,,,,,,,,,,,,,,,
2,39,5,1,2,3,4,,6,,,,,,,,,,,,,,,,,,
2,40,4,1,3,2,6,5,7,8,,,,,,,,,,,,,,,,,
2,41,2,1,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
2,42,3,1,6,2,4,5,7,8,,,,,,,,,,,,,,,,,
2,43,4,1,3,,2,6,5,,,,,,,,,,,,,,,,,,
2,44,2,1,5,6,3,7,4,8,,,,,,,,,,,,,,,,,
2,45,6,1,2,5,3,4,,,,,,,,,,,,,,,,,,,
2,46,2,1,3,5,4,,6,8,,,,,,,,,,,,,,,,,
2,47,6,1,3,4,5,2,,,,,,,,,,,,,,,,,,,
2,48,5,1,6,7,2,,3,4,,,,,,,,,,,,,,,,,
2,49,4,1,5,6,2,7,3,8,,,,,,,,,,,,,,,,,
2,50,4,1,2,3,5,6,,,,,,,,,,,,,,,,,,,
3,1,4,3,2,1,5,,,6,,,,,,,,,,,,,,,,,
3,2,,4,6,1,5,3,,2,,,,,,,,,,,,,,,,,
3,3,6,5,7,1,8,2,4,3,,,,,,,,,,,,,,,,,
3,4,2,3,7,1,,4,5,6,,,,,,,,,,,,,,,,,
3,5,8,7,6,1,2,3,4,5,3,8,,,7,12,1,4,2,10,6,11,5,,,,9
3,6,8,2,4,1,5,3,6,7,,,,,,,,,,,,,,,,,
3,7,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
3,8,,,4,1,6,2,3,5,,,,,,,,,,,,,,,,,
3,9,,3,4,1,7,5,6,2,,,,,,,,,,,,,,,,,
3,10,,4,3,2,5,1,6,,,,,,,,,,,,,,,,,,
3,11,4,7,8,3,6,1,5,2,,,,,,,,,,,,,,,,,
3,12,4,,3,2,1,,5,6,,,,,,,,,,,,,,,,,
3,13,,,2,1,3,4,5,6,,,,,,,,,,,,,,,,,
3,14,5,4,6,1,7,8,2,3,,,,,,,,,,,,,,,,,
3,16,8,7,2,1,3,6,4,5,,,,,,,,,,,,,,,,,
3,17,,5,4,1,2,6,3,,,,,,,,,,,,,,,,,,
3,18,8,7,4,1,3,2,5,6,,,,,,,,,,,,,,,,,
3,19,5,4,6,1,7,2,3,8,,,,,,,,,,,,,,,,,
3,20,7,5,6,1,5,2,3,4,,,,,,,,,,,,,,,,,
3,21,4,5,2,1,6,7,8,3,,,,,,,,,,,,,,,,,
3,22,,4,5,1,6,2,3,,,,7,8,9,10,1,2,11,12,3,4,5,6,,,
3,23,6,5,2,1,,3,4,,,,,,,,,,,,,,,,,,
3,24,7,8,3,1,6,2,4,5,,,,,,,,,,,,,,,,,
3,25,,4,2,1,3,5,6,,2,10,4,,1,,5,11,6,,7,12,8,,3,,9
3,26,6,,4,1,5,2,2,3,,,,,,,,,,,,,,,,,
3,27,7,8,5,1,6,2,3,4,,,,,,,,,,,,,,,,,
3,28,3,4,5,1,6,2,3,4,,,,,,,,,,,,,,,,,
3,29,3,5,6,1,2,7,4,8,,,,,,,,,,,,,,,,,
3,30,5,3,8,1,4,2,6,7,,,,,,,,,,,,,,,,,
3,31,5,6,2,1,4,3,7,8,,,,,,,,,,,,,,,,,
3,32,6,7,2,1,8,3,4,5,,,,,,,,,,,,,,,,,
3,33,5,4,2,1,3,6,7,8,,,,,,,,,,,,,,,,,
3,34,8,7,6,1,5,4,3,2,,,,,,,,,,,,,,,,,
3,35,4,,5,1,6,2,3,,,,,,,,,,,,,,,,,,
3,36,2,,6,1,,3,4,5,,,,,,,,,,,,,,,,,
3,37,4,5,8,1,7,2,3,6,,,,,,,,,,,,,,,,,
3,38,,3,6,1,,2,4,5,,,,,,,,,,,,,,,,,
3,39,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
