Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,3,4,1,,2,,6,5,,,,,,,,,,,,,,,,,
1,2,3,,1,4,2,,6,5,,,,,,,,,,,,,,,,,
1,3,5,4,1,3,2,8,7,6,,,,,,,,,,,,,,,,,
1,4,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
1,5,,2,1,5,4,3,6,,,,,,,,,,,,,,,,,,
1,6,6,,1,3,2,,5,4,,,,,,,,,,,,,,,,,
1,7,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,8,,5,1,4,2,,3,6,,,,,,,,,,,,,,,,,
1,9,2,4,1,5,3,8,6,7,,,,,,,,,,,,,,,,,
1,10,8,2,1,3,4,7,6,5,,,,,,,,,,,,,,,,,
1,11,6,,1,,2,5,3,4,,,,,,,,,,,,,,,,,
1,12,6,,1,3,4,2,5,,,,,,,,,,,,,,,,,,
1,13,8,7,1,2,3,6,4,5,,,,,,,,,,,,,,,,,
1,14,3,4,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
1,15,5,,1,6,4,,2,3,,,,,,,,,,,,,,,,,
1,16,4,3,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
1,17,,4,1,3,5,2,6,,,,,,,,,,,,,,,,,,
1,18,,,1,6,2,3,4,5,,,,,,,,,,,,,,,,,
1,19,5,,1,2,,6,3,4,,,,,,,,,,,,,,,,,
1,20,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,21,5,,1,3,2,4,6,,,,,,,,,,,,,,,,,,
1,22,2,3,1,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,23,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
1,24,5,,1,4,2,,3,6,,,,,,,,,,,,,,,,,
1,25,4,2,1,6,3,,5,,,,,,,,,,,,,,,,,,
1,26,6,3,1,7,2,8,5,4,,,,,,,,,,,,,,,,,
1,27,2,4,1,,3,5,6,,,,,,,,,,,,,,,,,,
1,28,,6,1,2,5,,4,3,,,,,,,,,,,,,,,,,
1,29,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,30,5,3,1,8,2,4,6,7,,,,,,,,,,,,,,,,,
1,31,7,6,1,6,2,3,4,5,,,,,,,,,,,,,,,,,
1,32,5,6,1,2,8,3,7,4,,,,,,,,,,,,,,,,,
1,33,4,7,1,3,2,5,8,6,,,,,,,,,,,,,,,,,
1,34,4,5,1,3,,,6,2,,,,,,,,,,,,,,,,,
1,35,5,4,1,3,2,8,6,7,,,,,,,,,,,,,,,,,
1,36,6,3,1,8,2,7,4,5,,,,,,,,,,,,,,,,,
1,37,3,6,1,,2,,5,4,,,,,,,,,,,,,,,,,
1,38,,,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
1,39,3,5,1,4,2,,6,,,,,,,,,,,,,,,,,,
1,40,3,,1,6,2,,5,4,,,,,,,,,,,,,,,,,
1,41,3,2,1,4,5,7,6,8,,,,,,,,,,,,,,,,,
1,42,,,1,3,2,5,6,4,,,,,,,,,,,,,,,,,
1,43,3,6,1,2,,,4,5,,,,,,,,,,,,,,,,,
1,44,4,3,1,,2,,6,5,,,,,,,,,,,,,,,,,
1,45,2,3,1,4,,,5,6,,,,,,,,,,,,,,,,,
1,46,3,4,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
1,47,6,5,1,7,2,8,4,3,,,,,,,,,,,,,,,,,
1,48,2,,1,6,4,5,3,,,,,,,,,,,,,,,,,,
1,49,5,4,1,,2,,3,6,,,,,,,,,,,,,,,,,
1,50,3,2,1,,4,5,6,,,,,,,,,,,,,,,,,,
2,1,,,1,2,6,3,4,5,,,,,,,,,,,,,,,,,
2,2,5,3,1,,6,2,4,,,,,,,,,,,,,,,,,,
2,3,4,6,1,3,2,,,5,,,,,,,,,,,,,,,,,
2,4,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,5,4,5,1,3,2,,6,,,,,,,,,,,,,,,,,,
2,6,5,,1,4,2,,3,6,,,,,,,,,,,,,,,,,
2,7,7,8,1,6,2,3,4,5,,,,,,,,,,,,,,,,,
2,8,,,1,5,3,2,4,6,,,,,,,,,,,,,,,,,
2,9,4,2,1,6,5,3,,,,,,,,,,,,,,,,,,,
2,10,6,,1,3,2,4,,5,,,,,,,,,,,,,,,,,
2,11,4,2,1,3,6,,,5,,,,,,,,,,,,,,,,,
2,12,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
2,13,3,8,1,4,2,7,6,5,,,,,,,,,,,,,,,,,
2,14,4,2,1,5,3,8,6,7,,,,,,,,,,,,,,,,,
2,15,3,6,1,5,2,,,4,,,,,,,,,,,,,,,,,
2,16,3,4,1,6,2,7,8,5,,,,,,,,,,,,,,,,,
2,17,6,5,1,4,3,,2,,,,,,,,,,,,,,,,,,
2,18,3,2,1,4,8,5,6,7,,,,,,,,,,,,,,,,,
2,19,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
2,20,,,1,2,3,5,4,6,,,,,,,,,,,,,,,,,
2,21,3,5,1,,2,,4,6,,,,,,,,,,,,,,,,,
2,22,,6,1,2,3,5,4,,,,,,,,,,,,,,,,,,
2,23,4,3,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
2,24,5,2,1,,3,,4,6,,,,,,,,,,,,,,,,,
2,25,3,2,1,5,6,,4,,,,,,,,,,,,,,,,,,
2,26,6,4,1,5,2,,3,,,,,,,,,,,,,,,,,,
2,27,3,4,1,8,2,7,6,5,,,,,,,,,,,,,,,,,
2,28,3,6,1,5,4,7,2,5,5,,9,,1,8,12,,4,,6,,3,10,7,11,2
2,29,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
2,30,,6,1,2,,3,5,4,,,,,,,,,,,,,,,,,
2,31,6,7,1,2,8,3,4,5,,,,,,,,,,,,,,,,,
2,32,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
2,33,3,2,1,7,6,8,4,5,,,,,,,,,,,,,,,,,
2,34,,6,1,2,,3,4,5,,,,,,,,,,,,,,,,,
2,35,4,2,1,5,3,,6,,,,,,,,,,,,,,,,,,
2,36,3,5,1,4,2,,,6,,,,,,,,,,,,,,,,,
2,37,3,,1,2,4,5,6,,,,,,2,1,3,,4,5,8,9,6,7,10,11,12
2,38,3,,1,5,6,2,4,,,,,,,,,,,,,,,,,,
2,39,6,5,1,,2,,4,3,,,,,,,,,,,,,,,,,
2,40,3,4,1,6,2,,5,,,,,,,,,,,,,,,,,,
2,41,,4,1,2,3,5,,6,,,,,,,,,,,,,,,,,
2,42,,,1,3,5,6,2,4,,,,,,,,,,,,,,,,,
2,43,6,3,1,,2,7,5,4,,,,,,,,,,,,,,,,,
2,44,6,3,1,,,2,4,5,,,,,,,,,,,,,,,,,
2,45,,,1,2,5,3,4,6,,,,,,,,,,,,,,,,,
2,46,6,2,1,5,4,3,,,,,,,,,,,,,,,,,,,
2,47,,4,1,2,6,3,5,,,,,,,,,,,,,,,,,,
2,48,,,1,2,4,5,6,3,,,,,,,,,,,,,,,,,
2,49,,2,1,,3,6,5,4,,,,,,,,,,,,,,,,,
2,50,,,1,6,5,3,2,4,,,,,,,,,,,,,,,,,
3,1,3,5,1,,2,6,4,,,,,,,,,,,,,,,,,,
3,2,4,3,1,6,2,7,5,8,,,,,,,,,,,,,,,,,
3,3,3,4,1,5,2,7,6,8,,,,,,,,,,,,,,,,,
3,4,8,3,1,2,7,6,4,5,,,,,,,,,,,,,,,,,
3,5,6,,1,3,5,2,4,,,,,,,,,,,,,,,,,,
3,6,5,4,1,,2,,3,6,,,,,,,,,,,,,,,,,
3,7,3,2,1,,4,,5,6,,,,,,,,,,,,,,,,,
3,8,3,6,1,8,2,7,4,5,,,,,,,,,,,,,,,,,
3,9,2,3,1,4,6,,,5,,,,,,,,,,,,,,,,,
3,10,6,2,1,,7,3,4,5,,,,,,,,,,,,,,,,,
3,11,2,3,1,,4,,5,6,,,,,,,,,,,,,,,,,
3,12,6,4,1,5,3,,2,,,,,,,,,,,,,,,,,,
3,13,6,3,1,5,2,,4,,,,,,,,,,,,,,,,,,
3,14,4,6,1,2,3,5,,,,,,,,,,,,,,,,,,,
3,15,5,,1,2,4,3,6,,,,,,,,,,,,,,,,,,
3,16,,,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
3,17,4,,1,6,,5,3,2,,,,,,,,,,,,,,,,,
3,18,,2,1,3,4,6,5,,,,,,,,,,,,,,,,,,
3,19,8,7,1,2,6,4,3,5,,,,,,,,,,,,,,,,,
3,20,4,5,1,8,2,6,3,7,,,,,,,,,,,,,,,,,
3,21,6,,1,2,,3,4,5,,,,,,,,,,,,,,,,,
3,22,3,4,1,5,2,,6,,,,,,,,,,,,,,,,,,
3,23,3,5,1,6,2,,4,,,,,,,,,,,,,,,,,,
3,24,4,,1,3,2,5,6,7,,,,,,,,,,,,,,,,,
3,25,3,6,1,,2,,5,4,,,,,,,,,,,,,,,,,
3,26,3,4,1,,2,,6,5,,,,,,,,,,,,,,,,,
3,27,6,4,1,,2,,3,5,,,,,,,,,,,,,,,,,
3,28,2,6,1,,5,,3,4,,,,,,,,,,,,,,,,,
3,29,5,4,1,6,,,2,3,,,,,,,,,,,,,,,,,
3,30,5,4,1,,2,,3,6,,,,,,,,,,,,,,,,,
3,31,6,3,1,4,7,8,2,5,,,,,,,,,,,,,,,,,
3,32,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
3,33,5,,1,2,4,3,6,,,,,,,,,,,,,,,,,,
3,34,,,1,2,5,6,4,3,,,,,,,,,,,,,,,,,
3,35,5,,1,3,2,6,4,,,,,,,,,,,,,,,,,,
3,36,5,2,1,,3,,4,6,,,,,,,,,,,,,,,,,
3,37,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,38,6,,1,5,,2,3,4,,,,,,,,,,,,,,,,,
3,39,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
3,40,6,3,1,5,2,4,,,,,,,,,,,,,,,,,,,
3,41,5,6,1,,2,3,4,,,,,,,,,,,,,,,,,,
3,42,5,6,1,2,,3,4,,,,,,,,,,,,,,,,,,
3,43,5,3,1,,4,6,2,,,,,,,,,,,,,,,,,,
3,44,8,2,1,7,3,4,5,6,,,,,,,,,,,,,,,,,
3,45,3,5,1,7,2,8,4,6,,,,,,,,,,,,,,,,,
3,46,4,3,1,6,2,8,5,7,,,,,,,,,,,,,,,,,
3,47,5,6,1,,4,2,3,,,,,,,,,,,,,,,,,,
3,48,7,6,1,3,4,2,5,8,,,,,,,,,,,,,,,,,
3,49,6,4,1,5,3,8,2,7,,,,,,,,,,,,,,,,,
3,50,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
4,1,3,2,1,4,6,5,,,,,,,,,,,,,,,,,,,
4,2,2,4,1,,3,6,5,7,,,,,,,,,,,,,,,,,
4,3,7,2,1,8,3,4,6,5,5,,4,12,1,2,10,,3,11,5,,7,,8,,9
4,4,6,3,1,8,2,7,5,4,,,,,,,,,,,,,,,,,
4,5,5,,1,2,3,4,6,,,,,,,,,,,,,,,,,,
4,6,5,8,1,4,3,2,6,7,,,,,,,,,,,,,,,,,
4,7,6,3,1,2,5,4,,,,,,,,,,,,,,,,,,,
4,8,3,,1,5,4,6,2,,,,,,,,,,,,,,,,,,
4,9,,6,1,2,3,4,,5,,,,,,,,,,,,,,,,,
4,10,4,,1,6,3,5,2,,,,,,,,,,,,,,,,,,
4,11,5,,1,4,2,,3,6,,,,,,,,,,,,,,,,,
4,12,5,3,1,6,2,,,4,,,,,,,,,,,,,,,,,
4,13,4,5,1,2,3,6,7,8,,,,,,,,,,,,,,,,,
4,14,,2,1,,6,3,4,5,,,,,,,,,,,,,,,,,
4,15,2,3,1,4,6,5,,,,,,,,,,,,,,,,,,,
4,16,4,3,1,6,2,,5,,,,,,,,,,,,,,,,,,
4,17,5,6,1,3,2,4,7,8,,,,,,,,,,,,,,,,,
4,18,8,7,1,6,2,5,3,4,,,,,,,,,,,,,,,,,
4,19,3,4,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
4,20,2,,1,6,3,,4,5,,,,,,,,,,,,,,,,,
4,21,3,6,1,4,2,,5,,,,,,,,,,,,,,,,,,
4,22,5,4,1,2,3,6,7,8,,,,,,,,,,,,,,,,,
4,23,2,8,1,6,4,7,3,5,,,,,,,,,,,,,,,,,
4,24,6,3,1,4,2,8,5,7,,,,,,,,,,,,,,,,,
4,25,4,3,1,5,2,8,6,7,,,,,,,,,,,,,,,,,
4,26,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
4,27,3,2,1,4,6,5,,,,,,,,,,,,,,,,,,,
4,28,6,2,1,3,7,,5,4,,,,,,,,,,,,,,,,,
4,29,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,30,4,3,1,,5,,2,6,,,,,,,,,,,,,,,,,
4,31,6,5,1,3,4,,,2,,,,,,,,,,,,,,,,,
4,32,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,33,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,34,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,35,,,1,2,5,6,3,4,,,,,,,,,,,,,,,,,
4,36,3,,1,4,5,6,2,,,,,,,,,,,,,,,,,,
4,37,,,1,4,5,6,2,3,,,,,,,,,,,,,,,,,
4,38,4,,1,6,,2,3,5,,,,,,,,,,,,,,,,,
4,39,,,1,,,,,,,,,,,,,,,,,,,,,,
4,40,,,1,6,2,4,3,5,,,,,,,,,,,,,,,,,
4,41,6,8,1,2,3,7,5,4,,,,,,,,,,,,,,,,,
4,42,7,4,1,8,2,6,3,5,,,,,,,,,,,,,,,,,
4,43,6,,1,5,3,4,2,,,,,,1,,,,,,,,,,,,
4,44,5,4,1,3,2,6,,,,,,,,,,,,,,,,,,,
4,45,6,,1,3,2,,5,4,,,,,,,,,,,,,,,,,
4,46,3,2,1,4,5,6,,,,,,,,,,,,,,,,,,,
4,47,4,6,1,3,2,,5,,,,,,,,,,,,,,,,,,
4,48,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,49,,,1,6,2,3,5,4,,,,,,,,,,,,,,,,,
4,50,4,5,1,,2,6,3,,,,,,,,,,,,,,,,,,
5,1,8,7,1,5,6,3,4,2,,,,,,,,,,,,,,,,,
5,2,3,4,1,,5,6,2,,,,,,,,,,,,,,,,,,
5,3,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
5,4,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
5,5,,4,1,2,3,,5,6,,,,,,,,,,,,,,,,,
5,6,3,2,1,8,7,6,5,4,,,,,,,,,,,,,,,,,
5,7,8,7,1,6,2,3,5,4,,,,,,,,,,,,,,,,,
5,8,,,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
5,9,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
5,10,4,,1,6,5,2,3,,,,,,,,,,,,,,,,,,
5,11,3,4,1,6,2,8,5,7,,,,,,,,,,,,,,,,,
5,12,3,2,1,4,7,8,6,5,,,,,,,,,,,,,,,,,
5,13,6,2,1,,,5,3,4,,,,,,,,,,,,,,,,,
5,14,2,,1,5,6,,3,4,,,,,,,,,,,,,,,,,
5,15,,,1,,,,,2,,,,,,,,,,,,,,,,,
5,16,4,3,1,2,6,8,5,7,,,,,,,,,,,,,,,,,
5,17,4,7,1,3,2,5,6,8,,,,,,,,,,,,,,,,,
5,18,3,2,1,4,6,,,5,,,,,,,,,,,,,,,,,
5,19,2,6,1,3,4,5,,,,,,,,,,,,,,,,,,,
5,20,4,5,1,3,6,,,2,,,,,,,,,,,,,,,,,
5,21,8,3,1,5,2,6,4,7,,,,,,,,,,,,,,,,,
5,22,8,2,1,5,6,7,3,4,,,,,,,,,,,,,,,,,
5,23,5,4,1,2,3,8,6,7,,,,,,,,,,,,,,,,,
5,24,4,3,1,6,2,8,5,7,,,,,,,,,,,,,,,,,
5,25,,6,1,,3,2,4,5,,,,,,,,,,,,,,,,,
5,26,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
5,27,4,5,1,6,7,8,3,2,,,,,,,,,,,,,,,,,
5,28,,2,1,4,3,5,,6,,,,,,,,,,,,,,,,,
5,29,,6,1,3,2,,4,5,,,,,,,,,,,,,,,,,
5,30,4,3,1,2,6,5,,,,,,,,,,,,,,,,,,,
5,31,3,,1,5,4,2,6,,,,,,,,,,,,,,,,,,
5,32,2,6,1,7,3,8,4,5,,,,,,,,,,,,,,,,,
5,33,8,7,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
5,34,3,4,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
5,35,3,,1,4,2,5,6,,,,,,,,,,,,,,,,,,
5,36,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
5,37,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
5,38,3,,1,5,2,6,4,,,,,,,,,,,,,,,,,,
5,39,3,4,1,,2,,6,5,,,,,,,,,,,,,,,,,
5,40,8,7,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
5,41,3,2,1,,4,,5,6,,,,,,,,,,,,,,,,,
5,42,6,,1,3,4,,2,5,,,,,,,,,,,,,,,,,
5,43,6,7,1,2,8,3,4,5,,,,,,,,,,,,,,,,,
5,44,2,7,1,6,3,,4,5,,,,,,,,,,,,,,,,,
5,45,4,3,1,,2,,6,5,,,,,,,,,,,,,,,,,
5,46,4,5,1,6,2,,3,,,,,,,,,,,,,,,,,,
5,47,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
5,48,3,,1,5,6,4,2,,,,,,,,,,,,,,,,,,
5,49,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
5,50,3,,1,2,5,4,6,,,,,,,,,,,,,,,,,,
6,1,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
6,2,5,4,1,,2,,3,6,,,,,,,,,,,,,,,,,
6,3,2,,1,6,3,,5,4,,,,,,,,,,,,,,,,,
6,4,4,5,1,,2,,3,6,,,,,,,,,,,,,,,,,
6,5,5,2,1,,3,6,4,,,,,,,,,,,,,,,,,,
6,6,6,6,1,4,6,6,4,5,10,10,9,9,1,2,8,8,6,6,12,12,7,7,11,11,10
6,7,3,,1,2,5,4,6,,,,,,,,,,,,,,,,,,
6,8,8,7,1,2,5,3,6,4,,,,,,,,,,,,,,,,,
6,9,5,,1,6,2,,3,4,,,,,,,,,,,,,,,,,
6,10,4,2,1,5,3,6,,,,,,,,,,,,,,,,,,,
6,11,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
6,12,,,1,2,5,6,4,3,,,,,,,,,,,,,,,,,
6,13,3,4,5,,1,2,,6,,,,,,,,,,,,,,,,,
6,14,4,6,2,5,1,8,7,3,,,,,,,,,,,,,,,,,
6,15,3,5,2,6,1,,4,,,,,,,,,,,,,,,,,,
6,16,4,2,3,5,1,8,6,7,,,,,,,,,,,,,,,,,
6,17,5,4,6,,1,,2,3,,,,,,,,,,,,,,,,,
6,18,4,3,2,6,1,,5,,,,,,,,,,,,,,,,,,
6,19,,,2,3,1,5,4,6,,,,,,,,,,,,,,,,,
6,20,3,5,2,6,1,,,4,,,,,,,,,,,,,,,,,
6,21,3,5,2,7,1,8,6,4,,,,,,,,,,,,,,,,,
6,22,5,3,2,4,1,,6,,,,,,,,,,,,,,,,,,
6,23,4,2,5,8,1,7,3,6,,,,,,,,,,,,,,,,,
6,24,3,4,2,8,1,7,5,6,,,,,,,,,,,,,,,,,
6,25,2,3,4,6,1,,,5,,,,,,,,,,,,,,,,,
6,26,4,2,3,6,1,,5,,,,,,,,,,,,,,,,,,
6,27,3,2,4,,1,,5,6,,,,,,,,,,,,,,,,,
6,28,3,4,2,8,1,7,5,6,,,,,,,,,,,,,,,,,
6,29,4,2,3,6,1,,5,,,,,,,,,,,,,,,,,,
6,30,8,7,2,3,1,4,5,6,,,,,,,,,,,,,,,,,
6,31,3,2,4,7,1,8,5,6,,,,,,,,,,,,,,,,,
6,32,4,7,2,3,1,6,8,5,,,,,,,,,,,,,,,,,
6,33,6,3,2,,1,,4,5,,,,,,,,,,,,,,,,,
6,34,5,,2,3,1,,4,6,,,,,,,,,,,,,,,,,
6,35,5,2,3,,1,,4,6,,,,,,,,,,,,,,,,,
6,36,4,3,2,6,1,5,,,,,,,,,,,,,,,,,,,
6,37,,3,2,5,1,6,4,,,,,,,,,,,,,,,,,,
6,38,5,3,2,4,1,,,6,,,,,,,,,,,,,,,,,
6,39,6,3,2,4,1,8,5,7,,,,,,,,,,,,,,,,,
6,40,3,4,2,,1,,5,6,,,,,,,,,,,,,,,,,
6,41,2,3,5,6,1,,4,,,,,,,,,,,,,,,,,,
6,42,5,,3,,1,4,2,6,,,,,,,,,,,,,,,,,
6,43,3,4,2,5,1,6,7,8,,,,,,,,,,,,,,,,,
6,44,4,3,2,6,1,,,5,,,,,,,,,,,,,,,,,
6,45,,,3,2,1,4,5,6,,,,,,,,,,,,,,,,,
6,46,4,7,2,3,1,8,5,6,,,,,,,,,,,,,,,,,
6,47,2,4,,6,1,,5,3,,,,,,,,,,,,,,,,,
