Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,6,,1,4,2,3,5,,,,,,,,,,,,,,,,,,
1,2,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,3,4,5,1,3,2,8,6,7,,,,,,,,,,,,,,,,,
1,4,7,6,1,3,2,5,,4,,,,,,,,,,,,,,,,,
1,5,5,,1,2,3,4,6,,,,,,,,,,,,,,,,,,
1,6,5,,1,2,3,,6,4,,,,,,,,,,,,,,,,,
1,7,4,3,1,6,2,8,7,5,,,,,,,,,,,,,,,,,
1,8,7,3,1,2,4,5,8,6,,,,,,,,,,,,,,,,,
1,9,5,7,1,2,6,8,3,4,,,,,,,,,,,,,,,,,
1,10,4,6,1,3,2,,,5,,,,,,,,,,,,,,,,,
1,11,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,12,5,4,1,3,2,,6,,,,,,,,,,,,,,,,,,
1,13,4,7,1,2,3,8,5,6,,,,,,,,,,,,,,,,,
1,14,5,2,1,8,7,3,4,6,,,,,,,,,,,,,,,,,
1,15,4,2,1,5,3,,6,,,,,,,,,,,,,,,,,,
1,16,4,7,1,3,2,8,5,6,,,,,,,,,,,,,,,,,
1,17,6,5,1,,2,,3,4,,,,,,,,,,,,,,,,,
1,18,4,3,1,5,2,6,8,7,,,,,,,,,,,,,,,,,
1,19,4,3,1,,2,6,,5,,,,,,,,,,,,,,,,,
1,20,,5,1,2,3,6,4,,,,,,,,,,,,,,,,,,
1,21,4,2,1,5,3,7,6,8,,,,,,,,,,,,,,,,,
1,22,5,6,1,3,2,4,,7,,,,,,,,,,,,,,,,,
1,23,4,,1,2,3,,5,6,,,,,,,,,,,,,,,,,
1,24,4,3,1,2,4,5,6,7,,,,,,,,,,,,,,,,,
1,25,5,7,1,6,2,8,3,4,,,,,,,,,,,,,,,,,
1,26,3,5,1,6,2,8,7,4,,,,,,,,,,,,,,,,,
1,27,,,1,6,2,3,5,4,,,,,,,,,,,,,,,,,
1,28,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,29,4,3,1,7,2,8,6,5,,,,,,,,,,,,,,,,,
1,30,4,5,1,3,6,7,8,2,,,,,,,,,,,,,,,,,
1,31,8,7,1,6,5,2,3,4,,,,,,,,,,,,,,,,,
1,32,7,,1,5,2,6,3,4,,,,,,,,,,,,,,,,,
1,33,4,2,1,6,3,7,5,8,,,,,,,,,,,,,,,,,
1,34,7,6,1,2,8,5,3,4,,,,,,,,,,,,,,,,,
1,35,5,4,1,2,6,7,3,6,,,,,,,,,,,,,,,,,
1,36,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,37,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,38,6,3,1,8,2,7,4,5,,,,,,,,,,,,,,,,,
1,39,6,,1,,2,3,4,5,,,,,,,,,,,,,,,,,
1,40,4,3,1,5,2,7,8,6,,,,,,,,,,,,,,,,,
1,41,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,42,4,2,1,7,3,8,6,5,,,,,,,,,,,,,,,,,
1,43,2,4,1,7,5,,3,6,,,,,,,,,,,,,,,,,
1,44,3,2,1,5,4,6,7,8,,,,,,,,,,,,,,,,,
1,45,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,46,,2,1,,3,6,5,4,,,,,,,,,,,,,,,,,
1,47,3,4,1,5,2,,5,6,,,,,,,,,,,,,,,,,
1,48,2,,1,5,6,,4,3,,,,,,,,,,,,,,,,,
1,49,4,3,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
1,50,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
2,1,4,6,2,7,1,8,3,5,,,,,,,,,,,,,,,,,
2,2,3,4,2,5,1,8,6,7,,,,,,,,,,,,,,,,,
2,3,6,3,2,,1,,4,5,,,,,,,,,,,,,,,,,
2,4,6,5,3,4,1,2,7,8,,,,,,,,,,,,,,,,,
2,5,3,2,6,7,1,5,4,8,,,,,,,,,,,,,,,,,
2,6,3,,2,6,1,,4,5,,,,,,,,,,,,,,,,,
2,7,,6,2,4,1,5,3,,,,,,,,,,,,,,,,,,
2,8,5,4,2,3,1,8,7,6,,,,,,,,,,,,,,,,,
2,9,5,3,2,4,1,6,7,8,,,,,,,,,,,,,,,,,
2,10,8,7,2,6,1,4,3,5,,,1,12,11,2,3,4,8,5,6,7,9,,,10,
2,11,2,,3,,1,4,5,6,,,,,,,,,,,,,,,,,
2,12,2,4,5,,1,,3,6,,,,,,,,,,,,,,,,,
2,13,6,4,5,3,1,2,8,7,,,,,,,,,,,,,,,,,
2,14,5,6,3,7,1,2,4,8,,,,,,,,,,,,,,,,,
2,15,7,2,6,5,1,8,3,4,,,,,,,,,,,,,,,,,
2,16,7,8,2,5,1,3,4,6,,,,,,,,,,,,,,,,,
2,17,4,2,3,5,1,,,6,,,,,,,,,,,,,,,,,
2,18,4,5,6,2,1,,3,7,,,,,,,,,,,,,,,,,
2,19,4,2,3,5,1,,6,,,,,,,,,,,,,,,,,,
2,20,2,8,7,4,1,5,3,6,,,,,,,,,,,,,,,,,
2,21,4,1,3,,2,5,6,,,,,,,,,,,,,,,,,,
2,22,4,1,3,5,2,8,7,6,,,,,,,,,,,,,,,,,
2,23,,1,2,4,3,6,5,7,,,,,,,,,,,,,,,,,
2,24,4,1,3,5,2,8,7,6,,,,,,,,,,,,,,,,,
2,25,4,3,2,7,1,8,5,6,,,,,,,,,,,,,,,,,
2,26,3,2,6,7,1,4,5,8,,,,,,,,,,,,,,,,,
2,27,6,3,2,,1,,4,5,,,,,,,,,,,,,,,,,
2,28,2,4,3,5,1,7,6,8,,,,,,,,,,,,,,,,,
2,29,3,4,2,7,1,8,6,5,,,,,,,,,,,,,,,,,
2,30,6,5,4,7,1,8,2,3,,,,,,,,,,,,,,,,,
2,31,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
2,32,1,6,2,7,3,8,5,4,,,,,,,,,,,,,,,,,
2,33,1,3,2,2,4,6,8,,,,,,,,,,,,,,,,,,
2,34,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,35,6,1,7,8,2,4,5,3,,,,,,,,,,,,,,,,,
2,36,6,1,,2,3,4,,5,,,,,,,,,,,,,,,,,
2,37,2,1,8,7,3,4,5,6,,,,,,,,,,,,,,,,,
2,38,8,1,7,5,2,3,4,6,,,,,,,,,,,,,,,,,
2,39,2,1,3,6,5,8,4,7,,,,,,,,,,,,,,,,,
2,40,4,1,6,5,7,8,3,2,,,,,,,,,,,,,,,,,
2,41,,4,6,5,,1,3,2,,,,,,,,,,,,,,,,,
2,42,6,5,7,3,8,1,2,4,,,,,,,,,,,,,,,,,
2,43,3,2,7,5,,1,4,6,,,,,,,,,,,,,,,,,
2,44,4,2,7,5,6,1,,3,,,,,,,,,,,,,,,,,
2,45,1,4,3,5,2,,,6,,,,,,,,,,,,,,,,,
2,46,1,5,3,2,4,6,7,,,,,,,,,,,,,,,,,,
2,47,1,6,3,5,2,4,,,,,,,,,,,,,,,,,,,
2,48,1,3,2,4,5,,6,,,,,,,,,,,,,,,,,,
2,49,1,6,5,2,3,4,7,8,,,,,,,,,,,,,,,,,
2,50,1,2,5,6,7,8,3,4,,,,,,,,,,,,,,,,,
3,1,,3,2,1,4,7,5,6,,,,,,,,,,,,,,,,,
3,2,5,4,3,1,2,6,7,8,,,,,,,,,,,,,,,,,
3,3,6,5,8,1,7,2,4,3,,,,,,,,,,,,,,,,,
3,4,5,,4,1,2,3,6,,,,,,,,,,,,,,,,,,
