Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,2,1,3,4,5,,,6,,,,,,,,,,,,,,,,,
1,2,3,1,2,5,7,8,6,4,,,,,,,,,,,,,,,,,
1,3,6,1,3,,4,2,5,,,,,,,,,,,,,,,,,,
1,4,6,1,2,3,4,,5,,,,,,,,,,,,,,,,,,
1,5,2,1,5,3,4,,6,,,,,,,,,,,,,,,,,,
1,6,5,1,2,4,3,5,7,6,,,,,,,,,,,,,,,,,
1,7,3,1,2,4,8,6,5,7,,,,,,,,,,,,,,,,,
1,8,5,1,2,6,3,,4,,,,,,,,,,,,,,,,,,
1,9,,1,,,,,,,,,,,,,,,,,,,,,,,
1,10,4,1,2,3,5,6,7,8,,,,,,,,,,,,,,,,,
1,11,2,1,5,3,4,8,6,7,,,,,,,,,,,,,,,,,
1,12,3,1,2,6,4,5,,,,,,,,,,,,,,,,,,,
1,13,1,2,3,4,6,5,,,,,,,,,,,,,,,,,,,
1,14,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,15,6,2,7,5,8,1,3,4,,,,,,,,,,,,,,,,,
1,16,,1,4,2,6,4,3,,,,,,,,,,,,,,,,,,
1,17,4,1,2,6,3,,5,,,,,,,,,,,,,,,,,,
1,18,2,1,3,4,6,,5,,,,,,,,,,,,,,,,,,
1,19,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,20,1,3,2,4,5,6,,,,,,,,,,,,,,,,,,,
1,21,1,4,2,6,3,5,,,,,,,,,,,,,,,,,,,
1,22,1,6,4,5,2,3,,,1,,2,,3,,4,,5,,6,,,,,,
1,23,1,,,,,,,,,,,,,,,,,,,,,,,,
1,24,,,,,1,,,,,,,,,,,,,,,,,,,,
1,25,4,1,6,2,5,,3,,,,,,,,,,,,,,,,,,
1,26,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,27,1,3,2,5,7,6,,,,,,,,,,,,,,,,,,,
1,28,1,,,,,,,,1,,2,,3,,4,,5,,6,,7,,8,,9
1,29,1,2,3,4,5,,,6,,,,,,,,,,,,,,,,,
1,30,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,31,1,4,2,3,5,6,,,,,,,,,,,,,,,,,,,
1,32,1,2,3,4,5,6,,,1,3,2,4,6,5,8,7,10,9,11,12,,,,,
1,33,1,,,2,6,7,8,,,,,,,,,,,,,,,,,,
1,34,1,3,5,2,6,,,,,,,,,,,,,,,,,,,,
1,35,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,36,,,,,,,,,1,5,2,6,3,,4,,,,,,,,,,
1,37,1,5,2,4,3,7,8,6,,,,,,,,,,,,,,,,,
1,38,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,39,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,40,1,4,3,5,7,6,2,8,,,,,,,,,,,,,,,,,
1,41,1,3,5,2,4,6,,,,,,,,,,,,,,,,,,,
1,42,1,2,6,5,3,,4,,,,,,,,,,,,,,,,,,
1,43,5,1,3,6,2,4,,,,,,,,,,,,,,,,,,,
1,44,1,,,,,,,,,,,,,,,,,,,,,,,,
1,45,1,3,2,,4,,5,6,,,,,,,,,,,,,,,,,
1,46,1,8,2,3,4,5,6,7,,,,,,,,,,,,,,,,,
1,47,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
1,48,1,,4,3,2,6,5,,,,,,,,,,,,,,,,,,
1,49,1,,4,6,2,,3,5,,,,,,,,,,,,,,,,,
1,50,1,2,5,6,3,4,7,,,,,,,,,,,,,,,,,,
2,1,4,3,2,6,1,5,,,,,,,,,,,,,,,,,,,
2,2,5,,2,3,1,4,6,,,,,,,,,,,,,,,,,,
2,3,3,4,2,6,1,,5,,,,,,,,,,,,,,,,,,
2,4,2,3,4,6,1,8,7,5,,,,,,,,,,,,,,,,,
2,5,3,6,2,4,1,5,,,,,,,,,,,,,,,,,,,
2,6,3,2,4,6,1,5,8,7,,,,,,,,,,,,,,,,,
2,7,8,7,2,3,1,5,6,4,,,,,,,,,,,,,,,,,
2,8,2,,4,6,1,5,,3,,,,,,,,,,,,,,,,,
2,9,6,5,3,2,1,,4,,,,,,,,,,,,,,,,,,
2,10,3,4,2,,1,,5,6,,,,,,,,,,,,,,,,,
2,11,4,5,3,,1,6,2,,,,,,,,,,,,,,,,,,
2,12,,2,4,6,1,3,,5,,,,,,,,,,,,,,,,,
2,13,6,3,2,5,7,1,4,8,,,,,,,,,,,,,,,,,
2,14,,3,6,2,5,1,4,,,,,,,,,,,,,,,,,,
2,15,,3,,6,2,1,4,5,,,,,,,,,,,,,,,,,
2,16,2,8,7,4,5,1,3,6,,,,,,,,,,,,,,,,,
2,17,5,2,8,4,7,1,3,6,,,,,,,,,,,,,,,,,
2,18,5,,3,2,4,1,6,7,,,,,,,,,,,,,,,,,
2,19,2,,3,5,6,1,4,,,,,,,,,,,,,,,,,,
2,20,,6,,2,3,1,5,4,,,,,,,,,,,,,,,,,
2,21,5,2,,3,6,4,,1,,,,,,,,,,,,,,,,,
2,22,3,4,,2,,1,5,6,,,,,,,,,,,,,,,,,
2,23,4,3,6,2,5,1,,,,,,,,,,,,,,,,,,,
2,24,4,,6,3,5,1,2,,,,,,,,,,,,,,,,,,
2,25,5,6,,2,,1,3,4,,,,,,,,,,,,,,,,,
2,26,4,3,7,2,8,1,6,5,,,,,,,,,,,,,,,,,
2,27,2,3,5,6,,1,,4,,,,,,,,,,,,,,,,,
2,28,,4,2,6,8,1,3,7,,,,,,,,,,,,,,,,,
2,29,5,4,3,4,2,1,6,,,1,,,,3,2,,,5,,,,4,6,,
2,30,6,3,,5,,1,2,4,,,,,,,,,,,,,,,,,
2,31,,2,6,3,4,1,,5,,,,,,,,,,,,,,,,,
2,32,4,3,2,7,1,8,5,6,,,,,,,,,,,,,,,,,
2,33,2,5,3,8,1,7,4,6,,,,,,,,,,,,,,,,,
2,34,6,3,,2,,1,4,5,,,,,,,,,,,,,,,,,
2,35,4,3,2,,1,,5,6,,,,,,,,,,,,,,,,,
2,36,4,3,2,8,1,7,5,6,,,,,,,,,,,,,,,,,
2,37,4,6,3,5,7,1,3,4,,,,,,,,,,,,,,,,,
2,38,,,6,4,5,1,3,2,,,,,,,,,,,,,,,,,
2,39,5,2,7,3,8,1,4,6,,,,,,,,,,,,,,,,,
2,40,,,5,6,4,1,3,2,,,,,,,,,,,,,,,,,
2,41,4,,6,2,,1,3,5,,,,,,,,,,,,,,,,,
2,42,6,,2,,4,5,1,3,,,,,,,,,,,,,,,,,
2,43,,,2,6,4,5,1,,,,,,,,,,,,,,,,,,
2,44,5,,2,3,4,6,,1,,,,,,,,,,,,,,,,,
2,45,,4,6,3,,2,5,1,,,,,,,,,,,,,,,,,
