Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,3,2,6,7,4,8,1,5,,,,,,,,,,,,,,,,,
1,2,,6,,4,2,5,1,3,,,,,,,,,,,,,,,,,
1,3,7,8,6,4,5,2,1,3,,,,,,,,,,,,,,,,,
1,4,5,,2,4,3,,1,6,,,,,,,,,,,,,,,,,
1,5,3,,2,4,5,6,1,,,,,,,,,,,,,,,,,,
1,6,3,,2,5,4,,1,6,,,,,,,,,,,,,,,,,
1,7,,,,,2,,1,,,,,,,,,,,,,,,,,,
1,8,,6,4,5,3,,1,2,,,,,,,,,,,,,,,,,
1,9,3,,4,5,6,,1,2,,,,,,,,,,,,,,,,,
1,10,,,,,,,,,12,13,10,11,14,15,1,9,16,17,7,8,3,4,5,6,2
1,11,,,,,,,,,12,13,7,8,14,15,1,9,16,7,5,6,3,4,10,11,2
1,12,,,,,,,,,2,,3,,4,,1,,5,,6,,,,,,
1,13,,,,,,,,,,12,10,11,,,1,2,,,3,4,7,8,5,6,9
1,15,,,,,,,,,5,6,4,,3,,1,,,2,,12,9,10,8,11,7
1,16,,,,,,,,,4,8,16,11,3,15,1,10,5,12,2,,6,13,7,14,9
1,17,,,,,,,,,7,2,11,,6,10,1,9,,,8,,3,5,,4,12
1,18,,,,,,,,,9,10,,,7,8,1,2,,,3,4,5,6,11,12,
1,19,6,4,5,1,2,,3,,4,,6,,,,1,,,,,,5,7,,3,2
1,20,,,,,,,,,3,,,4,5,11,1,,,6,7,,9,2,10,,12
1,21,,,,,,,,,5,4,2,3,1,6,7,8,9,10,11,12,,,,,
1,22,,,,,,,,,5,4,2,3,1,6,8,7,10,9,11,12,,,,,
1,23,,,,,,,,,11,12,9,10,1,2,7,8,3,4,16,17,5,6,13,14,15
1,24,,,,,,,,,4,5,10,11,1,2,14,15,12,13,8,7,6,7,8,9,3
1,26,,,,,,,,,4,,3,,1,,5,,2,,,,,,6,,
1,27,,,,,,,,,7,9,17,10,1,11,8,16,13,14,12,15,6,5,3,4,2
1,28,,,,,,,,,3,,2,,1,,4,,5,,6,,,,,,
1,29,,,,,,,,,7,10,9,12,1,11,5,,3,,4,,6,,2,,8
1,30,,,,,,,,,8,9,1,2,12,14,13,15,16,17,3,10,4,11,5,6,7
1,33,,,,,,,,,1,2,3,4,5,6,7,8,9,10,,,,,,,
1,34,1,2,3,4,5,6,,,1,10,2,11,3,12,4,,5,,6,,7,,8,,9
1,35,,,1,,,,,,1,7,6,9,2,8,4,10,3,11,5,12,16,14,17,13,
1,36,,,,,,,,,1,,3,,2,,5,,4,,6,,,,,,
1,37,,,,,,,,,1,3,5,6,2,7,4,12,8,9,10,11,,,,,
1,38,,,,,,,,,10,11,3,4,,,12,,,,1,2,8,9,6,7,5
1,39,,,1,4,5,6,7,8,2,10,4,12,2,11,3,14,5,15,6,16,7,17,8,,9
1,44,,,1,,,,,,,,,,1,,,,,,,,,,,,
1,50,,,,,,,,,,,,,,,,,3,4,,,6,,1,5,2
2,1,2,1,3,4,5,,6,,,,,,,,,,,,,,,,,,
2,2,2,1,3,4,5,,6,,,,,,,,,,,,,,,,,,
2,3,2,1,3,4,5,6,,,1,,,,,,2,,3,,4,,5,,6,,
2,4,2,1,3,4,6,5,,,,,,,,,,,,,,,,,,,
2,5,2,1,3,5,4,6,7,8,,,,,,,,,,,,,,,,,
2,6,2,1,4,6,3,5,,,,,,,,,,,,,,,,,,,
2,7,,1,6,2,3,,4,5,,,,,,,,,,,,,,,,,
2,8,2,1,4,6,5,,,,,,,,,,,,,,,,,,,,
2,9,,1,7,2,3,5,4,6,,,,,,,,,,,,,,,,,
2,10,7,1,2,6,,3,4,5,,,,,,,,,,,,,,,,,
2,11,2,1,4,3,5,6,7,8,,,,,,,,,,,,,,,,,
2,12,2,1,4,6,3,,5,,4,,1,,,,2,,,,,,,,,,
2,13,4,1,3,5,2,6,,,,,,,,,,,,,,,,,,,
