Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,5,3,4,1,7,2,3,6,,,,,,,,,,,,,,,,,
1,2,3,,6,1,5,4,2,,,,,,,,,,,,,,,,,,
1,3,4,3,2,1,5,6,7,8,,,,,,,,,,,,,,,,,
1,4,4,8,2,1,3,7,5,6,,,,,,,,,,,,,,,,,
1,5,,4,6,1,5,2,3,,,,,,,,,,,,,,,,,,
1,6,5,2,7,1,6,,3,4,,,,,,,,,,,,,,,,,
1,7,4,,5,1,6,2,3,,,,,,,,,,,,,,,,,,
1,8,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,9,4,8,2,1,3,7,5,6,,,,,,,,,,,,,,,,,
1,10,6,4,,1,,2,3,5,,,,,,,,,,,,,,,,,
1,11,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,12,6,2,,1,,3,4,5,,,,,,,,,,,,,,,,,
1,13,,,6,1,5,2,3,4,,,,,,,,,,,,,,,,,
1,14,4,3,,1,,2,5,6,,,,,,,,,,,,,,,,,
1,15,6,4,,1,,2,3,5,,,,,,,,,,,,,,,,,
1,16,3,,2,1,,4,5,6,,,,,,,,,,,,,,,,,
1,17,7,6,5,1,4,8,3,2,,,,,,,,,,,,,,,,,
1,18,5,6,7,1,8,2,4,3,,,,,,,,,,,,,,,,,
1,19,,4,,1,2,3,5,6,,,,,,,,,,,,,,,,,
1,20,5,,2,1,3,4,6,,,,,,,,,,,,,,,,,,
1,21,6,,2,1,4,3,5,,,,,,,,,,,,,,,,,,
1,22,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,23,5,4,6,1,7,2,8,3,,,,,,,,,,,,,,,,,
1,24,5,4,7,1,2,8,3,6,,,,,,,,,,,,,,,,,
1,25,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,26,3,2,8,1,4,6,5,7,,,,,,,,,,,,,,,,,
1,27,7,8,2,1,3,4,5,6,,,,,,,,,,,,,,,,,
1,28,6,8,2,1,7,3,4,5,,,,,,,,,,,,,,,,,
1,29,6,4,3,1,2,5,,,,,,,,,,,,,,,,,,,
