Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,,,,,,,,,1,2,11,12,14,15,9,10,16,17,7,8,3,4,5,6,13
1,2,,6,1,2,3,4,5,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,
1,3,1,3,2,,4,,5,6,1,3,2,4,6,5,8,7,9,10,11,12,,,,,
1,4,,6,,5,4,3,2,1,,,,,,,,,,,,,,,,,
1,5,4,3,,2,6,,5,1,,,,,,,,,,,,,,,,,
1,6,,4,,3,,2,5,1,,,,,,,,,,,,,,,,,
1,7,3,2,4,5,6,7,8,1,,,,,,,,,,,,,,,,,
1,8,6,5,8,4,7,2,3,1,,,,,,,,,,,,,,,,,
1,9,3,2,5,4,6,8,7,1,,,,,,,,,,,,,,,,,
1,10,3,8,4,5,6,7,2,1,,,,,,,,,,,,,,,,,
1,11,5,8,6,7,3,4,2,1,,,,,,,,,,,,,,,,,
1,12,,,,,,,,,9,10,11,8,12,7,6,5,,4,,,,3,,2,1
1,13,,,,,,,,,7,6,4,5,8,9,,,3,2,,,10,11,12,,1
1,14,,,,,,,,,8,9,6,7,2,5,,,4,3,,,12,,10,11,1
1,15,4,8,1,3,2,7,5,6,14,3,12,13,11,,4,10,2,9,6,15,5,7,8,15,1
1,16,,,,,,,,,8,9,,,2,3,,12,4,5,,,6,7,10,11,1
1,17,,,,,,,,,8,9,6,7,2,3,14,15,4,5,16,17,10,11,12,13,1
1,18,,,,,,,,,6,7,8,9,4,5,,,2,3,,,10,11,12,,1
1,19,4,,6,1,5,3,2,,,,,,,,,,,,,,,,,,
1,20,5,,4,1,2,3,6,,,,,,,,,,,,,,,,,,
1,21,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,22,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,23,6,4,5,1,7,2,3,5,,,,,,,,,,,,,,,,,
1,24,,5,,1,3,2,4,6,,,,,,,,,,,,,,,,,
1,25,8,3,6,1,7,2,4,5,,,,,,,,,,,,,,,,,
1,26,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,27,5,2,,1,3,4,6,,,,,,,,,,,,,,,,,,
1,28,,2,6,1,4,2,5,3,,,,,,,,,,,,,,,,,
1,29,5,6,2,1,3,,4,,,,,,,,,,,,,,,,,,
1,30,4,8,2,1,3,7,5,6,,,,,,,,,,,,,,,,,
1,31,5,1,2,4,3,,6,,,,,,,,,,,,,,,,,,
1,32,4,1,3,5,2,8,6,7,,,,,,,,,,,,,,,,,
1,33,3,1,2,4,5,8,7,6,,,,,,,,,,,,,,,,,
1,34,2,1,8,7,3,5,4,6,,,,,,,,,,,,,,,,,
1,35,7,1,8,2,6,3,5,4,,,,,,,,,,,,,,,,,
1,36,5,1,7,3,,2,4,6,,,,,,,,,,,,,,,,,
1,37,3,1,2,6,4,,5,,,,,,,,,,,,,,,,,,
1,38,5,1,3,,2,,4,6,,,,,,,,,,,,,,,,,
1,39,5,1,2,6,3,8,4,7,,,,,,,,,,,,,,,,,
1,40,,1,6,,2,3,4,5,,,,,,,,,,,,,,,,,
1,41,,1,4,5,2,3,4,6,,,,,,,,,,,,,,,,,
1,42,2,1,6,7,3,8,4,5,,,,,,,,,,,,,,,,,
1,43,4,1,6,,2,,3,5,,,,,,,,,,,,,,,,,
1,44,4,1,6,,2,,3,5,,,,,,,,,,,,,,,,,
1,45,4,1,6,,2,,3,5,,,,,,,,,,,,,,,,,
1,46,6,1,,,2,5,3,4,,,,,,,,,,,,,,,,,
1,47,4,1,7,3,5,8,6,2,,,,,,,,,,,,,,,,,
1,48,2,1,,,3,6,4,5,,,,,,,,,,,,,,,,,
1,49,2,1,,4,3,,6,5,,,,,,,,,,,,,,,,,
1,50,5,1,3,6,2,8,4,7,,,,,,,,,,,,,,,,,
2,1,,,,,,,,,,12,,,2,,,11,10,9,3,7,6,8,4,5,1
2,2,,,,,,,,,4,15,13,5,11,16,17,6,9,10,12,3,7,14,2,8,1
2,3,,,,,,,,,6,7,8,9,4,5,,,2,3,,,10,11,12,,1
2,4,,,,,,,,,6,7,4,5,14,15,16,17,3,2,12,13,10,11,8,9,1
2,5,,,,,,,,,8,9,10,11,2,4,12,,,3,,,,6,5,7,1
2,6,,,,,,,,,6,7,8,9,4,5,,,2,3,10,11,12,,,,1
2,7,,,,,,,,,6,7,8,9,4,5,,,2,3,,,10,11,12,,1
2,8,,,,,,,,,6,7,8,9,4,5,,,2,3,,,10,11,12,,1
2,9,,,,,,,,,6,7,8,9,4,5,,,3,2,,,10,11,12,,1
2,10,,,,,,,,,2,10,3,11,5,12,4,13,6,14,7,15,8,16,9,17,1
2,11,,,,,,,,,6,7,8,9,4,5,,,2,3,,,10,11,12,,1
2,12,,,,,,,,,4,7,3,,,5,,6,12,8,,9,2,10,,11,1
2,13,,,,,,,,,8,9,4,5,6,7,,,2,3,,,10,11,12,,1
2,14,7,2,6,3,5,1,4,8,,,,,,,,,,,,,,,,,
2,15,5,3,,2,6,1,4,,,,,,,,,,,,,,,,,,
2,16,5,2,6,3,,1,,4,,,,,,,,,,,,,,,,,
2,17,,,2,3,5,1,4,6,,,,,,,,,,,,,,,,,
2,18,6,5,,2,,1,3,4,,,,,,,,,,,,,,,,,
2,19,4,,6,2,,1,3,5,,,,,,,,,,,,,,,,,
2,20,2,,6,4,3,1,5,,,,,,,,,,,,,,,,,,
2,21,6,,2,3,4,1,5,,,,,,,,,,,,,,,,,,
2,22,5,4,7,2,,1,3,6,,,,,,,,,,,,,,,,,
2,23,6,5,7,2,8,1,3,4,,,,,,,,,,,,,,,,,
2,24,6,4,7,2,,1,3,5,,,,,,,,,,,,,,,,,
2,25,6,5,4,2,8,1,3,7,,,,,,,,,,,,,,,,,
2,26,8,7,6,4,5,1,2,3,,,,,,,,,,,,,,,,,
2,27,6,5,7,2,8,1,3,4,,,,,,,,,,,,,,,,,
2,28,6,3,7,4,8,1,5,2,,,,,,,,,,,,,,,,,
2,29,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
2,30,5,6,7,2,8,1,3,4,,,,,,,,,,,,,,,,,
2,31,5,4,8,7,6,1,2,3,,,,,,,,,,,,,,,,,
2,32,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
2,33,6,8,5,3,4,1,2,7,,,,,,,,,,,,,,,,,
2,34,4,2,3,5,8,1,6,7,,,,,,,,,,,,,,,,,
2,35,,4,,6,3,1,2,5,,,,,,,,,,,,,,,,,
2,36,,3,2,,4,1,5,6,,,,,,,,,,,,,,,,,
2,37,8,2,3,7,6,1,5,4,,,,,,,,,,,,,,,,,
2,38,5,4,6,2,7,1,,3,,,,,,,,,,,,,,,,,
2,39,6,5,,2,,1,3,4,,,,,,,,,,,,,,,,,
2,40,5,4,2,6,3,1,7,8,,,,,,,,,,,,,,,,,
2,41,5,6,3,2,,1,,4,,,,,,,,,,,,,,,,,
2,42,6,,2,4,3,1,5,,,,,,,,,,,,,,,,,,
2,43,5,2,4,3,7,1,6,8,,,,,,,,,,,,,,,,,
2,44,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
2,45,,,5,2,6,1,3,4,,,,,,,,,,,,,,,,,
2,46,5,6,7,2,8,1,3,4,,,,,,,,,,,,,,,,,
2,47,5,4,7,2,7,1,3,6,,,,,,,,,,,,,,,,,
2,48,4,5,3,2,,1,6,,,,,,,,,,,,,,,,,,
2,49,3,7,2,6,8,1,4,5,,,,,,,,,,,,,,,,,
2,50,2,4,3,7,8,1,5,6,,,,,,,,,,,,,,,,,
3,1,,,,,,,,,10,11,6,,1,2,3,4,7,9,,,5,8,,,12
3,2,,,,,,,,,8,9,12,,1,2,,,3,4,,,6,7,10,11,5
3,3,,,,,,,,,4,16,3,10,1,11,2,12,7,13,5,14,6,15,8,17,9
3,4,,,,,,,,,11,12,,,1,2,,,3,4,9,10,5,6,7,8,
3,6,,,,,,,,,12,,1,11,,,2,7,,,3,8,4,9,5,10,6
3,7,,,,,,,,,8,9,1,2,13,12,17,14,3,4,16,15,6,7,10,11,5
3,8,4,6,1,7,2,,3,5,4,5,6,7,1,2,,,12,,,,8,9,10,11,3
3,9,,3,1,2,6,,4,5,,,5,6,1,2,3,4,11,12,,,7,8,9,10,
3,10,,,,,,,,,6,5,9,10,1,2,,,3,4,,,7,8,11,12,
3,11,,,,,,,,,,,5,6,1,2,,,4,7,10,11,8,9,12,,3
3,13,,,,,,,,,11,12,9,10,2,1,15,16,3,4,13,14,7,8,5,6,
3,14,,,,,,,,,8,9,6,7,1,3,,,2,4,,,11,12,10,,5
3,15,,,,,,,,,6,7,12,13,1,2,16,15,4,5,17,14,8,10,9,11,3
3,16,8,7,6,1,2,3,4,5,,,,,12,,1,2,3,4,5,6,7,8,9,10,11
3,17,,,,,,,,,12,,5,4,,,1,3,,2,6,11,10,9,,8,7
3,18,,,,,,,,,14,9,11,13,2,5,1,4,3,6,15,16,8,10,12,15,7
3,19,,,,,,,,,8,9,,,,,1,2,5,6,12,,3,4,10,11,7
3,20,,,,,,,,,11,12,7,8,5,6,1,4,3,2,,,9,10,,,
3,21,,,,,,,,,9,12,,,3,8,1,5,6,4,2,7,10,,11,,
3,22,,,,,,,,,3,,12,11,,,1,2,,,10,9,8,7,6,5,4
3,23,,,,,,,,,3,12,4,,5,,1,10,6,,7,,8,,2,11,9
3,24,,,,,,,,,5,6,9,10,11,12,1,2,,,,,7,8,3,4,
3,25,,,,,,,,,12,13,9,10,17,16,1,2,14,15,3,4,7,8,5,6,11
3,26,,,,,,,,,11,12,9,10,16,17,1,2,14,15,3,4,7,8,5,6,13
3,27,,,,,,,,,13,12,6,7,16,17,2,1,14,15,4,5,8,10,11,9,3
3,28,6,8,2,1,3,4,5,7,,,,12,2,11,1,10,,,6,7,5,8,4,9,3
3,29,,,,,,,,,8,9,4,5,6,7,,12,1,2,,,10,11,,,3
3,30,,,,,,,,,4,5,8,9,6,7,16,17,1,2,14,15,10,11,12,13,3
3,31,,,,,,,,,7,6,9,8,4,5,,,1,2,,,,12,11,10,3
3,32,,,,,,,,,6,7,12,,4,5,,,1,2,,,8,9,10,11,3
3,33,,,,,,,,,8,9,4,5,6,7,,12,1,3,,,10,11,,,2
3,34,,,,,,,,,7,8,9,10,3,4,,12,2,1,,,5,6,,,11
