Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,5,6,4,3,7,1,,2,,,,,,,,,,,,,,,,,
1,2,4,3,,,2,1,5,6,,,,,,,,,,,,,,,,,
1,3,4,5,8,7,6,1,2,3,,,,,,,,,,,,,,,,,
1,4,6,3,4,5,2,1,,,,,,,,,,,,,,,,,,,
1,5,5,6,,4,,1,3,2,,,,,,,,,,,,,,,,,
1,6,4,3,6,7,8,1,2,5,,,,,,,,,,,,,,,,,
1,7,4,5,7,3,,1,2,6,,,,,,,,,,,,,,,,,
1,8,4,5,,6,,1,3,2,,,,,,,,,,,,,,,,,
1,9,2,,,6,3,1,4,5,,,,,,,,,,,,,,,,,
1,10,5,4,6,8,7,1,2,3,,,,,,,,,,,,,,,,,
1,11,6,5,7,2,8,1,3,4,,,,,,,,,,,,,,,,,
1,12,5,4,,6,,1,2,3,,,,,,,,,,,,,,,,,
1,13,,,5,2,6,1,4,3,,,,,,,,,,,,,,,,,
1,14,,2,5,4,3,1,6,,,,,,,,,,,,,,,,,,
1,15,3,5,4,2,6,1,,,,,,,,,,,,,,,,,,,
1,16,5,4,,6,,1,2,3,,,,,,,,,,,,,,,,,
1,17,4,3,2,6,5,1,,,,,,,,,,,,,,,,,,,
1,18,6,5,8,2,7,1,3,4,,,,,,,,,,,,,,,,,
1,19,8,7,6,5,4,1,2,3,,,,,,,,,,,,,,,,,
1,20,6,5,7,2,,1,3,4,,,,,,,,,,,,,,,,,
1,21,6,5,7,8,2,1,3,4,,,,,,,,,,,,,,,,,
1,22,,3,,2,6,1,4,5,,,,,,,,,,,,,,,,,
1,23,6,5,7,2,8,1,4,3,,,,,,,,,,,,,,,,,
1,24,,3,,2,5,1,4,6,,,,,,,,,,,,,,,,,
1,25,5,6,7,2,8,1,4,3,,,,,,,,,,,,,,,,,
1,26,5,6,4,3,8,1,2,7,,,,,,,,,,,,,,,,,
1,27,6,4,8,3,2,1,5,7,,,,,,,,,,,,,,,,,
1,28,5,2,6,7,8,1,4,3,,,,,,,,,,,,,,,,,
1,29,2,7,4,5,3,1,6,,,,,,,,,,,,,,,,,,
1,30,,6,3,2,,1,5,4,,,,,,,,,,,,,,,,,
1,31,5,,6,2,,1,3,4,,,,,,,,,,,,,,,,,
1,32,5,8,3,2,4,1,6,7,,,,,,,,,,,,,,,,,
1,33,3,5,4,,,1,2,6,,,,,,,,,,,,,,,,,
1,34,6,5,8,4,7,1,2,3,,,,,,,,,,,,,,,,,
1,35,5,4,6,2,,1,,3,,,,,,,,,,,,,,,,,
1,36,6,3,7,2,8,1,4,5,,,,,,,,,,,,,,,,,
1,37,6,3,5,2,,1,,4,,,,,,,,,,,,,,,,,
1,38,,3,6,5,,1,2,4,,,,,,,,,,,,,,,,,
1,39,4,8,6,7,5,1,2,3,,,,,,,,,,,,,,,,,
1,40,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
1,41,4,2,8,7,6,1,3,5,,,,,,,,,,,,,,,,,
