Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,4,3,1,5,2,,,6,4,,3,,1,,5,,2,,,,,,6,,
1,2,4,3,1,5,2,,,6,4,,3,,1,,5,,2,,,,,,6,,
1,3,4,3,1,5,2,,,6,4,,3,,1,,5,,2,,,,,,6,,
1,4,2,3,1,4,7,6,5,8,,,,,,,,,,,,,,,,,
1,5,3,5,1,7,8,2,4,6,,,,,,,,,,,,,,,,,
1,6,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,7,4,3,1,5,2,,,6,4,,3,,1,,5,,2,,,,,,6,,
1,8,4,3,1,5,2,,,6,4,,3,,1,,5,,2,,,,,,6,,
1,9,4,3,1,5,2,,,6,4,,3,,1,,5,,2,,,,,,6,,
1,10,4,3,1,5,2,,,6,4,,3,,1,,5,,2,,,,,,6,,
1,11,4,3,1,5,2,,,6,4,,3,,1,,5,,2,,,,,,6,,
1,12,,,1,,2,,,,,,,,,,,,,,,,,,,,
1,13,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,14,4,3,1,5,2,,,6,4,,3,,1,,5,,2,,,,,,6,,
1,15,4,3,1,5,2,,,6,4,,3,,1,,5,,2,,,,,,6,,
1,16,5,8,1,2,3,6,4,7,,,,,,,,,,,,,,,,,
1,17,7,4,1,2,3,,5,6,,,,,,,,,,,,,,,,,
