Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,3,4,5,1,6,2,,,,,,,,,,,,,,,,,,,
1,2,7,3,6,1,8,2,5,4,,,,,,,,,,,,,,,,,
1,3,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,4,,4,6,1,5,2,3,,,,,,,,,,,,,,,,,,
1,5,5,3,8,1,7,2,6,4,,,,,,,,,,,,,,,,,
1,6,,6,5,1,4,2,3,,,,,,,,,,,,,,,,,,
1,7,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,8,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
1,9,8,7,5,1,6,2,3,4,,,,,,,,,,,,,,,,,
1,10,4,6,5,1,7,2,3,8,,,,,,,,,,,,,,,,,
1,11,3,8,6,1,2,4,5,7,,,,,,,,,,,,,,,,,
1,12,5,4,7,1,6,2,8,3,,,,,,,,,,,,,,,,,
1,13,7,3,6,1,8,2,5,4,,,,,,,,,,,,,,,,,
1,14,5,3,8,1,7,4,2,6,,,,,,,,,,,,,,,,,
1,15,5,3,7,1,,2,4,6,,,,,,,,,,,,,,,,,
1,16,3,2,6,1,4,5,,,,,,,,,,,,,,,,,,,
1,17,5,4,6,1,7,2,8,3,,,,,,,,,,,,,,,,,
1,18,4,8,7,1,6,2,3,5,,,,,,,,,,,,,,,,,
1,19,6,,3,1,,2,4,5,,,,,,,,,,,,,,,,,
1,20,3,7,4,1,8,2,5,6,,,,,,,,,,,,,,,,,
1,21,,6,,1,3,2,4,5,,,,,,,,,,,,,,,,,
1,22,8,6,7,1,5,2,4,3,,,,,,,,,,,,,,,,,
1,23,,,5,1,6,2,3,4,,,,,,,,,,,,,,,,,
1,24,6,,,1,5,2,3,4,,,,,,,,,,,,,,,,,
1,25,6,4,7,1,,2,3,5,,,,,,,,,,,,,,,,,
